policy_id,row_key,source_bundle_key,role,parent_statement,policy_statement,primary_category,typology_code,trace_path,validation_trace_csv,validation_lookup_column,validation_lookup_value,atom_id,parent_row_id,is_atomized_row,is_decomposed,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
011,Tokyo_Japan::28dedb8d9bd566e32f9ad029,Tokyo_Japan::28dedb8d9bd566e32f9ad029,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will add and strengthen flood control measures for the Toei Subway based on newly announced expected inundation areas and examine measures for early restoration from large-scale floods.,Adaptation,,policy_traces/011_TMG_will_add_and_strengthen_flood_control_measures_for_the_T.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
012,Tokyo_Japan::329cd9b40917fecc4919b395,Tokyo_Japan::329cd9b40917fecc4919b395,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will promote urban development with elevation in model districts to avoid catastrophic flood damage and continue coordination with the national government and wards.,Adaptation,,policy_traces/012_TMG_will_promote_urban_development_with_elevation_in_model_d.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
013,Tokyo_Japan::32cc34cc2b05d15d434e52ae,Tokyo_Japan::32cc34cc2b05d15d434e52ae,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will elevate Shinozaki Park to secure evacuation routes to the Edogawa Levee.,Adaptation,,policy_traces/013_TMG_will_elevate_Shinozaki_Park_to_secure_evacuation_routes_.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
014,Tokyo_Japan::608a1f5adda17cf03da5c12d,Tokyo_Japan::608a1f5adda17cf03da5c12d,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will support municipalities' risk assessment efforts to prevent damage from broken residential land retaining walls.,Adaptation,,policy_traces/014_TMG_will_support_municipalities_risk_assessment_efforts_to_p.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,keep,0.86,True,,,False
015,Tokyo_Japan::35774f9f66c9c0c67b614761,Tokyo_Japan::35774f9f66c9c0c67b614761,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will prioritize erosion control work in landslide-prone areas with evacuation centers and where landslides have occurred, and manage slope protection facilities (e.g., ground anchors) with preventive maintenance; it will also manage forests for disaster preparedness and encourage relocation to safer areas via consolidated regional structure efforts.",Adaptation,,policy_traces/015_TMG_will_prioritize_erosion_control_work_in_landslide_prone_.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
016,Tokyo_Japan::df5e38bf57d787c5ee29ffd9,Tokyo_Japan::df5e38bf57d787c5ee29ffd9,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will strengthen flood response by developing personal flood-disaster materials and equipment.,Adaptation,,policy_traces/016_TMG_will_strengthen_flood_response_by_developing_personal_fl.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
017,Tokyo_Japan::cc28629acd9602cce8361858,Tokyo_Japan::cc28629acd9602cce8361858,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will promote self-consumed renewable generation (solar, storage batteries) and fuel cells for emergency power availability, and install emergency power supplies at TMG and municipal facilities and other important bases.",Adaptation,,policy_traces/017_TMG_will_promote_self_consumed_renewable_generation_solar_st.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
018,Tokyo_Japan::db70c2bae5d7236aeb47f197,Tokyo_Japan::db70c2bae5d7236aeb47f197,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will promote the spread of ZEVs for disaster power supply (V2H/V2B), including installing public chargers and hydrogen stations and introducing portable V2L and V2H equipment.",Mitigation,,policy_traces/018_TMG_will_promote_the_spread_of_ZEVs_for_disaster_power_suppl.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
019,Tokyo_Japan::898b597ac45d3b2052470b2c,Tokyo_Japan::898b597ac45d3b2052470b2c,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will improve island resilience by installing solar generation and storage on islands and considering regional renewable energy sharing.,Mitigation,,policy_traces/019_TMG_will_improve_island_resilience_by_installing_solar_gener.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
020,Tokyo_Japan::fe2ede9c4b7acad4c3d31046,Tokyo_Japan::fe2ede9c4b7acad4c3d31046,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will raise awareness of disaster preparedness through targeted communications and tools (Trial Examination, booklet, app, My Timeline), distribute flood risk maps and VR content, continue drills for foreigners with plain Japanese, and provide condominium-focused information tools.",Adaptation,,policy_traces/020_TMG_will_raise_awareness_of_disaster_preparedness_through_ta.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
021,Tokyo_Japan::246dcc75e4b2105e62430eca,Tokyo_Japan::246dcc75e4b2105e62430eca,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will strengthen evacuation support systems (including guidelines considering emerging infectious diseases and vulnerable groups), consider wide-area evacuation for large floods, expand shelter options including hotels/inns, update hazard maps, enhance flood measures for underground spaces, review/designate landslide-risk areas and support municipal alert/evacuation systems, and digitize disaster preparedness (digital signage, smart poles, open APIs).",Adaptation,,policy_traces/021_TMG_will_strengthen_evacuation_support_systems_including_gui.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
022,Tokyo_Japan::076ec9d35d641e98284da5ea,Tokyo_Japan::076ec9d35d641e98284da5ea,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will support remote disaster response and business continuity by identifying operations that can be handled remotely, supporting SMBs in BCP formulation and telework introduction, and verifying the Central Market BCP while supporting BCPs for market-related businesses.",Adaptation,,policy_traces/022_TMG_will_support_remote_disaster_response_and_business_conti.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
023,Tokyo_Japan::a3f9f651f2784e447f8270c2,Tokyo_Japan::a3f9f651f2784e447f8270c2,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will provide technical and financial support for flood control measures by SMBs handling chemical substances based on Tokyo Metropolitan Government Chemical Substance Control Guidelines.,Adaptation,,policy_traces/023_TMG_will_provide_technical_and_financial_support_for_flood_c.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
024,Tokyo_Japan::a8aeed2debd7acb4da1ba7f9,Tokyo_Japan::a8aeed2debd7acb4da1ba7f9,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will strengthen disaster information collection and sharing by researching digital technology use, rebuilding the Disaster Information System (DIS), publishing shelter congestion information, collecting information via SNS and drones, and redeveloping community radio including closed LTE.",Adaptation,,policy_traces/024_TMG_will_strengthen_disaster_information_collection_and_shar.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
025,Tokyo_Japan::52094d66120c38136919776e,Tokyo_Japan::52094d66120c38136919776e,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will use AI and digital tools to improve disaster-site information collection and command, including enabling web meetings/training and considering drone video use.",Adaptation,,policy_traces/025_TMG_will_use_AI_and_digital_tools_to_improve_disaster_site_i.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,keep,0.86,True,,,False
026,Tokyo_Japan::86ce467b1bd877ae10ce30fa,Tokyo_Japan::86ce467b1bd877ae10ce30fa,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will research and build AI-based systems to support floodgate operations by predicting water level fluctuations using big data, consider inflow prediction tech for stormwater pumps, and promote real-time sewer water level monitoring via multifunctional manhole covers shared with municipalities.",Adaptation,,policy_traces/026_TMG_will_research_and_build_AI_based_systems_to_support_floo.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
027,Tokyo_Japan::f36de0e258751b9cb8762011,Tokyo_Japan::f36de0e258751b9cb8762011,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will improve water-disaster information provision by adding flood forecast/water level information rivers, strengthening the Flood Control Integrated Information System, starting operation of the Storm Surge Disaster Prevention Information System, and continuing Tokyo Amesh rainfall information.",Adaptation,,policy_traces/027_TMG_will_improve_water_disaster_information_provision_by_add.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
028,Tokyo_Japan::9a92d9124752f39d1ea14139,Tokyo_Japan::9a92d9124752f39d1ea14139,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will strengthen inter-organizational disaster response by enabling liaison staff dispatch to all municipalities and running PDCA-based practical training for large storm/flood scenarios to update plans and manuals.,Adaptation,,policy_traces/028_TMG_will_strengthen_inter_organizational_disaster_response_b.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
029,Tokyo_Japan::7fa0093ecf2d4ed8abebafa3,Tokyo_Japan::7fa0093ecf2d4ed8abebafa3,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will enhance cargo transport during disasters via agreements with businesses, practical training, drone-based logistics demonstrations, and systems enabling bidirectional communication with cargo vehicles.",Adaptation,,policy_traces/029_TMG_will_enhance_cargo_transport_during_disasters_via_agreem.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
030,Tokyo_Japan::69aae671df2049ec2ce29240,Tokyo_Japan::69aae671df2049ec2ce29240,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will strengthen the emergency water supply system for flexible supply to life-supporting medical institutions during disruptions and conduct year-round comprehensive training to strengthen crisis response capabilities.,Adaptation,,policy_traces/030_TMG_will_strengthen_the_emergency_water_supply_system_for_fl.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
031,Tokyo_Japan::f4ecf1d2980634ee5cd11197,Tokyo_Japan::f4ecf1d2980634ee5cd11197,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will continue operating HQR (TFD Headquarters Rescue Operation Forces) for immediate fact-finding and rescue in abnormal weather-caused catastrophic floods.,Adaptation,,policy_traces/031_TMG_will_continue_operating_HQR_TFD_Headquarters_Rescue_Oper.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
032,Tokyo_Japan::afbbbe285a1656b383e34afd,Tokyo_Japan::afbbbe285a1656b383e34afd,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will increase the number of police officers qualified to operate disaster heavy equipment and provide guidance and joint training with private operators to improve skills and support public-private emergency disaster control.,Adaptation,,policy_traces/032_TMG_will_increase_the_number_of_police_officers_qualified_to.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
033,Tokyo_Japan::7ce8c7ae91fa57e15bfc4ff3,Tokyo_Japan::7ce8c7ae91fa57e15bfc4ff3,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will set up a temporary help desk for disaster victims to handle inquiries and assistance requests.,Adaptation,,policy_traces/033_TMG_will_set_up_a_temporary_help_desk_for_disaster_victims_t.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,keep,0.86,True,,,False
034,Tokyo_Japan::cb68b1c625de84233f650a14,Tokyo_Japan::cb68b1c625de84233f650a14,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will train disaster volunteer coordinators and establish the Tokyo Disaster Volunteer Center with TVAC to support volunteer and NPO activities during disasters.,Adaptation,,policy_traces/034_TMG_will_train_disaster_volunteer_coordinators_and_establish.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,keep,0.86,True,,,False
035,Tokyo_Japan::86ff7bf559f788b5969155d8,Tokyo_Japan::86ff7bf559f788b5969155d8,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.","TMG will strengthen support for foreigners by providing multilingual disaster information, training disaster language volunteers with a matching process, establishing a Disaster Information Center for Foreigners when needed, and offering online multilingual consultations for legal/specialized issues.",Adaptation,,policy_traces/035_TMG_will_strengthen_support_for_foreigners_by_providing_mult.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,keep,0.83,True,,,False
036,Tokyo_Japan::1d6c92e469f23108e3b2691c,Tokyo_Japan::1d6c92e469f23108e3b2691c,sub,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",TMG will support disaster waste planning and wide-area cooperation for proper disposal and promote systems for temporary housing and emergency repairs after disasters.,Adaptation,,policy_traces/036_TMG_will_support_disaster_waste_planning_and_wide_area_coope.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote structural and non-structural measures for natural disasters using state-of-the-art technologies and urban facility development, and further improve initiatives to cope with larger typhoons and more frequent heavy rains.",,,False,False,,,,,,
038,Tokyo_Japan::d285285bbc12f71cf9ebbc25,Tokyo_Japan::d285285bbc12f71cf9ebbc25,sub,"TMG will strengthen health adaptation by implementing preventive and ex-post measures to minimize heatstroke, infectious disease risks, and air-pollution health hazards.","TMG will promote public heat countermeasures by fostering momentum for Uchimizu, creating cool spots with misting devices, constructing about 245 km of heat-blocking/water-retaining pavements by FY2030, promoting urban greening, increasing Tokyo Zero Emission Houses and supporting municipal heat-shielding/efficient appliance upgrades, and using smart poles to collect temperature/humidity data.",Adaptation,,policy_traces/038_TMG_will_promote_public_heat_countermeasures_by_fostering_mo.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will strengthen health adaptation by implementing preventive and ex-post measures to minimize heatstroke, infectious disease risks, and air-pollution health hazards.",,,False,False,,,,,,
039,Tokyo_Japan::6a9ca869079b4685d9114888,Tokyo_Japan::6a9ca869079b4685d9114888,sub,"TMG will strengthen health adaptation by implementing preventive and ex-post measures to minimize heatstroke, infectious disease risks, and air-pollution health hazards.","TMG will reduce mosquito-borne infectious disease risk by providing occurrence/prevention/source-control information, conducting mosquito surveillance, and ensuring pathogen inspection systems; it will also surveil fire ants with partners and raise awareness to reduce risks from harmful alien species.",Adaptation,,policy_traces/039_TMG_will_reduce_mosquito_borne_infectious_disease_risk_by_pr.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will strengthen health adaptation by implementing preventive and ex-post measures to minimize heatstroke, infectious disease risks, and air-pollution health hazards.",,,False,False,keep,0.84,True,,,False
040,Tokyo_Japan::faf8c2b11b64a42999569455,Tokyo_Japan::faf8c2b11b64a42999569455,sub,"TMG will strengthen health adaptation by implementing preventive and ex-post measures to minimize heatstroke, infectious disease risks, and air-pollution health hazards.","TMG will reduce air pollutant emissions by encouraging factory measures, vehicle emission reduction, and voluntary business efforts; coordinate with the Nine Local Governments Coalition to analyze mechanisms and take measures; and publish air quality data as open data for advanced-tech-enabled air pollution measures.",Mitigation,,policy_traces/040_TMG_will_reduce_air_pollutant_emissions_by_encouraging_facto.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will strengthen health adaptation by implementing preventive and ex-post measures to minimize heatstroke, infectious disease risks, and air-pollution health hazards.",,,False,False,reclassify,0.72,,Resource Efficiency,True,False
