policy_id,row_key,source_bundle_key,role,parent_statement,policy_statement,primary_category,typology_code,trace_path,validation_trace_csv,validation_lookup_column,validation_lookup_value,atom_id,parent_row_id,is_atomized_row,is_decomposed,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
012,Seattle_WA_US::abba9c4aec858ed0b7778cb9,Seattle_WA_US::abba9c4aec858ed0b7778cb9,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.","Develop a comprehensive, connected network of safe and comfortable bicycle facilities to, from and within the Center City and Urban Villages by 2030.",Mitigation,,policy_traces/012_Develop_a_comprehensive_connected_network_of_safe_and_comfor.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
013,Seattle_WA_US::cb024a26838426c80e19cdc9,Seattle_WA_US::cb024a26838426c80e19cdc9,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",Develop a citywide network of neighborhood greenways that prioritize walking and bicycling on residential streets by 2030.,Mitigation,,policy_traces/013_Develop_a_citywide_network_of_neighborhood_greenways_that_pr.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
014,Seattle_WA_US::06d79f65355112932a9198c1,Seattle_WA_US::06d79f65355112932a9198c1,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.","Implement four high capacity transit corridors identified in the Seattle Transit Master Plan: Center City Connector, Ballard to Downtown, Madison to Downtown, and University District to Downtown by 2030.",Mitigation,,policy_traces/014_Implement_four_high_capacity_transit_corridors_identified_in.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
015,Seattle_WA_US::d75932d372f2439705e243b9,Seattle_WA_US::d75932d372f2439705e243b9,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",Add transit service to high demand routes to complete the Frequent Service Network by 2030.,Mitigation,,policy_traces/015_Add_transit_service_to_high_demand_routes_to_complete_the_Fr.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
016,Seattle_WA_US::9833d3bd5edc5b50e5578df2,Seattle_WA_US::9833d3bd5edc5b50e5578df2,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.","Enhance sidewalks, crossings, and public places in Urban Centers and Urban Villages by 2030.",Mitigation,,policy_traces/016_Enhance_sidewalks_crossings_and_public_places_in_Urban_Cente.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
017,Seattle_WA_US::96404aa105c8060ef11dd2f0,Seattle_WA_US::96404aa105c8060ef11dd2f0,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.","Collaborate with King County Metro to expand the electric trolley bus system to more routes and more frequent service by funding service, building infrastructure, and coordinating planning.",Mitigation,,policy_traces/017_Collaborate_with_King_County_Metro_to_expand_the_electric_tr.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
018,Seattle_WA_US::b21ee1693d9437c49a615f02,Seattle_WA_US::b21ee1693d9437c49a615f02,sub,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",Use green stormwater infrastructure and low carbon materials when designing and building transportation infrastructure by 2030.,Mitigation,M-2,policy_traces/018_Use_green_stormwater_infrastructure_and_low_carbon_materials.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Infrastructure & Service (Transportation Choices): implement actions to expand and improve transit, pedestrian, bicycle, and freight infrastructure and services.",,,False,False,,,,,,
020,Seattle_WA_US::6bd83b0bfbc08f7643729c96,Seattle_WA_US::6bd83b0bfbc08f7643729c96,sub,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",Improve wayfinding and bus passenger facilities by adding electronic real-time bus schedule information and off-board payment options.,Mitigation,,policy_traces/020_Improve_wayfinding_and_bus_passenger_facilities_by_adding_el.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",,,False,False,,,,,,
021,Seattle_WA_US::be06f10da648ea98da4a8076,Seattle_WA_US::be06f10da648ea98da4a8076,sub,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.","Implement Safe Routes projects to improve pedestrian connections to schools, transit, and neighborhood business districts.",Mitigation,,policy_traces/021_Implement_Safe_Routes_projects_to_improve_pedestrian_connect.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",,,False,False,,,,,,
022,Seattle_WA_US::fdc9a26df8be6aff763824ed,Seattle_WA_US::fdc9a26df8be6aff763824ed,sub,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.","Participate in multi-agency efforts to support bike sharing, vehicle sharing, and ride sharing.",Mitigation,,policy_traces/022_Participate_in_multi_agency_efforts_to_support_bike_sharing_.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",,,False,False,,,,,,
023,Seattle_WA_US::4bd0a2e7930c10559dab001a,Seattle_WA_US::4bd0a2e7930c10559dab001a,sub,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.","Work with Transportation Management Associations and other stakeholders to develop and market transit passes, car sharing, and other programs that support travel options.",Mitigation,,policy_traces/023_Work_with_Transportation_Management_Associations_and_other_s.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",,,False,False,,,,,,
024,Seattle_WA_US::1e534a08e08c9843c3d638ac,Seattle_WA_US::1e534a08e08c9843c3d638ac,sub,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.","Provide incentives, marketing, and innovative enhancements to make transit, walking, and bicycling more fun and appealing by 2030.",Mitigation,,policy_traces/024_Provide_incentives_marketing_and_innovative_enhancements_to_.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",,,False,False,,,,,,
025,Seattle_WA_US::61e77d8b2208761dd6faf2e2,Seattle_WA_US::61e77d8b2208761dd6faf2e2,sub,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",Expand the Commute Trip Reduction (CTR) program beyond large employers to include outreach and services for smaller employers in select locations by 2030.,Mitigation,,policy_traces/025_Expand_the_Commute_Trip_Reduction_CTR_program_beyond_large_e.json,trace_initiative_policies_valid.csv,parent_statement,"Transportation Demand Management (Transportation Choices): implement measures that facilitate access to travel options such as bicycling, walking, transit, carpooling, and car sharing.",,,False,False,,,,,,
027,Seattle_WA_US::dded239e18759e38f955acc1,Seattle_WA_US::dded239e18759e38f955acc1,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",Support private adoption of electric vehicles by easing permitting and planning for charging access and impacts on energy demand.,Mitigation,,policy_traces/027_Support_private_adoption_of_electric_vehicles_by_easing_perm.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,keep,0.93,True,,,False
028,Seattle_WA_US::0f4c3b6e4d9cf08f4efa24f3,Seattle_WA_US::0f4c3b6e4d9cf08f4efa24f3,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",Develop a Green Fleets Plan for the City of Seattle fleet to encourage market adoption of next generation vehicles and fuels.,Mitigation,,policy_traces/028_Develop_a_Green_Fleets_Plan_for_the_City_of_Seattle_fleet_to.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,,,,,,
029,Seattle_WA_US::4709c9ec56e0fbde957f6ef8,Seattle_WA_US::4709c9ec56e0fbde957f6ef8,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",Expand the City's municipal electric vehicle fleet.,Mitigation,,policy_traces/029_Expand_the_Citys_municipal_electric_vehicle_fleet.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,,,,,,
030,Seattle_WA_US::c5c2f63cae5525aea6b112f7,Seattle_WA_US::c5c2f63cae5525aea6b112f7,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.","Support the transition of taxi, for-hire, and limousine vehicles to low-carbon fuels and technologies.",Mitigation,,policy_traces/030_Support_the_transition_of_taxi_for_hire_and_limousine_vehicl.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,,,,,,
031,Seattle_WA_US::cc811547028f958ebb165a75,Seattle_WA_US::cc811547028f958ebb165a75,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",Reduce barriers to electric vehicle use by evaluating options for charging access for households without off-street parking by 2030.,Mitigation,,policy_traces/031_Reduce_barriers_to_electric_vehicle_use_by_evaluating_option.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,keep,0.9,True,,,False
032,Seattle_WA_US::7d2645d5f7cb848ee7729811,Seattle_WA_US::7d2645d5f7cb848ee7729811,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",Pursue grant funding and partners to develop a fast-charging network enabling under-30-minute charging to increase vehicle range and charging opportunities by 2030.,Mitigation,,policy_traces/032_Pursue_grant_funding_and_partners_to_develop_a_fast_charging.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,keep,0.9,True,,,False
033,Seattle_WA_US::81c391ea2c059c6951924a3b,Seattle_WA_US::81c391ea2c059c6951924a3b,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",Support programs to help heavy-duty truck owners and operators transition to more efficient vehicles and cleaner fuels by 2030.,Mitigation,,policy_traces/033_Support_programs_to_help_heavy_duty_truck_owners_and_operato.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,,,,,,
034,Seattle_WA_US::e6c5ae022748c8f9387c6dd1,Seattle_WA_US::e6c5ae022748c8f9387c6dd1,sub,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.","Explore producing alternative fuels from Seattle waste, such as liquid natural gas from anaerobic digesters, by 2030.",Mitigation,,policy_traces/034_Explore_producing_alternative_fuels_from_Seattle_waste_such_.json,trace_initiative_policies_valid.csv,parent_statement,"Vehicle Fuels & Technologies (Transportation Choices): reduce climate impacts of remaining vehicles by supporting cleaner vehicles and fuels, including electric vehicles and alternative fuels.",,,False,False,,,,,,
036,Seattle_WA_US::a279f6579b96aabdabe76ad4,Seattle_WA_US::a279f6579b96aabdabe76ad4,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Develop a citywide transit communities strategy that integrates neighborhoods with high capacity transit.,Mitigation,,policy_traces/036_Develop_a_citywide_transit_communities_strategy_that_integra.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
037,Seattle_WA_US::8a9d5bd3742456b1e8e2b651,Seattle_WA_US::8a9d5bd3742456b1e8e2b651,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Develop equitable development policies to support growth near existing and planned high capacity transit without displacement as part of the 2015 Comprehensive Plan major review.,Mitigation,,policy_traces/037_Develop_equitable_development_policies_to_support_growth_nea.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
038,Seattle_WA_US::e32bda57b8f81d985b84a82d,Seattle_WA_US::e32bda57b8f81d985b84a82d,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.","Continue implementing local area plans and urban design frameworks in specified neighborhoods (e.g., Capitol Hill, Rainier Beach, Northgate, University District).",Mitigation,,policy_traces/038_Continue_implementing_local_area_plans_and_urban_design_fram.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
039,Seattle_WA_US::88b5d418834ed3e2a9a0ca33,Seattle_WA_US::88b5d418834ed3e2a9a0ca33,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Implement Challenge Grant strategies in the Rainier Valley to prevent displacement and retain affordable housing near transit.,Mitigation,,policy_traces/039_Implement_Challenge_Grant_strategies_in_the_Rainier_Valley_t.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
040,Seattle_WA_US::00ff2b4f96c06ca61feb4d74,Seattle_WA_US::00ff2b4f96c06ca61feb4d74,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Develop a tool to ensure consistent consideration of GHG emissions impacts and reduction opportunities when updating and implementing transportation and land use plans.,Mitigation,,policy_traces/040_Develop_a_tool_to_ensure_consistent_consideration_of_GHG_emi.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
041,Seattle_WA_US::93a126c10910da54af2716e8,Seattle_WA_US::93a126c10910da54af2716e8,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Develop a placemaking strategy and implement a project reallocating part of the public right-of-way to a public/pedestrian space such as a plaza or parklet.,Mitigation,,policy_traces/041_Develop_a_placemaking_strategy_and_implement_a_project_reall.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,keep,0.74,True,,,False
042,Seattle_WA_US::1cd8cb82408b07e42e40c7a6,Seattle_WA_US::1cd8cb82408b07e42e40c7a6,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Develop and begin implementing a coordinated land use and transportation plan in a high-priority transit and bicycle corridor to shift trips to lower/no-GHG modes.,Mitigation,,policy_traces/042_Develop_and_begin_implementing_a_coordinated_land_use_and_tr.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
043,Seattle_WA_US::34eafbd28e31a54cfa6172bc,Seattle_WA_US::34eafbd28e31a54cfa6172bc,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.","Include health, safety, and equity outcomes in transportation and land use planning building on the Healthy Living Assessment project.",Adaptation,,policy_traces/043_Include_health_safety_and_equity_outcomes_in_transportation_.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
044,Seattle_WA_US::8a232398e02e7d97e4cb0931,Seattle_WA_US::8a232398e02e7d97e4cb0931,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Implement strategies to provide residents' daily needs within a convenient walk and create nodes well served by transit and non-motorized options.,Mitigation,,policy_traces/044_Implement_strategies_to_provide_residents_daily_needs_within.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
045,Seattle_WA_US::f31b1d8156f007e602c3b10a,Seattle_WA_US::f31b1d8156f007e602c3b10a,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.","Consider a transportation modal hierarchy in the 2015 Comprehensive Plan update to address GHG reductions, safety, mobility, and funding priorities.",Mitigation,,policy_traces/045_Consider_a_transportation_modal_hierarchy_in_the_2015_Compre.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
046,Seattle_WA_US::6759f1f1633d8bc39a0b8a4d,Seattle_WA_US::6759f1f1633d8bc39a0b8a4d,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.","Allow a greater diversity of housing types (e.g., duplex, triplex, cottages) in selected single- and multi-family areas by 2030.",Mitigation,,policy_traces/046_Allow_a_greater_diversity_of_housing_types_eg_duplex_triplex.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,keep,0.78,True,,,False
047,Seattle_WA_US::2027aae36bd11aeee3dc1b36,Seattle_WA_US::2027aae36bd11aeee3dc1b36,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.","Provide for retention and creation of affordable commercial space and family-sized housing in transit communities using tools such as bonuses, tax exemptions, joint development, or inclusionary zoning (where authorized) by 2030.",Mitigation,,policy_traces/047_Provide_for_retention_and_creation_of_affordable_commercial_.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
048,Seattle_WA_US::0d72c0fa9a99d4fa5ae4f8aa,Seattle_WA_US::0d72c0fa9a99d4fa5ae4f8aa,sub,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",Continue efforts to preserve Seattle's industrial lands with efficient freight access by 2030.,Mitigation,,policy_traces/048_Continue_efforts_to_preserve_Seattles_industrial_lands_with_.json,trace_initiative_policies_valid.csv,parent_statement,"Policy & Planning (Complete Communities): integrate climate goals into transportation and land use policy and planning that prioritizes transit, walking, and bicycling while accommodating freight movement.",,,False,False,,,,,,
