policy_id,row_key,source_bundle_key,role,parent_statement,policy_statement,primary_category,typology_code,trace_path,validation_trace_csv,validation_lookup_column,validation_lookup_value,atom_id,parent_row_id,is_atomized_row,is_decomposed,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
012,Budapest_Hungary::aea041fc89cc38b096f1be68,Budapest_Hungary::aea041fc89cc38b096f1be68,sub,Má-2 objective: Improve energy efficiency of transport infrastructure and support and develop environmentally friendly transport modes.,"M11: Promote car-sharing and car-pooling, including establishing rules for an integrated community car rental/sharing system and encouraging providers to replace conventional vehicles with electric vehicles; also create car-pooling meeting points.",Mitigation,,policy_traces/012_M11_Promote_car_sharing_and_car_pooling_including_establishi.json,trace_initiative_policies_valid.csv,parent_statement,Má-2 objective: Improve energy efficiency of transport infrastructure and support and develop environmentally friendly transport modes.,,,False,False,,,,,,
013,Budapest_Hungary::23e3891c16aa81b2322d8dbb,Budapest_Hungary::23e3891c16aa81b2322d8dbb,sub,Má-2 objective: Improve energy efficiency of transport infrastructure and support and develop environmentally friendly transport modes.,"M12: Implement traffic control measures including low-emission/climate protection zones and introduce a congestion charge for passenger traffic in 2021–2025 per the Budapest Mobility Plan, alongside P+R expansion (target 22,000 P+R spaces by 2030) and related parking reforms.",Mitigation,,policy_traces/013_M12_Implement_traffic_control_measures_including_low_emissio.json,trace_initiative_policies_valid.csv,parent_statement,Má-2 objective: Improve energy efficiency of transport infrastructure and support and develop environmentally friendly transport modes.,,,False,False,,,,,,
015,Budapest_Hungary::b108cbc5e6e1404b24f34512,Budapest_Hungary::b108cbc5e6e1404b24f34512,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,"A1: Increase and improve green areas and water surfaces, including creating/expanding support instruments (e.g., Environmental Protection Fund) for green community areas, green roofs, roof gardens, and green walls, with a target green area intensity value increase (52.5% to 57%) by 2030.",Adaptation,,policy_traces/015_A1_Increase_and_improve_green_areas_and_water_surfaces_inclu.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
016,Budapest_Hungary::2b6e5fbce0b615a748b6b0cc,Budapest_Hungary::2b6e5fbce0b615a748b6b0cc,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,"A2: Create new public-purpose green areas (parks, gardens, promenades) and improve quality; increase per-capita green area supply to 7 m²/person by 2030 and 9 m²/person by 2050.",Adaptation,,policy_traces/016_A2_Create_new_public_purpose_green_areas_parks_gardens_prome.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
017,Budapest_Hungary::af3b41bf3d21d916b8ba7bee,Budapest_Hungary::af3b41bf3d21d916b8ba7bee,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,"A3: Implement small watercourse revitalization programs (blue infrastructure), with a pilot on Rákos creek including an ecotourism corridor project to be implemented until 2024 and a target of 10 km revitalized sections by 2026.",Adaptation,,policy_traces/017_A3_Implement_small_watercourse_revitalization_programs_blue_.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
018,Budapest_Hungary::0078504a0e5ac0c4c77b4758,Budapest_Hungary::0078504a0e5ac0c4c77b4758,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,"A4: Elaborate a 10-year rolling plan for planting trees in public spaces with annual timetables, technical preparation, and a communication protocol for tree felling/replacement; target managed public-space trees increasing from 107,000 (2020) to 130,000 by 2030.",Adaptation,,policy_traces/018_A4_Elaborate_a_10_year_rolling_plan_for_planting_trees_in_pu.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
019,Budapest_Hungary::5d808210497aa59f7bcf9902,Budapest_Hungary::5d808210497aa59f7bcf9902,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,"A5: Initiate amendments to higher-level and municipal legal rules to strengthen tree protection, including expert involvement in felling decisions and options for compensation payments to the Environmental Fund; update Budapest’s Regulation No. 10/2005 and require relevant standards in public procurement.",Adaptation,,policy_traces/019_A5_Initiate_amendments_to_higher_level_and_municipal_legal_r.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
020,Budapest_Hungary::b12ba97b19a069af01f304af,Budapest_Hungary::b12ba97b19a069af01f304af,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,"A6: Establish and operate a uniform, up-to-date green space cadastre for Budapest by 2024, expanding the FATÁR system to include district-managed green areas and ensuring methodology, data obligations, access, publicity, and integration.",Adaptation,,policy_traces/020_A6_Establish_and_operate_a_uniform_up_to_date_green_space_ca.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
021,Budapest_Hungary::55950ba39a3d0264acfdb5bd,Budapest_Hungary::55950ba39a3d0264acfdb5bd,sub,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,A7: Promote revitalization of brownfield areas by updating and publishing a brownfield cadastre and modifying urban planning instruments to prioritize green-area use and redirect development to brownfields rather than designating new buildable greenfield areas; support temporary greening on municipally managed properties.,Nature-Based Solutions,,policy_traces/021_A7_Promote_revitalization_of_brownfield_areas_by_updating_an.json,trace_initiative_policies_valid.csv,parent_statement,Aá-1 objective: Develop Budapest’s green-blue infrastructure to support adaptation (and co-benefits for mitigation).,,,False,False,,,,,,
023,Budapest_Hungary::b4282231f8c3f14df03d9787,Budapest_Hungary::b4282231f8c3f14df03d9787,sub,Aá-2 objective: Mitigate the urban heat island effect in the built environment.,A8: Protect ventilation corridors through Budapest’s Settlement Structure Plan and Rules of Urban Planning by not supporting new buildable area designation or increased building heights in these corridors; compile a manual of good district examples to support climate-protection-related planning instrument review (continuous 2021–2030).,Adaptation,,policy_traces/023_A8_Protect_ventilation_corridors_through_Budapests_Settlemen.json,trace_initiative_policies_valid.csv,parent_statement,Aá-2 objective: Mitigate the urban heat island effect in the built environment.,,,False,False,,,,,,
024,Budapest_Hungary::e305bd7c9c4d4948daa80b4f,Budapest_Hungary::e305bd7c9c4d4948daa80b4f,sub,Aá-2 objective: Mitigate the urban heat island effect in the built environment.,"A9: Prioritize climate protection in municipal public procurement and support schemes by promoting climate-friendly construction materials and technologies (e.g., permeable/high-albedo pavements, green roofs/façades) and consider adopting an environmental building rating scheme for municipal investments.",Mitigation,,policy_traces/024_A9_Prioritize_climate_protection_in_municipal_public_procure.json,trace_initiative_policies_valid.csv,parent_statement,Aá-2 objective: Mitigate the urban heat island effect in the built environment.,,,False,False,,,,,,
026,Budapest_Hungary::d95a5afdbca968ffbd8f485d,Budapest_Hungary::d95a5afdbca968ffbd8f485d,sub,Aá-3 objective: Develop the flood control system.,A10: Develop and further construct flood control structures to increase the length of flood protection line meeting DFE + 1.3m safety level from 33.73 km (2019) to 69 km by 2030.,Adaptation,,policy_traces/026_A10_Develop_and_further_construct_flood_control_structures_t.json,trace_initiative_policies_valid.csv,parent_statement,Aá-3 objective: Develop the flood control system.,,,False,False,,,,,,
028,Budapest_Hungary::2f17468cf96b890df745a32c,Budapest_Hungary::2f17468cf96b890df745a32c,sub,Aá-4 objective: Implement adaptive rainwater management.,"A11: Develop a hybrid rainwater drainage management system for Budapest via review of sewage plans, inventory and modelling of drainage structures, identification of critical points, and creation of a mid- and long-term rainwater drainage concept; establish smart digital monitoring and control elements (continuous).",Adaptation,,policy_traces/028_A11_Develop_a_hybrid_rainwater_drainage_management_system_fo.json,trace_initiative_policies_valid.csv,parent_statement,Aá-4 objective: Implement adaptive rainwater management.,,,False,False,,,,,,
029,Budapest_Hungary::168113207fc7abc1cefeb606,Budapest_Hungary::168113207fc7abc1cefeb606,sub,Aá-4 objective: Implement adaptive rainwater management.,"A12: Support on-site rainwater retention and utilization (and greywater use) through integrating such systems into public investments and creating regulatory instruments and support schemes for private investments; require/encourage delayed runoff, retention or reuse for major emitters (e.g., industry, malls, office blocks) (continuous).",Adaptation,,policy_traces/029_A12_Support_on_site_rainwater_retention_and_utilization_and_.json,trace_initiative_policies_valid.csv,parent_statement,Aá-4 objective: Implement adaptive rainwater management.,,,False,False,,,,,,
031,Budapest_Hungary::6b85e7491adee6d605a29a03,Budapest_Hungary::6b85e7491adee6d605a29a03,sub,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,"A13: Adapt the transport system to extreme weather by incorporating climate considerations into design standards, materials and procurement; consider permeable pavements, tree planting/grassing of tracks, and develop emergency scenarios for service disruptions (continuous).",Adaptation,,policy_traces/031_A13_Adapt_the_transport_system_to_extreme_weather_by_incorpo.json,trace_initiative_policies_valid.csv,parent_statement,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,,,False,False,,,,,,
032,Budapest_Hungary::6238b4721ac1cfa1554fd7aa,Budapest_Hungary::6238b4721ac1cfa1554fd7aa,sub,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,"A14: Ensure hazard control and emergency planning accounts for climate-change-related extreme events (drought, flood, flash flood, critical infrastructure damage) and review citizen information publications accordingly (continuous).",Adaptation,,policy_traces/032_A14_Ensure_hazard_control_and_emergency_planning_accounts_fo.json,trace_initiative_policies_valid.csv,parent_statement,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,,,False,False,,,,,,
033,Budapest_Hungary::03a367b7570e86310364fc42,Budapest_Hungary::03a367b7570e86310364fc42,sub,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,"A15: Examine climate vulnerability of drinking water bases and supply and implement climate-adaptive development/operation, including capacity enhancements and reconstruction of water production wells; Budapest Waterworks has started development of 60 water production wells (timeframe 2022).",Adaptation,,policy_traces/033_A15_Examine_climate_vulnerability_of_drinking_water_bases_an.json,trace_initiative_policies_valid.csv,parent_statement,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,,,False,False,,,,,,
034,Budapest_Hungary::95bc50cba620b8281a7d41c9,Budapest_Hungary::95bc50cba620b8281a7d41c9,sub,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,"A16: Incorporate preparation for windstorms and flood/flash flood/inundation risks into preservation and renovation of municipal buildings, including attention to sizing of structures, basements, windows, sun shades, and waterproofing (by 2030).",Adaptation,,policy_traces/034_A16_Incorporate_preparation_for_windstorms_and_floodflash_fl.json,trace_initiative_policies_valid.csv,parent_statement,Aá-5 objective: Prepare for extreme weather conditions and health impacts of climate change.,,,False,False,,,,,,
036,Budapest_Hungary::ee74b12a134496fc1eda6450,Budapest_Hungary::ee74b12a134496fc1eda6450,sub,Aá-6 objective: Mitigate vulnerability of natural and landscape values.,"A17: Prepare a detailed climate change risk and vulnerability assessment for natural values by 2023, to support nature conservation and invasive species control.",Adaptation,,policy_traces/036_A17_Prepare_a_detailed_climate_change_risk_and_vulnerability.json,trace_initiative_policies_valid.csv,parent_statement,Aá-6 objective: Mitigate vulnerability of natural and landscape values.,,,False,False,,,,,,
037,Budapest_Hungary::5aa4368c8dc38303c9a6e453,Budapest_Hungary::5aa4368c8dc38303c9a6e453,sub,Aá-6 objective: Mitigate vulnerability of natural and landscape values.,"A18: Expand protected natural sites of local importance, examining extensions continuously, targeting growth from 861 ha (2019) to 1,200 ha by 2026 (and referencing further planned additions).",Nature-Based Solutions,,policy_traces/037_A18_Expand_protected_natural_sites_of_local_importance_exami.json,trace_initiative_policies_valid.csv,parent_statement,Aá-6 objective: Mitigate vulnerability of natural and landscape values.,,,False,False,,,,,,
038,Budapest_Hungary::b5a866169af650dac148e7b0,Budapest_Hungary::b5a866169af650dac148e7b0,sub,Aá-6 objective: Mitigate vulnerability of natural and landscape values.,"A19: Implement environmental/nature conservation management including confinement of invasive plant and animal species in protected natural sites, supported by continuous monitoring and data collection; target is to reduce the highest coverage ratio of invasive plant species by 2030.",Nature-Based Solutions,,policy_traces/038_A19_Implement_environmentalnature_conservation_management_in.json,trace_initiative_policies_valid.csv,parent_statement,Aá-6 objective: Mitigate vulnerability of natural and landscape values.,,,False,False,,,,,,
040,Budapest_Hungary::07830aa47a66999613e83e64,Budapest_Hungary::07830aa47a66999613e83e64,sub,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.","SZ1: Promote climate-conscious operation within the Mayor’s Office and its companies through supported initiatives and training, targeting 1,500 persons participating in training by 2030.",Mitigation,,policy_traces/040_SZ1_Promote_climate_conscious_operation_within_the_Mayors_Of.json,trace_initiative_policies_valid.csv,parent_statement,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.",,,False,False,,,,,,
041,Budapest_Hungary::12a61ed9f14e546ea2c0ea65,Budapest_Hungary::12a61ed9f14e546ea2c0ea65,sub,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.","SZ2: Integrate horizontal climate protection principles into urban development and sectoral strategies, climate due diligence for major investments, and into decrees and tender criteria; ongoing continuous implementation.",Mitigation,,policy_traces/041_SZ2_Integrate_horizontal_climate_protection_principles_into_.json,trace_initiative_policies_valid.csv,parent_statement,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.",,,False,False,,,,,,
042,Budapest_Hungary::f89367974bc63998d543d033,Budapest_Hungary::f89367974bc63998d543d033,sub,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.","SZ3: Operate the Budapest Climate Change Platform and an online platform to share best practices and build partnerships, targeting 20 sessions and 30,000 visitors by 2030.",Adaptation,,policy_traces/042_SZ3_Operate_the_Budapest_Climate_Change_Platform_and_an_onli.json,trace_initiative_policies_valid.csv,parent_statement,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.",,,False,False,reclassify,0.74,,Mitigation,True,False
043,Budapest_Hungary::a33d178d0f9e6d91195ec5e8,Budapest_Hungary::a33d178d0f9e6d91195ec5e8,sub,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.","SZ4: Establish cooperation with the corporate sector to support Budapest’s climate objectives, including involving companies in financing/implementing mitigation, adaptation and awareness measures and organizing climate-friendly alliances, voluntary commitments, awards and competitions (continuous to 2030).",Adaptation,,policy_traces/043_SZ4_Establish_cooperation_with_the_corporate_sector_to_suppo.json,trace_initiative_policies_valid.csv,parent_statement,"SZ-1 objective: Implement climate-conscious city management, with cooperative leadership by the Municipality taking the lead in climate protection.",,,False,False,reclassify,0.73,,Mitigation,True,False
