policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
Measure A2 will support regenerative agriculture by reducing synthetic fertilizer use and increasing acres of cover crops using regenerative techniques.,"## Measure A2: Support Regenerative Agriculture.

The performance objectives of Measure A2 are to reduce the quantity of synthetic fertilizers used/applied and increase in the number of acres of cover crops using regenerative agriculture techniques.",individual,,Measure A2: Support Regenerative Agriculture.,AFOLU,"Agriculture measure specifying concrete practice changes (fertilizer reduction, cover crops), albeit without numeric targets.",15,individual,individual,,"The measure states intended outcomes (reduce synthetic fertilizer use; increase acres of cover crops) but provides no numeric target (e.g., % reduction, number of acres) and no deadline/year. It also reads as a performance objective rather than an enforceable requirement, with no binding mechanism specified. Under the strict individual-policy rule, absence of both a quantifiable target and a timeline makes it NON-SOUND.",No,No,No,No,No,No,NON-SOUND,0.4,"Quantifiable target: No. The text states objectives to ""reduce the quantity of synthetic fertilizers used/applied"" and ""increase in the number of acres of cover crops"" but provides no numeric level (no %, tons, or acres). Timeline: No. No year/deadline (e.g., 'by 2030') is included. Binding mechanism: No. The text describes ""performance objectives"" and does not indicate an ordinance, mandate, requirement, or enforceable program rule. Spatial specificity: No. No location/jurisdiction scope is stated beyond the measure title. Weak language: No. It does not use 'encourage/promote/explore/aim' phrasing; it states objectives. Strong language: No. There are no mandate/require verbs paired with hard numbers. Because has_quantifiable_target='No' and has_timeline='No', the strict gold-standard validity condition fails, so the policy is NON-SOUND.",False
"Measure A3 will expand the unincorporated County's tree canopy and green spaces by planting 130,000/200,000/270,000 total new trees by 2030/2035/2045 and developing and implementing an Urban Forest Management Plan.","## Measure A3: Expand Unincorporated Los Angeles County's Tree Canopy and Green Spaces.

The performance objectives of Measure A3 are to: (1) plant 130,000 total new trees by 2030, 200,000 total new trees by 2035, and 270,000 total new trees by 2045; and (2) develop and implement an Urban Forest Management Plan.",individual,,Measure A3: Expand Unincorporated Los Angeles County's Tree Canopy and Green Spaces.,AFOLU,Quantified tree-planting targets and planning requirement.,16,individual,individual,,"The verbatim text states explicit, measurable outcome targets (numbers of trees to be planted) and clear deadlines (2030/2035/2045), tied to a specific geography (unincorporated Los Angeles County). While it is framed as “performance objectives” (which can be less legally binding than a mandate), the commitment is still auditable and time-bound with quantified deliverables, so it meets the strict validity requirements.",Yes,Yes,No,Yes,No,Yes,VALID,0.86,"Quantifiable target: The text specifies measurable outcomes: “plant 130,000 total new trees by 2030, 200,000 total new trees by 2035, and 270,000 total new trees by 2045.” Timeline: Explicit deadlines are provided: “by 2030… by 2035… by 2045.” Spatial specificity: The measure applies to a defined area: “Unincorporated Los Angeles County's Tree Canopy and Green Spaces” / “unincorporated County.” Binding mechanism: No explicit enforceable instrument (e.g., ordinance/mandate/code requirement) is cited; it is presented as “performance objectives,” so marked No. Language strength: Uses action verbs with hard numbers and deadlines (“plant … total new trees by [year]”), so strong language is present. Weak language: No reliance on non-committal verbs like “encourage” or “explore”; “develop and implement an Urban Forest Management Plan” is an additional concrete deliverable, not merely aspirational. STRICT VALID RULE: Meets auditable commitment (tree planting + plan implementation), gold standard (timeline Yes + quantifiable target Yes), and does not use weak language (so binding mechanism not required).",True
The 2045 CAP will be updated every five years to reflect new advances and technologies in GHG emissions reduction strategies.,The 2045 CAP would serve as the overarching implementation plan through the 2045 target year and is expected to be updated every five years to reflect new advances and technologies in GHG emissions reduction strategies.,individual,,2.3.1 Project Purpose,Cross-sector,Explicit commitment about update frequency (governance/implementation mechanism) stated as expectation for the plan.,17,individual,individual,,"This statement describes a governance/process expectation (updating a climate action plan every five years) rather than an auditable emissions-reduction deliverable. It provides a time cadence (“every five years”) but no explicit measurable outcome target (e.g., % GHG reduction) and no binding mechanism language (e.g., “shall/require/ordinance”). Under the strict individual-policy rule, it fails the gold standard because there is no quantifiable target.",No,No,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text only states the CAP ""is expected to be updated every five years"" and contains no measurable outcome (no % reduction, MW, units, etc.). Timeline: No — while it mentions a recurring cadence (""updated every five years"") and references ""through the 2045 target year,"" it does not commit to a specific dated action deadline like ""by 2030"" for a deliverable; it is framed as an expectation rather than a deadline. Binding mechanism: No — no enforceable terms (no ordinance/mandate/requirement); wording is ""would serve"" and ""is expected."" Spatial specificity: No — no jurisdictional qualifier (e.g., citywide, specific neighborhoods) is provided in the excerpt. Weak language: Yes — ""would"" and ""is expected"" indicate non-binding intent. Strong language: No — no mandatory verbs paired with hard numbers. Therefore the policy fails the strict valid rule (no quantifiable target and no clear binding commitment), so it is NON-SOUND. Confidence capped at 0.4 because has_quantifiable_target='No' (and has_timeline='No').",False
The County will develop and use a 2045 CAP Consistency Review Checklist to allow projects to demonstrate consistency with the CAP and qualify for CEQA streamlining of project-level GHG analysis.,"The County has developed the 2045 CAP Checklist to assist with determining the consistency of projects with the Draft 2045 CAP.

- If a project would be consistent with the General Plan and Housing Element and could demonstrate consistency with the Draft 2045 CAP by completing the 2045 CAP Checklist, then the project would be considered consistent with the Draft 2045 CAP and would be eligible for CEQA streamlining of its project-level GHG analysis.",individual,,2.7.1 2045 Climate Action Plan Consistency Checklist,Cross-sector,Specific tool and mechanism for implementation/CEQA streamlining; directly described as developed by the County.,18,individual,individual,,"This statement describes creation/use of an administrative checklist to demonstrate consistency with a draft Climate Action Plan and thereby qualify for CEQA streamlining. It is an implementation/process mechanism rather than a quantified emissions/outcome commitment, and it contains no explicit deadline. While it is fairly concrete as a procedural tool, it does not meet the “gold standard” requirements (quantifiable target + timeline) for an individual policy to be deemed VALID under the strict rule.",No,No,No,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No—text describes a checklist and CEQA streamlining eligibility but provides no measurable outcome (e.g., GHG reductions, number of projects, % compliance). Evidence: “developed the 2045 CAP Checklist to assist with determining the consistency of projects…” and “eligible for CEQA streamlining…”. Timeline: No—no explicit deadline/year for developing/using the checklist; “2045” is part of the CAP title, not a deadline for this action. Binding mechanism: No—no ordinance/mandate/requirement is stated; it is framed as eligibility if a project completes the checklist (“If a project… could demonstrate consistency… by completing the… Checklist, then… eligible…”). Spatial specificity: Yes—applies within “The County” jurisdiction. Weak language: No—does not use encourage/aim/explore; it states the checklist exists and describes its use conditionally. Strong language: No—no mandate/require/achieve with hard numbers. Strict valid rule: fails because has_timeline='No' and has_quantifiable_target='No', therefore NON-SOUND; confidence capped at 0.4.",False
"The County will develop an offsite GHG emissions reduction program as part of the 2045 CAP Checklist, allowing projects unable to meet required checklist items or net-zero to fund or implement local GHG-reducing projects in unincorporated Los Angeles County.","Offsite GHG Emission Reduction Projects. As part of the 2045 CAP Checklist, the County will develop an offsite GHG emissions reduction program. Future development projects that cannot achieve net-zero GHG emissions or are unable to comply with all required 2045 CAP Checklist items, would have the option to participate in the offsite GHG emissions reduction program.",individual,,2.7.1 2045 Climate Action Plan Consistency Checklist,Cross-sector,Explicit commitment ('will develop') for a program with defined purpose and eligibility.,19,individual,individual,,"The text commits to creating (“will develop”) an offsite GHG reduction program tied to the 2045 CAP Checklist, but it does not specify any measurable emissions reduction outcome (e.g., tCO₂e reduced) nor any explicit deadline/year by which the program must be developed or implemented. It is therefore not auditable against a quantifiable target on a timeline, making it NON-SOUND under the strict individual-policy rule.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text says the County ""will develop an offsite GHG emissions reduction program"" and projects may ""fund or implement local GHG-reducing projects"" but provides no numeric outcome (no tCO2e, %, MW, etc.). Timeline: No — no explicit date/year/deadline is stated (""As part of the 2045 CAP Checklist"" is a program context, not a deadline). Binding mechanism: No — it describes an optional pathway (""would have the option to participate"") and does not indicate an ordinance/mandate/code requirement. Spatial specificity: Yes — applies to ""unincorporated Los Angeles County."" Weak language: Yes — participation is optional (""would have the option"") and lacks hard targets. Strong language: No — while ""will develop"" indicates intent, it is not paired with hard numbers or enforceable requirements. Strict rule: fails because has_timeline='No' and has_quantifiable_target='No', so it cannot be VALID.",False
"The County will conduct an inventory of unincorporated area GHG emissions at minimum every five years and will collect data for annual reporting on progress of measures and actions; it will also develop an annually updated implementation dashboard and evaluate policies/plans/codes annually as needed to meet CAP targets, and evaluate the CAP and checklist at least every five years for updates.","To ensure that the Draft 2045 CAP remains qualified for use with later activities under CEQA Guidelines Section 15183.5(b)(2) and that the 2045 CAP Checklist remains valid, the Project includes the following monitoring and reporting responsibilities, which would be administered by the County:

- The County will conduct an inventory of the unincorporated County's GHG emissions at minimum every five years...
- The County will collect data to report through an annual report identifying the progress of measures and actions.
- The County will develop a dashboard... that will be updated on an annual basis...
- The County will annually evaluate County policies, plans, and codes as needed to ensure that the 2045 CAP reduction targets are met.
- The County staff will evaluate the 2045 CAP and the 2045 CAP Checklist every five years (at minimum) to determine whether updates are necessary.",individual,,2.8 2045 Climate Action Plan Monitoring and Reporting,Cross-sector,"Clear, administratively binding monitoring/reporting commitments with defined frequencies and tools (inventory, annual report, dashboard, evaluations).",20,individual,individual,,"This is a concrete monitoring/reporting program (inventory every five years, annual reporting, annually updated dashboard, annual policy evaluation, five‑year CAP/checklist review). However, it does not include a quantifiable climate outcome in the excerpt itself (it references “2045 CAP reduction targets” but does not state the numeric target here). Under the strict rule for individual policies, lacking an explicit quantifiable target makes it NON-SOUND even though timelines/frequencies are present and the commitments are auditable.",No,Yes,No,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No. The text references ensuring 'that the 2045 CAP reduction targets are met' but does not state any measurable outcome (e.g., % GHG reduction, MTCO2e) within the excerpt. Timeline: Yes. Multiple explicit frequencies/deadlines appear: 'at minimum every five years', 'annual report', 'updated on an annual basis', 'annually evaluate', and 'every five years (at minimum)'. Binding mechanism: No. While phrased as commitments ('The County will...'), the excerpt does not specify an enforceable ordinance/code mandate or legal mechanism; it describes 'monitoring and reporting responsibilities' administered by the County. Spatial specificity: Yes. Applies to 'the unincorporated County's GHG emissions'. Weak language: No. Actions are framed with 'will conduct/collect/develop/evaluate' rather than 'encourage/explore'. Strong language: No. Although 'will' is directive, it is not paired with hard numeric outcome targets in the excerpt. Strict valid rule: Fails gold standard because has_quantifiable_target='No', therefore validation_result is NON-SOUND and confidence is capped at 0.4.",False
"Mitigation Measure 3.2-1 requires projects facilitated by the Draft 2045 CAP that would obstruct views from publicly accessible vantage points to identify and protect public views and significant landscape features, and for the County to consider alternative designs (e.g., reduced height/width, relocation, stepped-back heights) to avoid or minimize scenic view impacts, including avoiding siting certain energy facilities/towers where they would obstruct views.","“Mitigation Measure 3.2-1, Alternative Design: Projects facilitated by the Draft 2045 CAP that would obstruct views from publicly-accessible vantage points as defined in this analysis (such as from a vista point or a regional riding, hiking, or multiuse trail) shall identify and protect public views and significant landscape features or landforms visible from such views, and shall implement project-specific mitigation as applicable. If it is determined that a project would obstruct scenic views, the County shall consider alternative designs that seek to avoid and/or minimize these impacts.”",individual,,Impact 3.2-1: Projects facilitated by the Draft 2045 CAP would have a substantial adverse effect on a scenic vista. (Significant and Unavoidable),Cross-cutting,"This is an explicit CEQA mitigation requirement using binding language (“shall”, “County shall consider”), specifying concrete design/siting actions to reduce impacts.",21,individual,individual,,"The measure uses binding language (“shall”) requiring projects that would obstruct views to (1) identify/protect public views and landscape features and (2) implement project-specific mitigation, and it directs the County to consider alternative designs. However, it lacks an explicit deadline/year and does not include any measurable outcome (e.g., number of projects mitigated, % view obstruction reduction, specified height limits). Because it is not time-bound or quantifiably target-based, it fails the strict “gold standard” validity rule for an individual policy and is therefore NON-SOUND under this framework (despite being enforceable).",No,No,Yes,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text requires actions but provides no measurable outcome (no numbers/thresholds): “shall identify and protect public views… and shall implement project-specific mitigation as applicable.” Timeline: No. There is no explicit date/year/deadline; it is conditional (“Projects… that would obstruct views…”). Binding mechanism: Yes. Uses enforceable mandate language: “shall identify and protect… and shall implement…”. Spatial specificity: Yes. It applies to projects obstructing views from specified locations: “publicly-accessible vantage points… (such as from a vista point or a regional riding, hiking, or multiuse trail)”. Weak language: Yes. Discretionary phrasing appears for the County’s response: “the County shall consider alternative designs that seek to avoid and/or minimize these impacts.” Strong language: No, because while “shall” is present, there are no hard numeric requirements tied to outcomes. STRICT VALID RULE: Fails because has_timeline='No' and has_quantifiable_target='No', so policy is NON-SOUND under the auditability/measurability criteria.",False
"Mitigation Measure 3.2-2 requires the County (and indicates other agencies can/should) to require feasible and effective visual screening and design measures for visible projects facilitated by the Draft 2045 CAP, including berms/vegetative screening, visually blending facade/roof colors, avoiding bright/light colors, and re-contouring and revegetation of disturbed areas.","“Mitigation Measure 3.2-2, Visual Screening and Other View Protection Measures: To partially screen views of projects facilitated by Draft 2045 CAP measures and actions in locations where they would be visible from publicly accessible vantage points… if feasible and effective, the County shall (and other implementing state or local agencies can and should) require the construction of a berm, vegetative screening, or other form of visual barrier… The color of proposed building facades and roofs shall be designed to visually blend in… Bright or very light colors (including white) shall be avoided. Re-contouring and revegetation of temporarily disturbed, graded areas shall be completed…”",individual,,"Mitigation Measure 3.2-2, Visual Screening and Other View Protection Measures:",Cross-cutting,"Binding mitigation language (“shall require”, “shall be designed”, “shall be avoided”) establishes enforceable project design requirements.",22,individual,individual,,"This is an enforceable mitigation requirement (“shall…require,” “shall be designed,” “shall be avoided”), but it lacks any explicit deadline/year and does not set a measurable outcome target (it prescribes design actions without quantities or performance metrics). Under the strict rule for individual policies, absence of both a timeline and a quantifiable target makes it NON-SOUND.",No,No,Yes,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text requires qualitative design actions (e.g., ""require the construction of a berm, vegetative screening, or other form of visual barrier"" and ""Bright or very light colors (including white) shall be avoided""), but provides no measurable outcome such as number/area of screens, % of projects screened, or a visual-impact metric.
Timeline: No. No explicit deadline/year is stated; conditions like ""if feasible and effective"" are not a timeline.
Binding mechanism: Yes. Mandatory language applies to the County: ""the County shall ... require"" and additional mandates: ""shall be designed"" and ""shall be avoided"" and ""shall be completed"".
Spatial specificity: Yes. It applies to ""projects facilitated by Draft 2045 CAP measures and actions"" and specifically ""in locations where they would be visible from publicly accessible vantage points"".
Weak language: Yes. The requirement is conditional: ""if feasible and effective"" and references that other agencies ""can and should"" act.
Strong language: No (per schema definition requiring hard numbers). While ""shall"" is present, there are no hard numeric targets.
STRICT VALID RULE: Fails gold standard because has_timeline='No' AND has_quantifiable_target='No', so the policy is NON-SOUND regardless of binding language.",False
"Mitigation Measure 3.2-3 requires the County to reduce light and glare impacts from projects facilitated by the Draft 2045 CAP by requiring downward-directed, shielded, non-glare lighting and minimally reflective exterior finishes/materials or siting/orientation to direct glare away from sensitive receptors.","“Mitigation Measure 3.2-3, Reduce Light and Glare Impacts: To reduce significant light and glare impacts of projects facilitated by the Draft 2045 CAP, the County shall require the following measures to be incorporated: a) All lighting shall be focused toward the site and outdoor lighting shall be directed downward; b) The design of exterior light fixtures shall incorporate shielding to prevent glare and offsite light spillage; c) Outdoor lighting shall include non-glare fixtures; and d) Structure design shall include exterior finishes and materials that would be minimally reflective or sited or oriented in such a way as to direct glare away from sensitive receptors.”",individual,,"Impact 3.2-5: Projects facilitated by the Draft 2045 CAP would create a new source of substantial shadow, light, or glare…",Cross-cutting,Clear enforceable mitigation requirements with multiple specific design/installation actions (“County shall require… All lighting shall… shall incorporate… shall include”).,23,individual,individual,,"The verbatim text contains binding, enforceable requirements (“the County shall require… All lighting shall… shall incorporate… shall include”) and specific implementable actions (downward-directed lighting, shielding, non-glare fixtures, minimally reflective finishes or siting/orientation). However, it does not include an explicit timeline/deadline or a quantifiable outcome target (no numeric reduction, compliance rate, or date). Under the strict individual-policy rule, lack of both a timeline and a measurable target makes it NON-SOUND even though it is binding.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No — the text specifies design requirements but no measurable outcome (no %, levels, or counts), e.g., it lists actions such as ""All lighting shall be focused"" and ""shall incorporate shielding"" without a numeric performance metric. Timeline: No — no deadline/year is stated; it describes requirements to be incorporated but not ""by"" any date. Binding mechanism: Yes — enforceable language appears multiple times: ""the County shall require"" and ""All lighting shall..."" / ""shall incorporate"" / ""shall include"". Spatial specificity: No — applies generally to ""projects facilitated by the Draft 2045 CAP"" but does not specify a geographic area like countywide/districts/neighborhoods. Weak language: No — no ""encourage/promote/explore"" phrasing; requirements are mandatory. Strong language: Yes — repeated mandatory ""shall require"" and ""shall"" statements. Overall: Fails STRICT VALID RULE because it lacks both (1) an explicit timeline and (2) a quantifiable target, so it is NON-SOUND despite being binding and actionable.",False
Action A2.1 will create fallow and field resting incentives to reduce bare-fallow land by adding cover crops and promoting crop rotation on active agricultural sites to improve soil quality and reduce erosion/runoff risks.,"“For example, projects facilitated by Action A2.1 would create fallow and field resting incentives to reduce barefallow land by adding cover crops and promoting crop rotation for active agricultural sites to improve soil quality and limit risks of nutrient erosion, pollutant runoff, and yield reduction.”",individual,,Impact 3.3-1: Projects facilitated by the Draft 2045 CAP would convert Prime Farmland… to nonagricultural use.,AFOLU,"A named CAP action with specific interventions (incentives, cover crops, crop rotation) affecting agricultural practices; not already explicitly listed in the prior summary.",24,individual,individual,,"This action describes creating incentives for cover crops and crop rotation to reduce bare-fallow land and related erosion/runoff risks, but it does not include any measurable target (e.g., acres converted, % reduction) or any explicit timeline/deadline. The language is largely illustrative (“for example,” “would create,” “promoting”), and there is no indication of a binding mandate. Under the strict rule for individual policies, it is therefore NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text states it would ""reduce barefallow land"" by ""adding cover crops"" and ""promoting crop rotation"" but provides no numeric outcome (no acres, %, or adoption rates). Timeline: No — no year/deadline is stated. Binding mechanism: No — it mentions projects that ""would create"" incentives, but no ordinance/requirement/mandate is cited. Spatial specificity: No — applies generally to ""active agricultural sites"" without naming a jurisdiction, program area, or defined geography. Weak language: Yes — phrases like ""For example"" and ""would create"" and ""promoting"" indicate non-binding, illustrative intent. Strong language: No — no mandatory verbs paired with hard numbers. Because it lacks both a timeline and quantifiable target, it fails the gold-standard criteria and is NON-SOUND.",False
Action A2.2 will provide compost and/or organic or non-synthetic fertilizer to farmers free of charge or at a discounted rate to improve carbon removal and agricultural land viability/productivity.,“Action A2.2 would provide compost and/or organic or non-synthetic fertilizer to farmers free of charge or at a discounted rate.”,individual,,Impact 3.3-1: Projects facilitated by the Draft 2045 CAP would convert Prime Farmland… to nonagricultural use.,AFOLU,"A specific, named implementing action with a concrete resource-support mechanism (free/discounted inputs) stated in the text.",25,individual,individual,,"The statement describes a concrete support action (providing compost/fertilizer at free or discounted rates), but the grounded text does not specify any measurable outcome (e.g., tons of compost, acres treated, emissions removed) or any deadline/year. It also reads as a prospective program action (“would provide”) rather than an enforceable requirement, and it lacks spatial applicability details.",No,No,No,No,Yes,No,NON-SOUND,0.35,"Quantifiable target: No — the text says it “would provide compost and/or organic or non-synthetic fertilizer… free of charge or at a discounted rate” but gives no numeric amount (e.g., tons, acres, number of farmers) and no outcome metric. Timeline: No — no year/deadline is stated. Binding mechanism: No — no ordinance/mandate/requirement is described; phrased as “would provide,” indicating a program intent. Spatial specificity: No — does not state where it applies (no jurisdiction/area or target population beyond “farmers”). Weak language: Yes — “would provide” signals intent without enforceable terms or hard targets. Strong language: No — no mandatory verbs with hard numbers appear. STRICT VALID RULE fails because both has_timeline and has_quantifiable_target are 'No'.",False
"Mitigation Measure 3.3-1 requires, when utility-scale solar development is proposed on actively farmed land, that renewable energy project applicants demonstrate consideration of alternate sites consisting of formerly developed and/or contaminated lands (e.g., landfills and mine sites) within one mile of the proposed project site, when consistent with General Plan and zoning.",“Mitigation Measure 3.3-1: Avoidance of Actively Farmed Lands When Siting Utility-Scale Solar and Energy Storage Development. To reduce the impacts… the County shall require renewable energy project applicants to demonstrate their consideration of alternate sites consisting of formerly developed and/or contaminated lands such as landfills and mine sites located within one mile of the proposed project site when such development is consistent with General Plan and zoning requirements.”,individual,,Impact 3.3-1: Projects facilitated by the Draft 2045 CAP would convert Prime Farmland…,Energy,This is a binding mitigation requirement (“County shall require”) with a specific siting/alternatives demonstration requirement tied to utility-scale solar/energy storage.,26,individual,individual,,"This is an enforceable siting/alternatives-analysis requirement (“the County shall require…”) with clear spatial specificity (“within one mile”). However, it does not include a quantifiable outcome target (e.g., % of projects sited on brownfields, acres avoided) nor an explicit timeline/deadline. Under the strict rule for individual policies, missing either a quantifiable target or a timeline makes it NON-SOUND and caps confidence.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Binding mechanism: Yes — verbatim text states, ""the County shall require renewable energy project applicants to demonstrate..."" indicating an enforceable requirement. Spatial specificity: Yes — it limits alternatives to sites ""located within one mile of the proposed project site."" Quantifiable target: No — the measure requires a demonstration of consideration but does not specify a measurable outcome (no number of projects, acres avoided, % reduction, etc.). Timeline: No — no explicit deadline/year is provided; it applies conditionally ""when"" development is proposed. Language strength: Strong language detected (""shall require""), but not paired with hard numeric targets. Weak language: No — it does not rely on 'encourage/promote/explore' phrasing; it is a requirement. Strict valid rule check: Fails gold standard because has_timeline='No' and has_quantifiable_target='No', so overall NON-SOUND for measurability despite being binding.",False
"Require project-specific biological resources assessment(s) by a qualified biological consultant for projects facilitated by the Draft 2045 CAP, including surveys/mapping to identify special-status species, sensitive natural communities, jurisdictional waters, and oak woodlands, and to propose mitigation measures.","Mitigation Measure 3.5-1: The County shall require biological resources to be analyzed on a project-specific level by a qualified biological consultant. Prior to or during the preparation of project-level environmental documents, and prior to the start of construction activities, a biological resources assessment shall be conducted to characterize the project site... A biological resources assessment report shall be prepared to characterize the biological resources on-site, analyze direct and indirect impacts on biological resources, and propose mitigation measures to offset those impacts.",individual,,Impact 3.5-1,AFOLU,"This is a mandated procedural and analytical requirement (“shall require,” “shall be conducted,” “shall be prepared”) that governs future projects and includes specific actions (surveys, mapping, delineation, reporting).",27,individual,individual,,"The measure is enforceable in tone (“shall require”) and specifies a concrete deliverable (a project-specific biological resources assessment report prepared by a qualified consultant before construction and during environmental review). However, it does not include a quantifiable outcome target (e.g., acres protected, % impact reduction) nor an explicit calendar year/deadline; the timing is conditional (“prior to…”) rather than a dated commitment. Under the strict rule for individual policies, missing both a quantifiable target and an explicit timeline makes it NON-SOUND despite strong/binding language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No—text requires assessments and reports but provides no measurable outcome (no % reduction, acreage, counts, or performance threshold). Evidence: 'a biological resources assessment shall be conducted' and 'A biological resources assessment report shall be prepared...' Timeline: No—no explicit year/date deadline; only conditional sequencing. Evidence: 'Prior to or during the preparation of project-level environmental documents, and prior to the start of construction activities...' Binding mechanism: Yes—mandatory language indicating a requirement by the County. Evidence: 'The County shall require...' Spatial specificity: No—does not define a geographic area of application beyond 'project site' generally. Weak language: No—does not rely on 'encourage'/'promote' phrasing. Strong language: Yes—uses mandatory 'shall require/shall be conducted/shall be prepared' but without hard numeric targets. Strict rule: Fails because has_timeline='No' AND has_quantifiable_target='No', so cannot be VALID for an individual policy.",False
"Require pre-construction surveys and/or construction monitoring (with agency consultation/permits where required) to avoid, relocate, or allow safe escape of special-status species for projects with potential direct impacts; halt construction if nesting/brooding/denning is found until offspring are able to leave or be relocated.","Mitigation Measure 3.5-2: If there is potential for direct impacts to special-status species with implementation of construction activities, the project-specific biological resources assessment report (as described in Mitigation Measure 3.5-1) shall include a mitigation measure requiring pre-construction surveys for special-status species and/or construction monitoring to ensure avoidance, relocation, or safe escape of special-status species from the construction activities, as appropriate. The mitigation measures shall also include consultation with and obtaining permits from USFWS or CDFW prior to construction, if required by FESA or CESA for listed endangered and threatened species.",individual,,Impact 3.5-1,AFOLU,"This is an enforceable mitigation requirement with specific actions (surveys, monitoring, avoidance/relocation, consultation/permits, stop-work condition).",28,individual,individual,,"The statement describes a binding mitigation requirement (“shall include… requiring”) tied to construction activities and includes enforceable procedural actions (pre-construction surveys and/or monitoring; consultation/permits if required). However, it does not provide a quantifiable outcome target (no numeric species protection metric) or an explicit timeline/deadline (no date/year). The strict “individual policy” validity rule therefore fails despite strong/binding language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No hard, measurable outcome is stated (no %, counts, acreage, or numeric threshold); text focuses on actions like ""requiring pre-construction surveys... and/or construction monitoring"" rather than an auditable numeric result. Timeline: No explicit deadline/year is provided; it says ""prior to construction"" but gives no date/time-bound target. Binding mechanism: Yes—uses mandatory language: ""shall include a mitigation measure requiring..."" and ""shall also include consultation with and obtaining permits... prior to construction"". Spatial specificity: No—applies generically to ""the project"" / ""construction activities"" without naming a jurisdiction/area (e.g., citywide, specific habitat units). Weak language: No—does not use 'encourage/promote/explore/aim'. Strong language: Yes—mandatory terms ""shall include"" and ""requiring"" indicate enforceability, plus permit requirements tied to FESA/CESA. STRICT VALID RULE check: fails Gold Standard because has_timeline='No' AND has_quantifiable_target='No', so result is NON-SOUND even though binding language is present.",False
"Require Clean Water Act and state streambed alteration approvals for projects with permanent impacts to jurisdictional features before grading permits are issued (CWA Section 404 permit, Section 401 certification, and CDFW Section 1602 LSAA, where warranted).","Mitigation Measure 3.5-3: Prior to the issuance of any grading permit for permanent impacts in the areas designated as jurisdictional features, the project applicant shall obtain a Clean Water Act Section 404 permit from USACE, a Clean Water Act Section 401 certification from the RWQCB, and a Streambed Alteration Agreement/LSAA permit under Section 1602 of the California Fish and Game Code from CDFW, where the project warrants.",individual,,Impact 3.5-4,AFOLU,This is a binding permitting requirement with clearly specified regulatory instruments and timing trigger (prior to grading permit issuance).,29,individual,individual,,"The verbatim text states a mandatory precondition for permit issuance: before any grading permit is issued for permanent impacts to jurisdictional features, the applicant must obtain specified federal/state approvals (CWA 404, CWA 401, and CDFW 1602, where warranted). This is enforceable (a mitigation measure tied to permitting) and spatially scoped to “areas designated as jurisdictional features.” However, it lacks a quantifiable outcome target (no numeric environmental performance standard) and lacks an explicit date/year deadline (only a sequencing condition), so it does not meet the strict “gold standard” requirements.",No,No,Yes,Yes,No,No,NON-SOUND,0.4,"Binding mechanism: Yes — uses mandatory language tied to permitting: “the project applicant shall obtain… prior to the issuance of any grading permit.” Quantifiable target: No — no measurable outcome (e.g., acres restored, % reduction); it only lists required approvals (“obtain a Clean Water Act Section 404 permit… Section 401 certification… Streambed Alteration Agreement/LSAA…”). Timeline: No — no explicit year/deadline; “Prior to the issuance of any grading permit” is a sequencing trigger, not a dated deadline. Spatial specificity: Yes — applies to “permanent impacts in the areas designated as jurisdictional features.” Weak language: No — not framed as encourage/aim/explore; it is a requirement. Strong language: No — while “shall obtain” is mandatory, the rubric requires strong language paired with hard numbers; no numbers are present. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No'.",False
