policy_id,row_key,source_bundle_key,role,parent_statement,parent_row_type,policy_statement,primary_category,secondary_categories,typology_code,trace_path,atom_id,parent_row_id,is_atomized_row,is_decomposed,source_bundle_policy_statement,validation_inherited_from_bundle,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
019,Miami_Dade_Florida_United_States::1e80796346d9533e6a6f8bb7,Miami_Dade_Florida_United_States::1e80796346d9533e6a6f8bb7,sub,Approach 3: Build ultra-low energy buildings.,structural header,Ensure all new County buildings will be Ultra-Low Energy by 2030.,Mitigation,,,policy_traces/019_Ensure_all_new_County_buildings_will_be_Ultra_Low_Energy_by_.json,,,False,False,,,keep,0.86,True,,,False
020,Miami_Dade_Florida_United_States::03f3e92a18fd1b54a9d1b65f,Miami_Dade_Florida_United_States::03f3e92a18fd1b54a9d1b65f,sub,Approach 3: Build ultra-low energy buildings.,structural header,Identify steps to transition to a net-zero ready code.,Mitigation,,,policy_traces/020_Identify_steps_to_transition_to_a_net_zero_ready_code.json,,,False,False,,,,,,,,
021,Miami_Dade_Florida_United_States::e63ff3f154cdfc727a8bc7dd,Miami_Dade_Florida_United_States::e63ff3f154cdfc727a8bc7dd,sub,Approach 3: Build ultra-low energy buildings.,structural header,Plan for the first Ultra-Low Energy (ULE) or Net Zero Energy (NZE) County building.,Mitigation,,,policy_traces/021_Plan_for_the_first_Ultra_Low_Energy_ULE_or_Net_Zero_Energy_N.json,,,False,False,,,,,,,,
022,Miami_Dade_Florida_United_States::52906a66a4ab9de455f283c7,Miami_Dade_Florida_United_States::52906a66a4ab9de455f283c7,sub,Approach 3: Build ultra-low energy buildings.,structural header,Offer monetary and/or non-monetary incentives to promote construction of ULE or NZE buildings.,Resource Efficiency,,,policy_traces/022_Offer_monetary_andor_non_monetary_incentives_to_promote_cons.json,,,False,False,,,keep,0.88,True,,,False
023,Miami_Dade_Florida_United_States::5ddb1bd9b3f561e2164d6d35,Miami_Dade_Florida_United_States::5ddb1bd9b3f561e2164d6d35,sub,Approach 3: Build ultra-low energy buildings.,structural header,Assess embodied carbon in new construction and create policies and programs to reduce it.,Mitigation,,,policy_traces/023_Assess_embodied_carbon_in_new_construction_and_create_polici.json,,,False,False,,,,,,,,
025,Miami_Dade_Florida_United_States::f098c91d6aa275e3b4e39a40,Miami_Dade_Florida_United_States::f098c91d6aa275e3b4e39a40,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Shift 10% of transportation mode away from single-occupant vehicles by 2030.,Mitigation,,,policy_traces/025_Shift_10_of_transportation_mode_away_from_single_occupant_ve.json,,,False,False,,,,,,,,
026,Miami_Dade_Florida_United_States::236c61b190258567504bde2f,Miami_Dade_Florida_United_States::236c61b190258567504bde2f,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Electrify the County fleet by 2030: 80% of light vehicles and 50% of buses.,Mitigation,,,policy_traces/026_Electrify_the_County_fleet_by_2030_80_of_light_vehicles_and_.json,,,False,False,,,,,,,,
027,Miami_Dade_Florida_United_States::c11041386ec614371957a916,Miami_Dade_Florida_United_States::c11041386ec614371957a916,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Transition 30% of communitywide vehicles to electric power by 2030.,Mitigation,,,policy_traces/027_Transition_30_of_communitywide_vehicles_to_electric_power_by.json,,,False,False,,,,,,,,
028,Miami_Dade_Florida_United_States::a8b978d64282953178e3f0f0,Miami_Dade_Florida_United_States::a8b978d64282953178e3f0f0,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% by 2030.,Mitigation,,,policy_traces/028_Reduce_greenhouse_gas_emissions_from_Miami_International_Air.json,,,False,False,,,,,,,,
029,Miami_Dade_Florida_United_States::522518243d176600e388be2a,Miami_Dade_Florida_United_States::522518243d176600e388be2a,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Design an Alternative Workplace Solutions policy and program for Miami-Dade County to maintain and expand employee telecommuting and explore methods to encourage other large employers to implement telecommuting.,Mitigation,,,policy_traces/029_Design_an_Alternative_Workplace_Solutions_policy_and_program.json,,,False,False,,,,,,,,
030,Miami_Dade_Florida_United_States::86a2d7d806c5f1363da21a43,Miami_Dade_Florida_United_States::86a2d7d806c5f1363da21a43,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan.,Mitigation,,,policy_traces/030_Implement_the_Miami_Dade_2045_BicyclePedestrian_Master_Plan.json,,,False,False,,,,,,,,
031,Miami_Dade_Florida_United_States::e9ddc108852cbc9bb6259404,Miami_Dade_Florida_United_States::e9ddc108852cbc9bb6259404,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs.,Mitigation,,,policy_traces/031_Implement_Complete_Streets_and_Vision_Zero_pedestrian_and_cy.json,,,False,False,,,,,,,,
032,Miami_Dade_Florida_United_States::7d60077b610e42061001c8d9,Miami_Dade_Florida_United_States::7d60077b610e42061001c8d9,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Rapidly deploy premium public transit solutions along SMART Plan corridors to increase ridership and mode shift from single occupancy vehicles.,Mitigation,,,policy_traces/032_Rapidly_deploy_premium_public_transit_solutions_along_SMART_.json,,,False,False,,,,,,,,
033,Miami_Dade_Florida_United_States::a65b1b30604faaf6877f8e8c,Miami_Dade_Florida_United_States::a65b1b30604faaf6877f8e8c,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles.,Mitigation,,,policy_traces/033_Complete_a_light_fleet_electrification_analysis_to_guide_rep.json,,,False,False,,,,,,,,
034,Miami_Dade_Florida_United_States::67bbd935e3b416720c3b58b4,Miami_Dade_Florida_United_States::67bbd935e3b416720c3b58b4,sub,Approach 4: Reduce transportation-related fuel consumption.,structural header,Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.,Mitigation,,,policy_traces/034_Install_Visual_Guidance_Docking_System_VGDS_at_airports_to_r.json,,,False,False,,,,,,,,
036,Miami_Dade_Florida_United_States::d1bd595f4478741c9e410ffa,Miami_Dade_Florida_United_States::d1bd595f4478741c9e410ffa,sub,Approach 5: Expand and protect green and blue spaces.,structural header,Increase community-wide tree canopy to 30% coverage by 2030.,Adaptation,,,policy_traces/036_Increase_community_wide_tree_canopy_to_30_coverage_by_2030.json,,,False,False,,,,,,,,
037,Miami_Dade_Florida_United_States::085df6cfd04cb7802c09ea22,Miami_Dade_Florida_United_States::085df6cfd04cb7802c09ea22,sub,Approach 5: Expand and protect green and blue spaces.,structural header,Ensure all County facilities within the Urban Development Boundary attain at least 30% average canopy coverage and facilities outside the UDB attain at least 50% average canopy coverage by 2030.,Adaptation,,,policy_traces/037_Ensure_all_County_facilities_within_the_Urban_Development_Bo.json,,,False,False,,,,,,,,
038,Miami_Dade_Florida_United_States::905abc0c726671bf1885a608,Miami_Dade_Florida_United_States::905abc0c726671bf1885a608,sub,Approach 5: Expand and protect green and blue spaces.,structural header,Double the total non-wetland acreage of natural habitat in preservation.,Nature-Based Solutions,,,policy_traces/038_Double_the_total_non_wetland_acreage_of_natural_habitat_in_p.json,,,False,False,,,,,,,,
039,Miami_Dade_Florida_United_States::5a69515ad30032615292c415,Miami_Dade_Florida_United_States::5a69515ad30032615292c415,sub,Approach 5: Expand and protect green and blue spaces.,structural header,"Develop a mitigation policy, based on area impacted, to ensure County-approved development results in a net increase to green infrastructure by the development's completion date.",Adaptation,,,policy_traces/039_Develop_a_mitigation_policy_based_on_area_impacted_to_ensure.json,,,False,False,,,,,,,,
041,Miami_Dade_Florida_United_States::bf6e1da0d9b208dfbb912eb1,Miami_Dade_Florida_United_States::bf6e1da0d9b208dfbb912eb1,sub,Approach 6: Convert waste to energy.,structural header,Generate 48 GWh/year of electricity from cogeneration at wastewater plants by 2030.,Mitigation,,,policy_traces/041_Generate_48_GWhyear_of_electricity_from_cogeneration_at_wast.json,,,False,False,,,,,,,,
042,Miami_Dade_Florida_United_States::9e6cdd7217e13f53d4072dac,Miami_Dade_Florida_United_States::9e6cdd7217e13f53d4072dac,sub,Approach 6: Convert waste to energy.,structural header,Convert 50% of non-recycled garbage to energy by 2030.,Mitigation,,,policy_traces/042_Convert_50_of_non_recycled_garbage_to_energy_by_2030.json,,,False,False,,,,,,,,
043,Miami_Dade_Florida_United_States::e96ff81112c9802d515fbf29,Miami_Dade_Florida_United_States::e96ff81112c9802d515fbf29,sub,Approach 6: Convert waste to energy.,structural header,Increase recycling rates by 10% and cut non-recyclables contamination in half.,Mitigation,,,policy_traces/043_Increase_recycling_rates_by_10_and_cut_non_recyclables_conta.json,,,False,False,,,,,,,,
044,Miami_Dade_Florida_United_States::77462575724adad424f722ca,Miami_Dade_Florida_United_States::77462575724adad424f722ca,sub,Approach 6: Convert waste to energy.,structural header,"Build a new, more efficient electricity-from-waste facility with onsite solar, designed to charge electric vehicles in the County fleet.",Mitigation,,,policy_traces/044_Build_a_new_more_efficient_electricity_from_waste_facility_w.json,,,False,False,,,,,,,,
045,Miami_Dade_Florida_United_States::92ad8cb58d0f659a6246dba8,Miami_Dade_Florida_United_States::92ad8cb58d0f659a6246dba8,sub,Approach 6: Convert waste to energy.,structural header,Upgrade cogeneration at wastewater treatment plants to produce 9.6 megawatts of electricity from biogas.,Mitigation,,,policy_traces/045_Upgrade_cogeneration_at_wastewater_treatment_plants_to_produ.json,,,False,False,,,,,,,,
046,Miami_Dade_Florida_United_States::a77dea15eae7cf682592fe0d,Miami_Dade_Florida_United_States::a77dea15eae7cf682592fe0d,sub,Approach 6: Convert waste to energy.,structural header,Upgrade landfill gas collection at the South Dade Landfill.,Mitigation,,,policy_traces/046_Upgrade_landfill_gas_collection_at_the_South_Dade_Landfill.json,,,False,False,,,,,,,,
048,Miami_Dade_Florida_United_States::6eed22f6a8d90d27f8584d2c,Miami_Dade_Florida_United_States::6eed22f6a8d90d27f8584d2c,sub,Approach 7: Reduce waste and water use.,structural header,Reduce landfill waste per person 50% by 2030.,Mitigation,,,policy_traces/048_Reduce_landfill_waste_per_person_50_by_2030.json,,,False,False,,,,,,,,
049,Miami_Dade_Florida_United_States::26fa8ef7d6641421b9346213,Miami_Dade_Florida_United_States::26fa8ef7d6641421b9346213,sub,Approach 7: Reduce waste and water use.,structural header,Reduce water consumption per person 30% by 2030.,Resource Efficiency,,,policy_traces/049_Reduce_water_consumption_per_person_30_by_2030.json,,,False,False,,,,,,,,
050,Miami_Dade_Florida_United_States::34860144c056d3e55ba42369,Miami_Dade_Florida_United_States::34860144c056d3e55ba42369,sub,Approach 7: Reduce waste and water use.,structural header,"Create a community-wide food rescue plan in collaboration with community-based organizations, businesses, and farmers.",Mitigation,,,policy_traces/050_Create_a_community_wide_food_rescue_plan_in_collaboration_wi.json,,,False,False,,,,,,,,
051,Miami_Dade_Florida_United_States::211948a6b5664aa2aace9c06,Miami_Dade_Florida_United_States::211948a6b5664aa2aace9c06,sub,Approach 7: Reduce waste and water use.,structural header,Complete a Countywide solid waste characterization study and complete regular updates.,Adaptation,,,policy_traces/051_Complete_a_Countywide_solid_waste_characterization_study_and.json,,,False,False,,,,,,,,
052,Miami_Dade_Florida_United_States::555911b01482e91b23658c6a,Miami_Dade_Florida_United_States::555911b01482e91b23658c6a,sub,Approach 7: Reduce waste and water use.,structural header,Require waste reduction plans for all large events.,Mitigation,,,policy_traces/052_Require_waste_reduction_plans_for_all_large_events.json,,,False,False,,,,,,,,
