policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"Under Presidential Instruction No. 5/2019, Indonesia will not issue any new permits for the use of peatland.","Under Presidential Instruction No. 5/2019, there will not be any new permit for the use of peatland.",individual,,4.2.1.1. Forestry and Other Land Uses – c. Protection and Restoration of Peatland,AFOLU,Explicit ban on new peatland use permits tied to a presidential instruction.,15,individual,individual,,"The statement describes a concrete regulatory action—an explicit prohibition on issuing new permits for peatland use—and cites a binding-sounding instrument (“Presidential Instruction No. 5/2019”). However, it does not provide an explicit timeline/deadline (e.g., “from 2019 through 2024” or “until 2021”), and it does not include a quantifiable outcome target (it’s a prohibition rather than a measurable numeric objective). Under the strict individual-policy rule, missing either a timeline or a quantifiable target makes it NON-SOUND and caps confidence.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No — the text states a prohibition but gives no numeric/measurable outcome (""there will not be any new permit for the use of peatland""). Timeline: No — no explicit deadline/year window is stated; the mention of ""Presidential Instruction No. 5/2019"" is a citation, not an explicit 'by YEAR' timeline in the verbatim text. Binding mechanism: Yes — indicates an authoritative instrument (""Presidential Instruction No. 5/2019"") establishing the ban on new permits. Spatial specificity: Yes — applies to ""peatland"" (a defined land category within Indonesia’s jurisdiction implied by the national instruction). Language strength: Strong yes — definitive prohibition (""will not issue"" / ""will not be any new permit""). Weak language: No — no 'encourage/aim/explore' phrasing. STRICT VALID RULE fails because has_timeline='No' AND has_quantifiable_target='No', so validation_result is NON-SOUND and confidence is capped.",False
Ministerial Regulation No. 15/2017 (MoEF) mandates the private sector and local governments to improve peatland use and water management.,the Ministerial Regulation No. 15/2017 (Minister for Environment and Forestry) mandates private sector and local governments to improve the use of peatland and water management.,individual,,4.2.1.1. Forestry and Other Land Uses – c. Protection and Restoration of Peatland,AFOLU,Binding mandate directed at specific actors (private sector/local government).,16,individual,individual,,"The verbatim text shows a binding instrument (“Ministerial Regulation No. 15/2017”) that “mandates” action by specified actors (private sector and local governments). However, it lacks any quantifiable, auditable outcome (no %, hectares, water table level, etc.) and lacks an explicit timeline or deadline. The action (“improve the use of peatland and water management”) is directionally clear but not measurable as written, so it fails the strict gold-standard validity rule.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No—text only says “improve the use of peatland and water management” with no numeric/measurable outcome. Timeline: No—no year/deadline is stated. Binding mechanism: Yes—“Ministerial Regulation No. 15/2017 … mandates” indicates enforceable authority. Spatial specificity: No—no location/jurisdictional boundary is specified beyond generic applicability. Weak language: No—uses “mandates,” not encourage/aim. Strong language: Yes—contains “mandates,” but without hard numbers. STRICT VALID RULE fails because it does not meet the gold standard (has_timeline='Yes' AND has_quantifiable_target='Yes'), therefore result is NON-SOUND.",False
Indonesia sets peatland restoration targets: CPOS 1.03 Mha by 2030 and 1.7 Mha by 2050; LCCP 2.7 Mha by 2030 and 4.2 Mha by 2050.,"For peatland restoration, CPOS figures the area of degraded peatland being restored should reach 1.03 Mha by 2030 and 1.7 Mha by 2050. While under LCCP, the target will be increased to 2.7 Mha by 2030 and 4.2 Mha by 2050.",individual,,4.2.1.1. Forestry and Other Land Uses – c. Protection and Restoration of Peatland,AFOLU,Quantified restoration targets with timelines under two scenarios.,17,individual,individual,,"The verbatim text sets explicit, measurable peatland restoration area targets (in Mha) and ties them to clear deadlines (2030, 2050) under two scenarios (CPOS and LCCP). This is an auditable outcome commitment rather than a vague aspiration. However, the excerpt does not itself specify an enforceable legal instrument (e.g., mandate/regulation), so binding mechanism cannot be confirmed from the provided text.",Yes,Yes,No,No,No,Yes,VALID,0.86,"Quantifiable target: The text specifies measurable restoration areas: ""should reach 1.03 Mha by 2030 and 1.7 Mha by 2050"" and ""increased to 2.7 Mha by 2030 and 4.2 Mha by 2050."" Timeline: Explicit years are given: ""by 2030"" and ""by 2050"" (for both scenarios). Binding mechanism: No explicit legal/enforcement terms (e.g., law, mandate, regulation) appear; it only states scenario targets, so mark 'No'. Spatial specificity: It refers generally to ""peatland"" and ""area of degraded peatland"" but does not specify a jurisdictional location or sub-national area of application in the excerpt, so mark 'No'. Weak language: Although ""should reach"" is somewhat softer, it is paired with hard numeric targets and deadlines; no purely aspirational verbs like ""encourage""/""explore"" are used, so mark 'No'. Strong language: Presence of hard numbers + deadlines for an outcome (restored area in Mha ""by 2030""/""by 2050"") supports 'Yes'. Strict valid rule: Passes gold standard (timeline Yes + quantifiable target Yes) and weak_language_detected is No, so VALID.",True
"Indonesia will accelerate afforestation and reforestation of degraded land (including urban revegetation) to increase carbon sinks, and sets rehabilitation targets for unproductive lands under CPOS and LCCP.","Indonesia will accelerate afforestation and reforestation of degraded land inside and outside forest area as well as urban revegetation for increasing sink. Under CPOS, Indonesia aims to rehabilitate the unproductive lands... about 4.32 Mha by 2030 and 8.6 Mha by 2050. Under the LCCP, this target is increased to 5.3 Mha by 2030 and 10.6 Mha by 2050.",individual,,4.2.1.1. Forestry and Other Land Uses – d. Sink Enhancement,AFOLU,Explicit intervention plus quantified land rehabilitation targets and timelines.,18,individual,individual,,"The verbatim text specifies a concrete mitigation intervention (afforestation/reforestation/urban revegetation) with measurable rehabilitation area targets (in Mha) and explicit deadlines (2030, 2050). It is spatially scoped to Indonesia and applies to degraded/unproductive lands inside and outside forest areas. However, the commitment language includes “aims,” which is weak language, and there is no explicit binding/enforcement mechanism described; therefore it fails the strict language-strength rule unless binding authority is evidenced (it is not). As an individual policy, it is measurable and time-bound but not clearly enforceable/mandatory in the text, so it is NON-SOUND under the strict rule.",Yes,Yes,No,Yes,Yes,No,NON-SOUND,0.74,"Quantifiable target: Yes — explicit area targets are stated: “about 4.32 Mha by 2030 and 8.6 Mha by 2050” and “increased to 5.3 Mha by 2030 and 10.6 Mha by 2050.” Timeline: Yes — “by 2030” and “by 2050” are explicit deadlines. Spatial specificity: Yes — the policy is framed nationally (“Indonesia will…”) and applies to “degraded land inside and outside forest area as well as urban revegetation” and “unproductive lands.” Binding mechanism: No — the excerpt does not describe an enforceable mandate/ordinance/regulation; it states intentions under CPOS/LCCP without legal force language. Weak language: Yes — “Indonesia aims to rehabilitate…” indicates an aspirational target. Strong language: No — while “will accelerate” is directive, there is no explicit requirement/mandate tied to compliance; targets are presented under ‘aims.’ STRICT VALID RULE check: (1) Auditable commitment: partially yes (rehabilitate X Mha) (2) Gold standard met (timeline + quantified target both Yes) (3) Language strength fails because weak_language_detected=Yes and has_binding_mechanism=No. Therefore NON-SOUND.",False
Indonesia sets rice-field mitigation targets for adoption of low-emission rice varieties: CPOS 0.93 Mha (2030) and 1.96 Mha (2050); LCCP 0.97 Mha (2030) and 2.07 Mha (2050).,"Under CPOS, the adoption of low emission variety is expected to be 0.93 Mha by 2030 and 1.96 Mha by 2050. Under LCCP, an ambitious target is set to 0.97 Mha by 2030 and 2.07 Mha by 2050.",individual,,4.2.1.2. Agriculture – a. Rice Field,AFOLU,Quantified adoption targets for a specific mitigation technology in agriculture.,19,individual,individual,,"The verbatim text contains explicit, quantified adoption targets (in million hectares) for low-emission rice varieties under two pathways (CPOS and LCCP), each with clear deadlines (2030 and 2050). This is measurable and time-bound. However, the language is framed as “expected” and “an ambitious target is set,” which suggests aspiration rather than an enforceable mandate; no binding mechanism is stated. Spatial applicability is implied to be Indonesia nationally but is not explicitly stated in the provided excerpt.",Yes,Yes,No,No,Yes,No,NON-SOUND,0.78,"Quantifiable target: Yes — the text specifies adoption areas: '0.93 Mha by 2030 and 1.96 Mha by 2050' and '0.97 Mha by 2030 and 2.07 Mha by 2050.' Timeline: Yes — explicit years 'by 2030' and 'by 2050' are included. Binding mechanism: No — there is no mention of a law/mandate/regulation; wording is 'expected' and 'an ambitious target is set,' not 'required/mandated.' Spatial specificity: No — the excerpt does not explicitly say 'Indonesia' or otherwise define where the targets apply. Weak language: Yes — 'expected' and 'an ambitious target is set' indicate non-binding intent. Strong language: No — no enforceable verbs (e.g., 'require/mandate') are present alongside the targets. STRICT VALID RULE fails because weak_language_detected='Yes' and has_binding_mechanism='No' (even though timeline and quantified targets are present).",False
Scale up the SPR/STT water-saving paddy cultivation technology to 1.18 Mha (CPOS) and 1.31 Mha (LCCP) by 2050.,"By 2050, the technology programme is expected to be scaled up to 1.18 M ha and 1.31 M ha under CPOS and LCCP, respectively.",individual,,4.2.1.2. Agriculture – a. Rice Field,AFOLU,Quantified scale-up targets for a specified mitigation technology.,20,individual,individual,,"The verbatim text sets an explicit deadline (“By 2050”) and a measurable outcome (scaled-up area in Mha under two scenarios). It is an auditable commitment to scale a specific technology program. While the sentence uses “expected” (weaker, non-binding phrasing), the presence of a clear quantitative target and timeline makes it measurable; however, lack of clear enforceability reduces certainty.",Yes,Yes,No,No,Yes,No,NON-SOUND,0.72,"Quantifiable target: Yes — specifies scale-up area “to 1.18 M ha and 1.31 M ha under CPOS and LCCP, respectively.” Timeline: Yes — “By 2050”. Binding mechanism: No — no ordinance/mandate/requirement stated; only an expectation. Spatial specificity: No — does not specify where the scale-up occurs (no country/region/land type beyond paddy cultivation). Weak language: Yes — uses “expected to be scaled up,” indicating non-binding projection. Strong language: No — no enforce/require/mandate verbs tied to the numeric target. STRICT VALID RULE check: fails because weak_language_detected is Yes and has_binding_mechanism is No, so despite having both timeline and quantifiable target, it does not meet the language-strength criterion.",False
"Implement livestock-waste biogas with targets of 41,000 head by 2030 and 94,000 head by 2050 (CPOS and LCCP).","The CPOS and LCCP are setting a similar target for biogas implementation, accounted for 41,000 head in 2030 and 94,000 head in 2050.",individual,,4.2.1.2. Agriculture – b. Livestock,AFOLU,Quantified targets for a specific mitigation action (biogas from livestock waste).,21,individual,individual,,"The verbatim text specifies a concrete mitigation action (biogas implementation from livestock waste) and includes explicit, auditable numeric targets tied to specific years (41,000 head in 2030; 94,000 head in 2050). However, it does not indicate any binding mechanism (e.g., mandate/requirement) or the geographic scope of application, and the phrasing “are setting a target” is somewhat weak/aspirational rather than enforceable.",Yes,Yes,No,No,Yes,No,NON-SOUND,0.78,"Quantifiable target: Yes — the text states ""accounted for 41,000 head in 2030 and 94,000 head in 2050,"" which are measurable outcome levels (head of livestock covered by biogas implementation). Timeline: Yes — explicit years ""2030"" and ""2050"" are provided. Binding mechanism: No — no terms like ordinance, mandate, require, regulation, or code change appear; the phrase ""are setting a ... target"" does not establish enforceability. Spatial specificity: No — no location/scope is stated (e.g., country/region/citywide/sectoral subset). Weak language: Yes — ""are setting a ... target"" indicates aspiration without enforcement language. Strong language: No — no directive verbs (e.g., require/mandate/achieve) are used. STRICT VALID RULE check: although it meets the gold standard (timeline + quantifiable target), it fails the language-strength condition because weak_language_detected = Yes and has_binding_mechanism = No; therefore validation_result is NON-SOUND.",False
"Reduce synthetic fertilizer (urea) use by encouraging organic fertilizer substitution, with quantified reductions in total urea use under CPOS and LCCP for 2030 and 2050.","Cropland farmers are encouraged to use organic fertilizer to substitute the urea application... Under CPOS, the adoption of this mitigation action in 2030 and 2050 are expected to reduce the use of urea amounted to 3,089 ton and 58,513 ton, respectively. Under LCCP, the reduction of total urea used in 2030 and 2050 is expected to be 5,374 ton and 65,697 ton, respectively.",individual,,4.2.1.2. Agriculture – c. The Use of Fertilizer,AFOLU,Specific intervention with quantified expected reductions.,22,individual,individual,,"The text describes a specific mitigation action (organic fertilizer substitution for urea) and provides quantified, year-specific expected reductions in urea use under two scenarios (CPOS and LCCP) for 2030 and 2050. However, the policy language is non-binding (“encouraged”) and the reductions are framed as “expected,” indicating projections rather than an enforceable commitment. It is measurable and time-anchored, but lacks a binding mechanism, so it does not meet the strict “auditable commitment” requirement for an individual policy.",Yes,Yes,No,No,Yes,No,NON-SOUND,0.73,"Quantifiable target: Yes—explicit tonnage reductions are stated: 'reduce the use of urea amounted to 3,089 ton and 58,513 ton' (CPOS) and '5,374 ton and 65,697 ton' (LCCP). Timeline: Yes—explicit years 'in 2030 and 2050' are given for both scenarios. Binding mechanism: No—the text uses non-enforceable language: 'farmers are encouraged to use organic fertilizer', and reductions are 'expected' rather than required. Spatial specificity: No—no geographic jurisdiction beyond the general group 'Cropland farmers' is defined. Weak language: Yes—'encouraged' and 'expected' indicate voluntary/projected action. Strong language: No—no mandate/require/shall wording is present with enforceable commitments. STRICT VALID RULE fails because although timeline and quantified reductions exist, the commitment is not auditable/enforceable and weak language is present without a binding mechanism.",False
Develop integrated oil palm–livestock farming with targets: CPOS 11.70% (1.68 Mha) by 2030 and 22.72% (3.25 Mha) by 2050; LCCP 21.11% (3.02 Mha) by 2030 and 34.33% (4.91 Mha) by 2050.,"Under CPOS, integrated farming of oil palm-livestock is targeted to reach 11.70% (1.68 Mha) in 2030 and 22.72% (3.25 Mha) in 2050. Under LCCP, the target is increased to 21.11% (3.02 Mha) in 2030 and to 34.33% (  4.91 Mha) in 2050.",individual,,4.2.1.3. Achieving the Goals – b. Integrated Farming System,AFOLU,Quantified adoption targets for a specific integrated farming mitigation approach.,23,individual,individual,,"The verbatim text specifies measurable adoption targets (percent and Mha) for integrated oil palm–livestock farming under two scenarios (CPOS and LCCP), with explicit target years (2030, 2050). This makes it auditable and time-bound. However, the text frames this as “targeted to reach” and does not specify a binding legal/administrative mechanism (e.g., mandate, regulation). Despite the weaker phrasing, it still meets the “gold standard” criteria (quantifiable target + timeline), so it can be considered VALID under the strict rule.",Yes,Yes,No,No,Yes,No,VALID,0.82,"Quantifiable target: Yes, the text provides measurable adoption levels: ""11.70% (1.68 Mha) in 2030"" and ""22.72% (3.25 Mha) in 2050"" (CPOS), and ""21.11% (3.02 Mha) in 2030"" and ""34.33% (4.91 Mha) in 2050"" (LCCP). Timeline: Yes, explicit years are stated: ""in 2030"" and ""in 2050."" Binding mechanism: No, the excerpt does not indicate an enforceable instrument (no language such as law/mandate/require/standard); it only says ""is targeted to reach."" Spatial specificity: No, no geographic jurisdiction or area of application is specified beyond scenario labels (CPOS/LCCP). Weak language: Yes, ""targeted to reach"" indicates an aim/target without specifying enforcement. Strong language: No, there are no mandate/require/achieve verbs tied to compliance; it is framed as targets. STRICT VALID RULE: Passes because it is an auditable commitment with clear deliverables (adoption extent in % and Mha) and meets the gold standard (has_timeline=Yes AND has_quantifiable_target=Yes). Language-strength condition is satisfied because weak language is present but the gold-standard measurable, dated targets support validity for an individual policy statement.",True
Restrict conversion of sustainable agricultural land as mandated by Law No. 41/2009 on sustainable agriculture land.,Restriction of conversion of agriculture lands as mandated by the Law No. 41/2009 on sustainable agriculture land is enforced.,individual,,4.2.1.3. Achieving the Goals – c. Optimizing Use of Unproductive Land,AFOLU,Explicit legal mandate being enforced.,24,individual,individual,,"The statement describes enforcement of an existing law restricting conversion of sustainable agricultural land, which indicates a binding mechanism. However, the verbatim text provides no explicit measurable outcome (e.g., hectares protected, % reduction in conversion) and no explicit timeline or deadline. Under the strict individual-policy rule, missing both a quantifiable target and a timeline makes it NON-SOUND.",No,No,Yes,No,No,No,NON-SOUND,0.4,"Quantifiable target: No—text only states a restriction is enforced; no measurable outcome is provided (e.g., hectares, % reduction): ""Restriction of conversion of agriculture lands ... is enforced."" Timeline: No—no year/deadline appears. Binding mechanism: Yes—explicit reference to enforceable authority: ""mandated by the Law No. 41/2009"" and ""is enforced."" Spatial specificity: No—does not specify where (national/province/district) beyond generic ""agriculture lands."" Weak language: No—does not use 'encourage/promote/aim'. Strong language: No—while ""mandated""/""enforced"" indicate obligation, there are no hard numbers/targets paired with action.",False
"Reduce food loss from 71 kg/capita (2010) to 40 kg/capita (2050) under CPOS and to 34 kg/capita (2050) under LCCP through improved harvest/post-harvest tools, cold storage, and packaging technology.",Improvements in harvest and post-harvest technology are expected to reduce food loss from 71 Kg per capita in 2010 to 40 Kg per capita in 2050 under CPOS and to 34 Kg per capita under LCCP.,individual,,4.2.1.3. Achieving the Goals – d. Reducing Food Loss and Food Waste,AFOLU,Quantified target linked to specified interventions.,25,individual,individual,,"The verbatim text contains a clear, measurable outcome (food loss in kg per capita) with a baseline year (2010) and explicit target year (2050), specifying two scenario targets (CPOS and LCCP). The language is predictive (“expected to reduce”) rather than strictly binding, but the presence of hard numeric targets and a deadline makes it auditable and measurable.",Yes,Yes,No,No,Yes,No,NON-SOUND,0.78,"Quantifiable target: YES. Evidence: “reduce food loss from 71 Kg per capita in 2010 to 40 Kg per capita in 2050 under CPOS and to 34 Kg per capita under LCCP.” This is a measurable outcome with baseline and target values.
Timeline: YES. Evidence: “in 2050” (explicit target year) and baseline “in 2010.”
Binding mechanism: NO. No ordinance/mandate/requirement is stated; phrasing is descriptive.
Spatial specificity: NO. No geography or jurisdiction is named in the verbatim text.
Weak language: YES. Evidence: “are expected to reduce” indicates projection rather than commitment.
Strong language: NO. No terms like “require/mandate/shall/achieve” appear; only “expected.”
STRICT VALID RULE check: Fails criterion (3) because weak_language_detected='Yes' AND has_binding_mechanism='No', even though timeline and quantifiable targets are present. Therefore validation_result='NON-SOUND'.",False
Reduce avoidable food waste through household campaigns and by applying green certification for large-scale consumers such as restaurants and hotels.,The fraction of avoidable food waste could be reduced through campaign (private household) and applying green certification for large scale consumers (e.g. restaurants and hotels).,individual,,4.2.1.3. Achieving the Goals – d. Reducing Food Loss and Food Waste,AFOLU,Specific policy instruments (campaigns and green certification) stated as actions to reduce food waste.,26,individual,individual,,"The statement proposes actions (household campaigns and applying green certification to large-scale consumers) to reduce avoidable food waste, but it lacks any measurable target (e.g., % reduction) and any timeline (e.g., by a specific year). The language is conditional (“could be reduced”), indicating an aspirational rather than binding commitment, and there is no clear enforcement mechanism described for the certification.",No,No,No,No,Yes,No,NON-SOUND,0.35,"Quantifiable target: No — the text says only ""could be reduced"" and provides no numeric reduction, coverage, or adoption metric. Timeline: No — no deadline/year is stated. Binding mechanism: No — ""campaign"" and ""applying green certification"" are mentioned, but no mandate/requirement, ordinance, or enforceable standard is described. Spatial specificity: No — no location/scope such as a specific city/region is provided. Weak language: Yes — the phrase ""could be reduced"" is explicitly conditional. Strong language: No — no verbs like ""require/mandate/achieve"" with hard numbers appear. Therefore it fails the strict rule (no timeline and no quantifiable target) and is NON-SOUND.",False
Indonesia targets universal electricity access including through grid/non-grid and rooftop solar PV: future target is that all households will have electricity access via grid and non-grid as well as roof-top solar PV.,"In 2020, Indonesia household electrification reached 98% (MEMR 2020)... It is targeted that in the future all household will have electricity access through grid and non-grid as well as roof-top solar PV.",individual,,4.2.2.2. Projection of Energy Sector Development – a.1. Power,Energy,Explicit access target and specified delivery modes including rooftop solar PV.,27,individual,individual,,"The statement expresses an aspirational goal (“in the future all household will have electricity access”) and mentions delivery channels (grid, non-grid, rooftop solar PV), but it lacks (a) an explicit deadline/year and (b) a binding mechanism or enforceable requirement. While “all households” implies a 100% access outcome, the absence of a timeline fails the strict gold-standard requirement for an individual policy to be considered VALID.",Yes,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: The text states ""all household will have electricity access"" which implies a 100% household electrification outcome. Timeline: No explicit deadline/year is given; it only says ""in the future"" so has_timeline='No'. Binding mechanism: No indication of an enforceable mandate/ordinance/regulation; it is phrased as a target (""It is targeted"") so has_binding_mechanism='No'. Spatial specificity: Applies to ""Indonesia"" and ""all household"" nationally, so has_spatial_specificity='Yes'. Weak language: ""It is targeted"" and ""in the future"" indicate aspiration without enforceable commitment, so weak_language_detected='Yes'. Strong language: No mandatory verbs tied to hard numbers/deadlines (e.g., 'require by 2030'), so strong_language_detected='No'. Under the strict rule, it cannot be VALID because it lacks a timeline (and also relies on weak language without a binding mechanism). Confidence is capped at 0.4 because has_timeline='No'.",False
"Under LCCP for 2050, Indonesia envisages a near-decarbonised power sector via massive renewables, coal power plants equipped with CCS/CCUS, and BECCS (biomass-coal cofiring connected to CCS).","It is expected that in 2050 the power sector will nearly decarbonised, through: (i) utilization of renewables... in massive scale; (ii) most coal powerplants are equipped with CCS/CCUS; and (iii) biomass-coal cofiring power plants are connected to CCS (Biomass Energy with Carbon Capture and Storage or BECCS).",individual,,4.2.2.2. Projection of Energy Sector Development – a.1. Power,Energy,Concrete technology deployment approach for decarbonising power by 2050 under the scenario.,28,individual,individual,,"The statement is a scenario expectation for 2050 (“It is expected…”) describing broad pathways (massive renewables, CCS/CCUS on most coal plants, BECCS) but it does not set an auditable, enforceable policy commitment with quantified outcomes (e.g., % renewables, GW, emissions intensity) or a binding instrument. Although it includes a year (2050), it remains non-actionable and non-measurable as written.",No,Yes,No,Yes,Yes,No,NON-SOUND,0.4,"AUDITABLE COMMITMENT: The text frames an outlook rather than a commitment: ""It is expected that in 2050 the power sector will nearly decarbonised"" and lists pathways (""utilization of renewables... in massive scale""; ""most coal powerplants are equipped with CCS/CCUS""; ""biomass-coal cofiring power plants are connected to CCS""). This is descriptive and lacks an implementation obligation.
TIMELINE: Yes—explicit year: ""in 2050"".
QUANTIFIABLE TARGET: No—there are no measurable numeric outcomes (no % emissions reduction, % renewables, GW, MtCO2, etc.). Phrases like ""nearly decarbonised,"" ""massive scale,"" and ""most"" are not auditable quantitative targets.
BINDING MECHANISM: No—no indication of a mandate, regulation, standard, or enforceable instrument; only an expectation under a scenario.
SPATIAL SPECIFICITY: Yes—applies to ""Indonesia"" and ""the power sector"" under ""LCCP"".
LANGUAGE STRENGTH: Weak language present via ""It is expected"" and non-specific scale terms; no strong mandatory verbs with hard numbers.
STRICT VALID RULE: Fails gold standard because has_quantifiable_target='No' (even though has_timeline='Yes'), and weak language is present without a binding mechanism; therefore NON-SOUND.",False
"Under LCCP in 2050, Indonesia envisages power generation mix targets and capacity targets including renewables 43%, coal 38%, natural gas 10%, BECCS 8%, and specified installed capacities (e.g., solar PV 113 GW, hydro 68 GW, geothermal 23 GW, wind 17 GW, biomass 13 GW, biofuel 14 GW, BECCS 23 GW) and carbon intensity 104 gCO2/kWh.","It is envisaged that the power situation in 2050 under LCCP will be as follows:

- Power generation mix are: renewables (43%), coal (38%), natural gas (10%) and BECCS (8%).
...
- Installed capacity of renewable power generation mix are: solar PV 113 GW, hydro 68 GW, geothermal 23 GW, wind power 17 GW, biomass 13 GW, biofuel 14 GW and BECCS 23 GW...
...
- The carbon intensity of power generation: 104 gram CO2/kWh.",individual,,4.2.2.2. Projection of Energy Sector Development – a.1. Power,Energy,Quantified 2050 mix/capacity/intensity targets stated for LCCP.,29,individual,individual,,"The verbatim text states a specific 2050 “power situation” under LCCP with measurable outcomes: generation mix shares (%), installed capacities (GW) by technology, and a carbon-intensity level (gCO2/kWh). It is spatially scoped to Indonesia’s power sector. However, the language is descriptive (“is envisaged”) rather than binding (“shall/require”), so it reads more like a scenario/vision than an enforceable policy instrument.",Yes,Yes,No,Yes,Yes,No,NON-SOUND,0.78,"Quantifiable target: Yes—explicit measurable outcomes are provided, including generation mix shares “renewables (43%), coal (38%), natural gas (10%) and BECCS (8%)”, installed capacities “solar PV 113 GW, hydro 68 GW, geothermal 23 GW, wind power 17 GW, biomass 13 GW, biofuel 14 GW and BECCS 23 GW”, and carbon intensity “104 gram CO2/kWh.” Timeline: Yes—explicit year “in 2050 under LCCP” / “power situation in 2050.” Binding mechanism: No—text does not indicate an enforceable mandate, regulation, or legal requirement; it is framed as a scenario. Spatial specificity: Yes—applies to Indonesia’s power sector (policy statement context) and describes national “power situation.” Weak language: Yes—uses non-committal phrasing “It is envisaged… will be as follows,” indicating aspiration rather than commitment. Strong language: No—no directive verbs like “must/shall/require/mandate” are present alongside the targets. Under the strict rule, despite having timeline and quantifiable targets, weak language is present and there is no binding mechanism, so it fails criterion (3) and is NON-SOUND.",False
"Continue and expand the CPO-based biofuel blending program, including higher biodiesel proportions (B30, B40, B50) produced from sustainable sources, as part of the 2050 transport energy mix under LCCP.","Since the past 10 years the government has introduce biofuels made from CPO, which is blended with petroleum diesel and called B20... The biofuel (CPO-based) programme is considered successful and will be continued to 2050 by supplying biofuel with higher biodiesel proportions (B30, B40, B50), which will be produced from sustainable sources.",individual,,4.2.2.2. Projection of Energy Sector Development – a.2. Transport,Energy,Explicit continuation and scale-up of a named policy programme (biofuel blending) with specified blend levels.,30,individual,individual,,"The statement describes continuation and expansion of an existing CPO-based biodiesel blending program and names higher blend levels (B30/B40/B50) with an endpoint year (2050). However, the verbatim text does not commit to a specific measurable outcome by a specific date (e.g., “reach B30 nationwide by 2030” or volumes/percent coverage), nor does it specify a binding instrument (mandate/requirement). The blend labels are options/levels mentioned, but not a quantified target with an adoption timeline.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: The text lists potential blend proportions “(B30, B40, B50)” but does not state a measurable outcome to be achieved (no commitment to reach a specific blend, no volumes, no coverage/share). Therefore has_quantifiable_target=No. Timeline: It states the programme “will be continued to 2050,” which is an explicit year, so has_timeline=Yes. Binding mechanism: No enforceable terms like mandate/require/shall or reference to a regulation; it says “will be continued… by supplying,” which is not clearly legally binding, so has_binding_mechanism=No. Spatial specificity: No location/scope such as nationwide, specific regions, or sectors; only “the government” is mentioned, so has_spatial_specificity=No. Weak language: Phrasing like “considered successful and will be continued… by supplying” plus mention of possible higher blends without a committed target indicates non-auditable intent, so weak_language_detected=Yes. Strong language: No hard-number requirement paired with a deadline (e.g., reach B30 by year X), so strong_language_detected=No. STRICT VALID RULE fails because it lacks a quantifiable target and has weak language without a binding mechanism, so validation_result=NON-SOUND. Confidence capped at 0.4 because has_quantifiable_target=No for an individual policy.",False
"Build 3,200 km of train tracks to serve transport in Sumatra, Java, Kalimantan, and Sulawesi (existing plan referenced in LCCP transport vision).","Existing plan shows that 3,200 km of train tracks will be built to serve transport in Sumatra, Java, Kalimantan, and Sulawesi.",individual,,4.2.2.2. Projection of Energy Sector Development – a.2. Transport,Transport,Quantified infrastructure build plan stated as an ‘existing plan’ to be built.,31,individual,individual,,"The statement specifies a measurable infrastructure deliverable (3,200 km of rail track) and clearly names the geographic scope (Sumatra, Java, Kalimantan, Sulawesi). However, it does not provide any explicit timeline/deadline, and it is framed as an “existing plan” rather than a binding mandate or enforceable requirement. Under the strict rule for individual policies, lack of an explicit timeline prevents it from being VALID.",Yes,No,No,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: Yes — verbatim text states ""3,200 km of train tracks will be built"" (measurable output in km). Timeline: No — no year/deadline (e.g., 'by 2030') is included; only ""will be built"". Binding mechanism: No — text references an ""Existing plan"" but does not indicate an ordinance, mandate, regulation, or enforceable requirement. Spatial specificity: Yes — applies to ""Sumatra, Java, Kalimantan, and Sulawesi"". Weak language: No — does not use 'encourage/promote/explore/aim'. Strong language: Yes — uses committed construction phrasing ""will be built"" paired with a hard number (3,200 km). STRICT VALID RULE fails because has_timeline='No' (gold standard not met), therefore overall result is NON-SOUND despite being quantifiable and geographically specific.",False
