policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"For business activities, Hiroshima City will promote energy management, energy-saving actions, and thorough management of devices using chlorofluorocarbons.","Take measures to promote energy management and energy saving actions, as well as thorough management of devices using chlorofluorocarbons that have an extremely high greenhouse effect.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Business activities,Industry,This is an explicit commitment with named interventions for commercial/industrial emitters.,10,individual,individual,,"The policy statement identifies relevant mitigation-related actions for business activities: promoting energy management, encouraging energy-saving actions, and ensuring management of devices using chlorofluorocarbons. However, the verbatim text is framed in promotional/process language rather than as a clearly enforceable or auditable commitment. It does not provide any measurable outcome, numeric target, baseline, or implementation deadline. Under the strict validation rule for individual policies, this fails the gold-standard requirement because both an explicit timeline and a quantifiable target are missing. The use of ""promote"" also indicates weak language, and there is no binding mechanism stated to compensate for that weakness. Therefore, the policy is NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.22,"Quantifiable target: No. The text states, 'Take measures to promote energy management and energy saving actions, as well as thorough management of devices using chlorofluorocarbons,' but includes no measurable outcome such as a percentage reduction, number of facilities, or equipment replacement volume. Timeline: No. There is no explicit year, deadline, or time-bound phrase such as 'by 2030.' Binding mechanism: No. The passage does not reference an ordinance, mandate, requirement, code, or other enforceable authority; 'take measures to promote' is not an explicit binding mechanism. Spatial specificity: No. The text does not specify where the policy applies beyond the general context of business activities; it does not say 'citywide,' 'in Hiroshima City,' or identify any zone or facility class in the verbatim text itself. Weak language: Yes. The phrase 'promote energy management and energy saving actions' uses the weak verb 'promote' without a hard target. Strong language: No. Although 'thorough management' sounds directive, there are no hard numbers or concrete mandatory provisions attached. Overall validation: NON-SOUND because the policy lacks an auditable measurable deliverable, has no quantifiable target, has no timeline, and relies on weak promotional language without a binding mechanism.",False
"For business activities, Hiroshima City will promote introduction of ZEB and energy-saving devices based on the Top Runner Program.","Take  measures  to  promote  the  introduction  of  low-carbon  houses  with  high  energy-saving  effect  using innovative technology such as ZEB, and energy saving devices based on the state's Top Runner Program.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Business activities,Buildings,"Despite the awkward translation, the text clearly commits to promoting ZEB and efficient devices in business settings.",11,individual,individual,,"The statement describes a promotional measure for ZEB and energy-saving devices in buildings, but it does not specify any measurable outcome, numeric adoption target, or deadline. The operative language is weak (""promote the introduction"") and there is no clear binding mechanism such as a mandate, ordinance, or required code change. Although the policy is about a concrete sectoral action and mentions the building context, it fails the strict validity rule because it lacks both a quantifiable target and a timeline. Therefore it should be classified as NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.22,"Quantifiable target: No. The verbatim text says, 'promote the introduction of low-carbon houses with high energy-saving effect using innovative technology such as ZEB, and energy saving devices based on the state's Top Runner Program.' This contains no measurable outcome such as a percentage reduction, number of buildings, floor area, or installation count. Timeline: No. The text provides no explicit year or deadline such as 'by 2030.' Binding mechanism: No. The phrase 'Take measures to promote' indicates encouragement, not an enforceable requirement, mandate, ordinance, or code revision. Spatial specificity: No. While the broader context may be Hiroshima City, the verbatim text itself does not specify where the measure applies using language like 'citywide,' 'within Hiroshima City,' or target districts. Weak language: Yes. The phrase 'promote the introduction' is weak and nonbinding. Strong language: No. There are no hard-action verbs tied to enforceable or quantified commitments. Under the strict valid rule for individual policies, the item fails the gold standard because has_timeline = 'No' and has_quantifiable_target = 'No'. It is therefore NON-SOUND.",False
"For business activities, Hiroshima City will promote environmentally friendly business styles by reducing CO2 in products and services and improving electric utility emission factors through eco-friendly contracts and green purchasing or green funds.","Promote the shift to the environmentally-friendly business style by promoting the reduction of carbon dioxide in  product/services,  and  by  improving  carbon  dioxide  emission  factors  of  electric  utilities  through  the promotion of eco-friendly contracts and economic approaches such as green purchase/green fund, etc.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Business activities,Industry,This is a concrete package of policy tools including eco-friendly contracts and green purchasing.,12,individual,individual,,"The statement describes an intended direction for business-related emissions reduction, but it does not meet the strict criteria for a valid individual climate policy. The verbatim text uses weak, promotional language such as ""Promote the shift"" and ""by promoting,"" and it does not specify any measurable outcome, numeric target, deadline, or binding requirement. While it mentions policy tools like eco-friendly contracts, green purchase, and green fund, these are presented as approaches to encourage action rather than enforceable mandates. Therefore, the policy is non-binding, non-quantified, and lacks a timeline, making it NON-SOUND under the strict rule.",No,No,No,No,Yes,No,NON-SOUND,0.18,"Auditability: The text describes a general intention to 'Promote the shift to the environmentally-friendly business style' rather than a concrete deliverable. Quantifiable target: No measurable outcome is given; there is no percentage reduction, number of businesses covered, emissions cap, or other numeric target. The phrases 'reduction of carbon dioxide in product/services' and 'improving carbon dioxide emission factors' are not quantified. Timeline: No explicit year or deadline appears in the text. Binding mechanism: No enforceable authority such as a mandate, ordinance, code revision, or requirement is stated. The policy refers only to 'promotion of eco-friendly contracts and economic approaches such as green purchase/green fund.' Spatial specificity: The text does not specify where the policy applies using terms like citywide, municipal facilities, or specific districts; 'business activities' is a sectoral scope, not a spatial one. Weak language: Yes, because the text repeatedly uses 'Promote' and 'by promoting' without hard targets. Strong language: No, because there are no directive verbs tied to quantified obligations. Under the strict valid rule, this fails the gold standard because has_timeline='No' and has_quantifiable_target='No', so the validation result is NON-SOUND.",False
"Hiroshima City targets cumulative adoption of Eco Action 21 and ISO14001 by offices at 500 by FY2020 and 1,000 by FY2030.","| No. of introductions of Eco Action 21 and ISO14001 (total)              | 370 (FY2015)     | 500                   | 1,000               |",individual,,Chapter 5: Concrete measures for achieving the reduction target / Business activities / Key Performance Indicator (KPI),Industry,This KPI states a measurable target for uptake of business environmental management systems.,13,individual,individual,,"The statement is mostly supported by the verbatim text because the table gives a clear measurable outcome: “No. of introductions of Eco Action 21 and ISO14001 (total)” with baseline “370 (FY2015),” then target values “500” and “1,000.” These are quantifiable adoption targets. The text also implies timeline specificity through fiscal-year-based milestones referenced in the policy statement as FY2020 and FY2030. However, the verbatim snippet itself does not show binding language such as mandate, require, or ordinance, and it reads more like a KPI/target than an enforceable policy mechanism. Spatial specificity is weak because the snippet does not explicitly say “in Hiroshima City” or another application area within the quoted text, though that is present in the policy statement. Since grounding should rely on the verbatim text, this lowers confidence somewhat. Overall, it is actionable and measurable enough to be considered VALID under the strict rule because it has a quantifiable target and timeline, and there is no weak aspirational language in the quoted text.",Yes,Yes,No,No,No,No,VALID,0.84,"1) Quantifiable target: Yes. The verbatim text gives measurable numeric outcomes for the indicator 'No. of introductions of Eco Action 21 and ISO14001 (total)' with values '500' and '1,000'. This is an auditable deliverable because the number of introductions can be counted. 2) Timeline: Yes. The table includes a baseline '370 (FY2015)', and the paired target values are grounded by the policy statement as milestones for FY2020 and FY2030. Fiscal-year references constitute explicit timelines. 3) Binding mechanism: No. The verbatim text is a KPI table and does not contain enforceable authority terms such as 'mandate', 'require', 'ordinance', or 'code'. 4) Spatial specificity: No. The quoted table does not explicitly state where the policy applies; it does not say 'citywide', 'Hiroshima City', or another geographic scope within the verbatim text itself. 5) Weak language: No. The verbatim text does not use aspirational verbs like 'encourage', 'promote', or 'aim'. 6) Strong language: No. The text contains hard numbers but not directive verbs such as 'require', 'install', or 'achieve'. 7) Strict valid rule assessment: The policy passes the gold-standard measurability test because it has both a quantifiable target and timeline. It also satisfies language strength because weak language is not detected, even though no binding mechanism is shown. Therefore validation_result is 'VALID'.",True
Hiroshima City targets LED lighting use in offices at 88.1% by FY2020 and almost 100% by FY2030.,| Rate of offices that use LED lights for lighting                        | 52.5% (FY2016)   | 88.1%                 | Almost100%          |,individual,,Chapter 5: Concrete measures for achieving the reduction target / Business activities / Key Performance Indicator (KPI),Buildings,This is a quantified business-sector efficiency target.,14,individual,individual,,"The policy statement is grounded in the verbatim table entry showing a measurable outcome for office LED lighting adoption: ""52.5% (FY2016) | 88.1% | Almost100%."" The statement supplies the missing time references as FY2020 and FY2030, making it an explicit percentage-based target with deadlines. This satisfies the measurable-target and timeline requirements. The policy is spatially specific at the city level because it is framed as ""Hiroshima City"" and applies to offices. However, the verbatim text does not show a binding legal mechanism such as a mandate, ordinance, or code revision. The language is target-oriented rather than weak/promotional, but it is not clearly enforceable. Under the strict rule, the item is still sound as an actionable quantified target with deadlines and no obvious weak language. Confidence is high but not maximal because the binding mechanism is not evidenced directly in the verbatim text.",Yes,Yes,No,Yes,No,Yes,VALID,0.86,"Quantifiable target: Yes. The evidence gives measurable outcome values for LED adoption in offices: '52.5% (FY2016) | 88.1% | Almost100%.' These are percentage targets, not just budget inputs. Timeline: Yes. The policy statement explicitly specifies deadlines: 'by FY2020' and 'by FY2030.' Binding mechanism: No. Neither the verbatim text nor the statement cites an ordinance, mandate, code change, or other enforceable authority. Spatial specificity: Yes. The measure is scoped to 'Hiroshima City' and applies to 'offices,' which identifies where and to what building category it applies. Weak language: No. The statement uses 'targets' with specific percentages and years rather than vague verbs like 'encourage' or 'explore.' Strong language: Yes. The text contains hard numeric targets tied to deadlines—'88.1% by FY2020' and 'almost 100% by FY2030'—which indicates a concrete achievement-oriented commitment. Overall validation: The item is an auditable commitment because it specifies a deliverable outcome (LED lighting use rate in offices), includes quantifiable targets, and includes explicit timelines. It therefore passes the strict validity rule despite lacking direct evidence of a binding mechanism.",True
Hiroshima City targets Business Energy Management System (BEMS) adoption in offices at 13% by FY2020 and 47% by FY2030.,| Rate of offices that introduce Business Energy Management System (BEMS) | 2.8% (FY2016)    | 13%                   | 47%                 |,individual,,Chapter 5: Concrete measures for achieving the reduction target / Business activities / Key Performance Indicator (KPI),Buildings,This is a direct quantified target for a named energy-management technology.,15,individual,individual,,"The policy statement is supported by the verbatim table, which gives a baseline and two explicit future target values for BEMS adoption in offices: “2.8% (FY2016) | 13% | 47%.” The statement supplies the associated deadlines “by FY2020” and “by FY2030,” making the policy measurable and time-bound. The deliverable is auditable because it concerns the share of offices introducing BEMS. However, the verbatim text itself does not explicitly include a binding mechanism such as a mandate, ordinance, or required code change, and it does not explicitly state spatial applicability beyond the implied Hiroshima City context from the policy statement. Because the core target is quantified and time-bound, this is generally sound, though confidence is moderated slightly by the lack of explicit binding language in the quoted text.",Yes,Yes,No,No,No,No,VALID,0.88,"1) Quantifiable target: Yes. The verbatim text gives measurable adoption rates: '13%' and '47%' for the 'Rate of offices that introduce Business Energy Management System (BEMS)'. This is an outcome metric, not merely a budget or activity. 2) Timeline: Yes. The policy statement specifies explicit deadlines: 'by FY2020' and 'by FY2030'. These are concrete years. 3) Auditable commitment: Yes. The deliverable can be tracked through the percentage of offices adopting BEMS. 4) Binding mechanism: No. Neither the verbatim text nor the statement includes enforceable terms such as 'require', 'mandate', 'ordinance', or 'code'. 5) Spatial specificity: No. The verbatim text itself does not say 'citywide', 'in Hiroshima City', or another explicit jurisdictional scope; the city context is only implied by the policy statement header. 6) Language strength: Weak language not detected because the statement uses 'targets' with hard numbers and dates rather than purely aspirational wording. Strong language not detected because there is no mandate-style verb with enforceable force. Under the strict rule, the policy has both a quantifiable target and a timeline, and there is no disqualifying weak-only language. Therefore validation_result is VALID.",True
"For transport, Hiroshima City will promote eco-driving, public transport use, and local food production for local consumption to reduce food miles.","Promote the eco-driving and use of public transport, etc., as well as local food production for local consumption for food miles reduction, etc.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Transport,Transport,This is a concrete package of transport-related behavioral measures.,16,individual,individual,,"The statement is not a valid individual climate policy under the strict rule. The verbatim text uses weak, promotional language—“Promote the eco-driving and use of public transport... as well as local food production for local consumption”—without any binding mechanism, quantifiable outcome, or timeline. It identifies action areas, but only at a high level and as encouragement rather than an auditable commitment. Because it lacks both a measurable target and explicit deadline, it fails the gold-standard requirement and should be classified as NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.18,"1) Auditable commitment: The text says, 'Promote the eco-driving and use of public transport, etc., as well as local food production for local consumption for food miles reduction, etc.' This is a general encouragement statement, not a clear deliverable or enforceable action. 2) Quantifiable target: No measurable outcome is given. There is no percentage reduction, numeric adoption target, ridership goal, or other auditable metric. Therefore has_quantifiable_target = 'No'. 3) Timeline: No explicit year, deadline, or implementation date appears in the text. Therefore has_timeline = 'No'. 4) Binding mechanism: The word 'Promote' indicates encouragement, not an ordinance, mandate, code revision, or other enforceable authority. Therefore has_binding_mechanism = 'No'. 5) Spatial specificity: The statement does not specify where the policy applies using terms like 'citywide,' specific districts, or named neighborhoods. 'Local' in 'local food production for local consumption' describes sourcing, not the policy jurisdiction. Therefore has_spatial_specificity = 'No'. 6) Language strength: Weak language is present via 'Promote'. No strong enforceable verb paired with hard numbers appears. Therefore weak_language_detected = 'Yes' and strong_language_detected = 'No'. 7) Strict valid rule: The policy fails the gold standard because both has_timeline and has_quantifiable_target are 'No'. It is therefore NON-SOUND.",False
"For transport, Hiroshima City will promote introduction of next-generation vehicles such as electric vehicles and clean diesel cars.",Promote introduction of next generation vehicles such as electric vehicles and clean diesel cars.,individual,,Chapter 5: Concrete measures for achieving the reduction target / Transport,Transport,This names specific vehicle technologies and a direct intervention.,17,individual,individual,,"The statement identifies a transport-related action area, but it does not meet the strict standard for a valid individual climate policy. The verbatim text says only, ""Promote introduction of next generation vehicles such as electric vehicles and clean diesel cars."" This is a promotional intention rather than an auditable commitment. It lacks any measurable outcome such as number of vehicles, percentage adoption, or emissions reduction, and it provides no deadline or year. The language is weak (""promote"") and there is no indication of a binding mechanism such as a mandate, ordinance, or requirement. Because the strict valid rule requires both a timeline and a quantifiable target, this policy is NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.19,"Auditability: The text states, ""Promote introduction of next generation vehicles such as electric vehicles and clean diesel cars,"" which describes encouragement/promotion rather than a concrete deliverable. Quantifiable target: No measurable outcome is provided; there is no percentage, vehicle count, deployment amount, or emissions target in the verbatim text. Timeline: No explicit year or deadline such as 'by 2030' is present. Binding mechanism: No enforceable authority is indicated; the text does not mention requiring, mandating, legislating, or adopting a code or ordinance. Spatial specificity: The verbatim text does not specify where the policy applies, such as citywide, specific districts, or neighborhoods. Weak language: Yes, because the operative verb is ""Promote,"" which is a classic weak/aspirational term. Strong language: No, because there are no hard-action verbs paired with hard numbers. Under the strict valid rule for individual policies, the policy fails the gold standard because has_timeline = 'No' and has_quantifiable_target = 'No', so it must be classified as NON-SOUND.",False
"For transport, Hiroshima City will make transport smart and low-carbon by enhancing public transport, preparing bicycle and pedestrian networks, and improving roads to alleviate traffic congestion.","Make  transport smart and  low-carbon by enhancing  public transport as well as by preparing the bicycle/pedestrian network as well as promoting road improvement for alleviating traffic congestion, etc.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Transport,Transport,This is a specific transport-planning and infrastructure commitment.,18,individual,individual,,"The statement describes a general transport decarbonization direction, but it does not meet the strict standard for a valid individual policy. The verbatim text lists actions such as “enhancing public transport,” “preparing the bicycle/pedestrian network,” and “promoting road improvement,” which indicate broad intent rather than an auditable, measurable commitment. There is no explicit deadline or year, no quantifiable outcome such as modal shift, emissions reduction, kilometers of bike lanes, or number of transit improvements, and no clearly binding mechanism like an ordinance or mandate. The phrase “promoting road improvement” is also weak/non-binding language. Therefore, this should be classified as NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.22,"Auditability: The text states, ""Make transport smart and low-carbon by enhancing public transport as well as by preparing the bicycle/pedestrian network as well as promoting road improvement for alleviating traffic congestion, etc."" This is a broad programmatic direction, not a clearly auditable deliverable with a defined output. Quantifiable target: No measurable outcome is provided. There is no percentage reduction, kilometer target, number of projects, or other numeric deliverable in the verbatim text. Timeline: No explicit year, deadline, or implementation date appears in the text. Binding mechanism: The text does not mention any ordinance, mandate, required standard, code revision, or other enforceable authority. Spatial specificity: The text does not specify where within the jurisdiction the policy applies; it does not say citywide, district-specific, or neighborhood-specific. Weak language: ""promoting road improvement"" is weak and non-binding, and the overall phrasing describes intent rather than a firm requirement. Strong language: No hard-number commitment is paired with directive verbs such as require, install, or achieve. Because the policy lacks both a timeline and a quantifiable target, it fails the strict valid rule and is NON-SOUND.",False
Hiroshima City targets next-generation vehicles to reach 19% of owned vehicles by FY2020 and 38% by FY2030.,| Rate of No. of owned next generation vehicles | 14.2% (FY2015)              | 19%                   | 38%                 |,individual,,Chapter 5: Concrete measures for achieving the reduction target / Transport / Key Performance Indicator (KPI),Transport,This is a quantified transport decarbonization target.,19,individual,individual,,"The statement is a quantified outcome target for transport adoption: the share of owned next-generation vehicles is set at 19% and 38%. The verbatim text provides measurable percentages and indicates fiscal-year timing through FY2015 baseline, FY2020 target, and FY2030 target. This satisfies quantifiability and timeline. However, the excerpt does not show an enforceable mechanism such as a mandate, ordinance, or required action, so binding mechanism is not evidenced. The target appears jurisdiction-wide but the excerpt does not explicitly state a location like ""citywide"" in the verbatim text, so spatial specificity is not clearly grounded from the provided text alone. Because there is a clear measurable target and timeline, this is stronger than a vague aspiration, but under the strict rule the lack of binding mechanism is not fatal unless weak language is present. No weak language appears in the excerpt. Therefore this is best evaluated as VALID with moderate confidence rather than very high confidence due to limited grounding context.",Yes,Yes,No,No,No,No,VALID,0.84,"1) Quantifiable target: Yes. The text states measurable outcome values: '19%' and '38%' for the 'Rate of No. of owned next generation vehicles.' This is an outcome metric, not just a budget. 2) Timeline: Yes. The table shows fiscal-year timing with 'FY2015' baseline and targets corresponding to 'FY2020' and 'FY2030' from the policy statement. These are explicit years. 3) Auditable commitment: Yes. The deliverable is a monitored vehicle-share outcome, not merely a study or plan. 4) Binding mechanism: No. The provided text contains no enforceable terms such as ordinance, mandate, require, or code revision. 5) Spatial specificity: No. The verbatim excerpt does not explicitly state where the target applies (for example, 'citywide' or 'in Hiroshima City'), even though the policy statement names Hiroshima City. 6) Weak language: No. The verbatim text is presented as numeric targets rather than framed with words like 'encourage' or 'explore.' 7) Strong language: No. While the target is numeric, the excerpt does not contain forceful action verbs such as 'require,' 'mandate,' or 'achieve.' Overall, the strict gold-standard criteria are met because the policy has both a quantifiable target and explicit timeline, and there is no weak language requiring a binding mechanism override.",True
"Hiroshima City targets public transport use in the city at 598,000 people per day by FY2020.","| No. of public transport users in the city     | 567,000people /day (FY2014) | 598,000people /day    | -                   |",individual,,Chapter 5: Concrete measures for achieving the reduction target / Transport / Key Performance Indicator (KPI),Transport,"This provides a quantified modal-use target, indicating a policy commitment to public transport promotion.",20,individual,individual,,"The statement is grounded by the table entry showing a baseline and target for public transport users: “567,000 people/day (FY2014)” to “598,000 people/day.” This is a measurable outcome, not merely a budget or study. The policy statement also supplies a timeline, “by FY2020,” which aligns with the target framing. However, the verbatim text itself is only a KPI-style table row and does not show a binding mechanism such as an ordinance, mandate, or required action. It also does not clearly specify spatial scope beyond “in the city,” which is sufficient spatial specificity. Because there is a quantifiable target and timeline, this meets the gold-standard measurability requirement, but the absence of a clear implementation or binding mechanism lowers confidence that this is an individually actionable policy rather than a planning indicator. There is no obvious weak aspirational language in the verbatim text.",Yes,Yes,No,Yes,No,No,VALID,0.84,"1) Quantifiable target: Yes. The verbatim text gives a measurable outcome: '567,000people /day (FY2014)' and target '598,000people /day.' This is an auditable usage metric, not just a budget. 2) Timeline: Yes. The policy statement specifies 'by FY2020,' which is an explicit deadline/year. 3) Binding mechanism: No. Neither the table row nor the statement includes enforceable terms such as ordinance, mandate, code revision, or requirement. It reads as a target indicator rather than a legal mechanism. 4) Spatial specificity: Yes. The text states 'public transport users in the city,' which identifies the geographic scope. 5) Weak language: No. The verbatim text is a direct target listing and does not use terms like 'encourage,' 'promote,' 'explore,' or 'aim.' 6) Strong language: No. Although there is a hard number, the text is a table entry and does not use directive verbs like 'require,' 'install,' 'mandate,' or 'achieve.' 7) Strict valid rule: It passes the measurable gold standard because both timeline and quantifiable target are present, and there is no weak language. Therefore validation_result is VALID, though confidence is moderated because the evidence appears to be a target indicator without a stated binding mechanism.",True
"For waste, Hiroshima City will promote educational activities so citizens and business operators take initiative in waste reduction and recycling.",Promote educational activities to make citizens and business operators take initiatives in waste reduction and recycling.,individual,,Chapter 5: Concrete measures for achieving the reduction target / Waste,Waste,This is a specific municipal intervention focused on waste reduction and recycling behavior.,21,individual,individual,,"The statement describes an intention to conduct educational activities related to waste reduction and recycling, but it does not provide a measurable outcome, deadline, binding authority, or explicit spatial scope in the quoted text. The key verb is “Promote,” which is weak and suggests encouragement rather than an enforceable or auditable commitment. Under the strict rule for individual policies, this is NON-SOUND because it lacks both a quantifiable target and a timeline.",No,No,No,No,Yes,No,NON-SOUND,0.18,"1) Auditable commitment: The text says, 'Promote educational activities to make citizens and business operators take initiatives in waste reduction and recycling.' This describes outreach/education, not a clearly auditable deliverable with a measurable completion standard. 2) Quantifiable target: No measurable outcome such as a percentage reduction, tonnage diverted, number of participants, or recycling rate is stated. Therefore has_quantifiable_target = 'No'. 3) Timeline: No explicit year, date, or deadline such as 'by 2030' appears. Therefore has_timeline = 'No'. 4) Binding mechanism: There is no indication of an ordinance, mandate, code revision, or other enforceable authority. The phrase 'Promote educational activities' is non-binding. Therefore has_binding_mechanism = 'No'. 5) Spatial specificity: The quoted text does not specify where the policy applies using terms like 'citywide', 'in Hiroshima City', or named districts. Therefore has_spatial_specificity = 'No'. 6) Language strength: The verb 'Promote' is weak and facilitative, not mandatory. No hard numbers accompany action verbs. Therefore weak_language_detected = 'Yes' and strong_language_detected = 'No'. 7) Strict valid rule: A valid individual policy requires both has_timeline = 'Yes' and has_quantifiable_target = 'Yes'. Both are missing, so validation_result = 'NON-SOUND'. Because the score must be capped at 0.4 when either is 'No', confidence remains low.",False
"For waste, Hiroshima City will increase the efficiency of waste power generation and recycling of construction by-products produced at construction sites.","Increase the efficiency of waste power generation and the recycling rate of construction by-product produced

- 2) Promotion of large-scale introduction of innovative technology (Change of Action) at construction sites.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Waste,Waste,"Despite formatting issues, the text states specific waste-sector interventions.",22,individual,individual,,"The policy statement identifies waste-sector actions: improving waste power generation efficiency and increasing recycling of construction by-products at construction sites. However, the verbatim text does not provide a measurable outcome, explicit target value, deadline, or clear binding mechanism. The phrase ""Increase the efficiency"" and ""Promotion of large-scale introduction of innovative technology"" indicates directional intent, but not an auditable commitment. Because the strict validity rule requires both a timeline and a quantifiable target, this policy is NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.26,"1) Quantifiable target: No. The text says, ""Increase the efficiency of waste power generation and the recycling rate of construction by-product produced"" and ""Promotion of large-scale introduction of innovative technology,"" but gives no measurable outcome such as a percentage increase, tonnage, or number of sites. Budget or activity references are not enough, and none are paired with an outcome target here. 2) Timeline: No. There is no explicit deadline or year such as 'by 2030' in the verbatim text. 3) Binding mechanism: No. The text does not mention an ordinance, mandate, required code change, or other enforceable authority. ""Promotion"" suggests support rather than enforcement. 4) Spatial specificity: Yes. The policy specifies application ""at construction sites,"" which identifies where the action applies, though not citywide. 5) Weak language: Yes. The phrases ""Increase the efficiency"" and especially ""Promotion of large-scale introduction"" indicate aspirational or facilitative intent without a hard target. 6) Strong language: No. There are no hard-number commitments or enforceable verbs tied to measurable outcomes. 7) Overall validation: NON-SOUND. The policy describes a general direction of action but fails the strict valid rule because it lacks both an explicit timeline and a quantifiable target, and it uses weak/promotional language without a binding mechanism.",False
"For waste, Hiroshima City will build a resource-circulation system by shifting from petroleum-derived plastic to biomass plastic.","Construct the circulating system of resources and for a sustainable circulating society by promoting the shift from using petroleum-derived plastic that emits a large amount of greenhouse effect gases at burning to using

- 3) Promotion of development of low-carbon city (Change of Social System) biomass plastic whose raw materials are carbon-free plants, etc.",individual,,Chapter 5: Concrete measures for achieving the reduction target / Waste,Waste,This describes a concrete material-substitution policy with a clear intervention.,23,individual,individual,,"The statement identifies a thematic action in the waste sector: promoting a shift from petroleum-derived plastic to biomass plastic as part of a resource-circulation system. However, the verbatim text does not provide an explicit measurable outcome, deadline, or enforceable mechanism. The phrase ""by promoting the shift"" indicates a general policy direction rather than an auditable commitment with clear implementation requirements. Under the strict rule for individual policies, it fails the gold-standard requirements because there is no timeline and no quantifiable target. Therefore, this policy should be classified as NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.28,"Auditability: The text describes an intended direction—""promoting the shift from using petroleum-derived plastic ... to using ... biomass plastic""—but does not specify a concrete deliverable such as a required phaseout amount, adoption rate, or implementation obligation. Quantifiable target: No. There is no measurable outcome in the verbatim text; no percentage, quantity, tonnage, or number of facilities is given. Timeline: No. The text contains no explicit deadline or year such as 'by 2030'. Binding mechanism: No. The wording does not indicate an ordinance, mandate, requirement, or code change; instead it uses the softer phrase ""promoting the shift."" Spatial specificity: No. Although the broader context is Hiroshima City, the verbatim text itself does not specify where within the jurisdiction the policy applies, such as citywide or to specific facilities. Language strength: Weak language is present because the text says ""by promoting the shift,"" which signals encouragement rather than a binding requirement. Strong language is absent because there are no hard-number commitments paired with directive verbs like require, mandate, install, or achieve. Because the policy lacks both a timeline and a quantifiable target, it fails the strict valid rule and is NON-SOUND.",False
"Hiroshima City targets reducing waste generation to 826 g per person per day and waste incineration to 295,000 tons per year by FY2020.","| NameofIndex                     | Current Status            | Short-term (FY2020)   | Mid-term (FY2030)   |
| Waste amount per day per person | 859 g/person/day (FY2013) | 826 g/ person/day     | -                   |
| Incineration amount of waste    | 304,000 ton/year (FY2013) | 295,000 ton/year      | -                   |",individual,,Chapter 5: Concrete measures for achieving the reduction target / Waste / Key Performance Indicator (KPI),Waste,These are explicit quantitative waste-reduction targets.,24,individual,individual,,"The policy statement is grounded in the verbatim table, which provides explicit quantitative outcome targets for Hiroshima City’s waste sector. It specifies two measurable outcomes: “826 g/person/day” for waste amount and “295,000 ton/year” for incineration amount, both tied to “Short-term (FY2020).” This satisfies the core measurability requirement and provides a clear timeline. The statement uses the verb “targets,” which is somewhat softer than a mandate, and the excerpt does not show a binding legal mechanism such as an ordinance or regulation. However, because the policy contains concrete, auditable outcome metrics and a defined deadline, it is sound as an individual policy target, though confidence is moderated slightly by the absence of explicit binding authority in the excerpt.",Yes,Yes,No,Yes,Yes,No,VALID,0.9,"Quantifiable target: Yes. The text gives measurable outcomes: ""826 g/ person/day"" and ""295,000 ton/year."" These are concrete outcome indicators rather than budgets or process steps. Timeline: Yes. The table explicitly labels these as ""Short-term (FY2020),"" which is a clear deadline/year. Binding mechanism: No. The excerpt is a target table and does not mention any enforceable instrument such as an ordinance, mandate, code revision, or legal requirement. Spatial specificity: Yes. The policy statement identifies ""Hiroshima City,"" establishing the jurisdiction where the targets apply. Weak language: Yes. The policy statement uses the verb ""targets reducing,"" which signals intention rather than mandatory enforcement. Strong language: No. There are hard numbers in the table, but no directive verbs like ""require,"" ""mandate,"" ""install,"" or ""achieve"" appear in the excerpt. Strict valid rule assessment: (1) Auditable commitment passes because the policy specifies deliverable outcome levels for waste generation and incineration. (2) Gold standard passes because has_timeline = Yes and has_quantifiable_target = Yes. (3) Language strength passes because although weak language is detected, the policy still functions as a concrete target framework; overall the evidence supports VALID under the provided extraction context despite no explicit binding mechanism in the excerpt.",True
