policy_id,row_key,source_bundle_key,role,parent_statement,policy_statement,primary_category,typology_code,trace_path,validation_trace_csv,validation_lookup_column,validation_lookup_value,atom_id,parent_row_id,is_atomized_row,is_decomposed,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
013,San_Francisco_California_United_States::fbde323d44b633e56a3540f3,San_Francisco_California_United_States::fbde323d44b633e56a3540f3,sub,ES.4: Develop workforce capacity to deliver clean energy resources.,Analyze opportunities to meet diversity and workforce goals in clean energy resource procurement (ES.4-4).,Mitigation,,policy_traces/013_Analyze_opportunities_to_meet_diversity_and_workforce_goals_.json,trace_initiative_policies_valid.csv,parent_statement,ES.4: Develop workforce capacity to deliver clean energy resources.,,,False,False,,,,,,
015,San_Francisco_California_United_States::3d7e78bcde843a5646a44783,San_Francisco_California_United_States::3d7e78bcde843a5646a44783,sub,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,"By 2023, assemble data and develop metrics to inform strategic and equitable geographically focused electrification and gas decommissioning plans (ES.5-1).",Mitigation,,policy_traces/015_By_2023_assemble_data_and_develop_metrics_to_inform_strategi.json,trace_initiative_policies_valid.csv,parent_statement,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,,,False,False,,,,,,
016,San_Francisco_California_United_States::b6aa4ec60d3124b6bb57c50c,San_Francisco_California_United_States::b6aa4ec60d3124b6bb57c50c,sub,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,"By 2025, report annually on gas decommissioning status including methane leakage reductions attributable to decommissioning/removal, and report on cost, equity, safety, and just transition (ES.5-2).",Mitigation,,policy_traces/016_By_2025_report_annually_on_gas_decommissioning_status_includ.json,trace_initiative_policies_valid.csv,parent_statement,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,,,False,False,,,,,,
017,San_Francisco_California_United_States::a43e15ba552f5c4eb226cff7,San_Francisco_California_United_States::a43e15ba552f5c4eb226cff7,sub,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,"By 2025, publish a Decarbonization Masterplan for systematic decommissioning of natural gas distribution/transmission, specify residual uses likely to remain in 2040, and provide interactive neighborhood planning mechanisms (ES.5-3).",Mitigation,,policy_traces/017_By_2025_publish_a_Decarbonization_Masterplan_for_systematic_.json,trace_initiative_policies_valid.csv,parent_statement,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,,,False,False,,,,,,
018,San_Francisco_California_United_States::f49872958115020500338fcc,San_Francisco_California_United_States::f49872958115020500338fcc,sub,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,"By 2026, establish an MOU between the City, state regulators, and utilities stating mutual intent to decommission natural gas transmission and distribution in San Francisco (ES.5-4).",Mitigation,,policy_traces/018_By_2026_establish_an_MOU_between_the_City_state_regulators_a.json,trace_initiative_policies_valid.csv,parent_statement,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,,,False,False,,,,,,
019,San_Francisco_California_United_States::cf4eafb5c915e6de91c39672,San_Francisco_California_United_States::cf4eafb5c915e6de91c39672,sub,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,"By 2030, transition the district system steam loop serving downtown and Civic Center to renewable energy (ES.5-5).",Mitigation,,policy_traces/019_By_2030_transition_the_district_system_steam_loop_serving_do.json,trace_initiative_policies_valid.csv,parent_statement,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,,,False,False,,,,,,
021,San_Francisco_California_United_States::3e11b3204ec6df6bed3f602f,San_Francisco_California_United_States::3e11b3204ec6df6bed3f602f,sub,BO.1: Eliminate fossil fuel use in new construction.,"By 2021, require newly constructed buildings to be efficient and all-electric with no on-site carbon emissions (BO.1-1).",Mitigation,M-1,policy_traces/021_By_2021_require_newly_constructed_buildings_to_be_efficient_.json,trace_initiative_policies_valid.csv,parent_statement,BO.1: Eliminate fossil fuel use in new construction.,,,False,False,,,,,,
023,San_Francisco_California_United_States::89b13e783c55b1ed41c4ecfd,San_Francisco_California_United_States::89b13e783c55b1ed41c4ecfd,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2023, develop a system to monitor replacement of natural gas-fueled equipment with all-electric equipment and annually report to the Board of Supervisors on whether the replacement rate is sufficient, including access for BIPOC and low-income communities (BO.2-1).",Mitigation,,policy_traces/023_By_2023_develop_a_system_to_monitor_replacement_of_natural_g.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
024,San_Francisco_California_United_States::2b91c30e69fbdcbb6082220b,San_Francisco_California_United_States::2b91c30e69fbdcbb6082220b,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2023, develop a time-of-replacement policy phasing in requirements that newly installed residential and other small-building equipment be efficient and all-electric, customized from simple replacements to full renovations (BO.2-2).",Mitigation,,policy_traces/024_By_2023_develop_a_time_of_replacement_policy_phasing_in_requ.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
025,San_Francisco_California_United_States::a9ab335c157084de97f7bef6,San_Francisco_California_United_States::a9ab335c157084de97f7bef6,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2024, begin recording property decarbonization status at time of sale and permit review to ensure compliance with the time-of-replacement policy (BO.2-3).",Mitigation,,policy_traces/025_By_2024_begin_recording_property_decarbonization_status_at_t.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
026,San_Francisco_California_United_States::044b6aa3a1b8925081464c09,San_Francisco_California_United_States::044b6aa3a1b8925081464c09,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2023, inventory natural gas-fueled equipment in municipal buildings (BO.2-4).",Mitigation,,policy_traces/026_By_2023_inventory_natural_gas_fueled_equipment_in_municipal_.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
027,San_Francisco_California_United_States::1e60c5381b3fb6a805c3bf71,San_Francisco_California_United_States::1e60c5381b3fb6a805c3bf71,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2024, update the City's Capital Plan to reflect replacement of gas-fueled equipment aligned with the 2040 net-zero goal (BO.2-5).",Mitigation,,policy_traces/027_By_2024_update_the_Citys_Capital_Plan_to_reflect_replacement.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
028,San_Francisco_California_United_States::38aacf72d289fd728b3c94be,San_Francisco_California_United_States::38aacf72d289fd728b3c94be,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",San Francisco International Airport (SFO) will evaluate an all-electric Terminal Central Utility Plant to cut Scope 1 airport emissions ~80% by 2030 and prioritize all-electric equipment replacements across campus buildings (BO.2-6).,Mitigation,,policy_traces/028_San_Francisco_International_Airport_SFO_will_evaluate_an_all.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
029,San_Francisco_California_United_States::b6fb454496e8317d14d3c29b,San_Francisco_California_United_States::b6fb454496e8317d14d3c29b,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","Adopt a building performance policy requiring large commercial buildings to fully transition to efficient all-electric equipment by 2035, begin regular disclosure in 2025, and allow annual fees in lieu of electrification dedicated to decarbonizing low-income and affordable housing (BO.2-7).",Mitigation,,policy_traces/029_Adopt_a_building_performance_policy_requiring_large_commerci.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
030,San_Francisco_California_United_States::8914d8ec59672403b2ad88f3,San_Francisco_California_United_States::8914d8ec59672403b2ad88f3,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2023, develop and adopt tenant protection and anti-displacement policies for renters in buildings transitioning to efficient all-electric systems (BO.2-8).",Mitigation,,policy_traces/030_By_2023_develop_and_adopt_tenant_protection_and_anti_displac.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,keep,0.86,True,,,False
031,San_Francisco_California_United_States::956bcc20143b7eb538531939,San_Francisco_California_United_States::956bcc20143b7eb538531939,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2023, offer targeted technical assistance for BIPOC and low-income owners and tenants on incentives, rebates, and financing for electrification (BO.2-9).",Mitigation,,policy_traces/031_By_2023_offer_targeted_technical_assistance_for_BIPOC_and_lo.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
032,San_Francisco_California_United_States::6ad186d6ddab0f5af12989fa,San_Francisco_California_United_States::6ad186d6ddab0f5af12989fa,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2024, pass a residential time-of-sale policy requiring an electrification plan prioritizing water and space heating, indoor air quality, and electric safety, and record presence/absence of gas service for each property (BO.2-10).",Mitigation,,policy_traces/032_By_2024_pass_a_residential_time_of_sale_policy_requiring_an_.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
033,San_Francisco_California_United_States::567a838e9103ea6f31020d15,San_Francisco_California_United_States::567a838e9103ea6f31020d15,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","By 2024, implement prescriptive criteria and permit/inspection processes for residential heat pump water heaters using a single integrated permit (BO.2-11).",Mitigation,,policy_traces/033_By_2024_implement_prescriptive_criteria_and_permitinspection.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
034,San_Francisco_California_United_States::0c98596743f9705ea1163eb4,San_Francisco_California_United_States::0c98596743f9705ea1163eb4,sub,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.","Explore creation of a revolving decarbonization fund by developing a virtual power plant (VPP) or other district-scale solutions monetizing efficiency, demand response, and storage benefits (BO.2-12).",Mitigation,,policy_traces/034_Explore_creation_of_a_revolving_decarbonization_fund_by_deve.json,trace_initiative_policies_valid.csv,parent_statement,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,,False,False,,,,,,
036,San_Francisco_California_United_States::497f76daaf680c8f57bfcbfa,San_Francisco_California_United_States::497f76daaf680c8f57bfcbfa,sub,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.","Partner with workforce entities, unions, and apprenticeship programs to disseminate building electrification training and financing opportunities, prioritizing workers transitioning from fossil-fuel-dependent trades (BO.3-1).",Mitigation,,policy_traces/036_Partner_with_workforce_entities_unions_and_apprenticeship_pr.json,trace_initiative_policies_valid.csv,parent_statement,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",,,False,False,,,,,,
037,San_Francisco_California_United_States::492c7c686f07a5121f700d93,San_Francisco_California_United_States::492c7c686f07a5121f700d93,sub,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.","Create a Climate Equity Hub with partners to connect building owners/customers with service providers, installers, rebates/financing, and case studies (BO.3-2).",Mitigation,,policy_traces/037_Create_a_Climate_Equity_Hub_with_partners_to_connect_buildin.json,trace_initiative_policies_valid.csv,parent_statement,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",,,False,False,,,,,,
038,San_Francisco_California_United_States::4389419522f0254ee090b775,San_Francisco_California_United_States::4389419522f0254ee090b775,sub,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.","By 2023, define goals and create policies for professional/workforce development (building on CityBuild Pro) to ensure equitable access to building decarbonization jobs for BIPOC and low-income communities (BO.3-3).",Mitigation,,policy_traces/038_By_2023_define_goals_and_create_policies_for_professionalwor.json,trace_initiative_policies_valid.csv,parent_statement,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",,,False,False,,,,,,
039,San_Francisco_California_United_States::abb95b8242788d29ead60084,San_Francisco_California_United_States::abb95b8242788d29ead60084,sub,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.","By 2025, create a public-private facilities managers/building operators roundtable for peer-to-peer learning on fuel switching (BO.3-4).",Mitigation,,policy_traces/039_By_2025_create_a_public_private_facilities_managersbuilding_.json,trace_initiative_policies_valid.csv,parent_statement,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",,,False,False,,,,,,
041,San_Francisco_California_United_States::b1d55131d2e7fcf67d6231c8,San_Francisco_California_United_States::b1d55131d2e7fcf67d6231c8,sub,BO.4: Transition to low-global warming potential refrigerants.,"By 2023, publish guidelines on refrigerant management best practices including selection of lowest-GWP refrigerants and recovery of refrigerants from existing equipment (BO.4-1).",Mitigation,,policy_traces/041_By_2023_publish_guidelines_on_refrigerant_management_best_pr.json,trace_initiative_policies_valid.csv,parent_statement,BO.4: Transition to low-global warming potential refrigerants.,,,False,False,,,,,,
042,San_Francisco_California_United_States::dbd5fd219c910f41a6190637,San_Francisco_California_United_States::dbd5fd219c910f41a6190637,sub,BO.4: Transition to low-global warming potential refrigerants.,Support adoption of more stringent state and federal regulations to reduce refrigerant GWP (BO.4-2).,Mitigation,,policy_traces/042_Support_adoption_of_more_stringent_state_and_federal_regulat.json,trace_initiative_policies_valid.csv,parent_statement,BO.4: Transition to low-global warming potential refrigerants.,,,False,False,,,,,,
043,San_Francisco_California_United_States::6f9384a2f7b864c7e17eee44,San_Francisco_California_United_States::6f9384a2f7b864c7e17eee44,sub,BO.4: Transition to low-global warming potential refrigerants.,"By 2023, support City departments' transition away from high-GWP refrigerants by providing guidelines and specifications for future purchases (BO.4-3).",Mitigation,,policy_traces/043_By_2023_support_City_departments_transition_away_from_high_G.json,trace_initiative_policies_valid.csv,parent_statement,BO.4: Transition to low-global warming potential refrigerants.,,,False,False,,,,,,
045,San_Francisco_California_United_States::b7695b1d72b3825752e523a9,San_Francisco_California_United_States::b7695b1d72b3825752e523a9,sub,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,"Fund and implement recommendations of the ConnectSF Transit Corridors Study and Muni Forward Plan, including frequent corridors (5-minute service), transit priority measures, signal retiming, stop spacing optimization, and major transit capital projects (TLU.1-1).",Mitigation,,policy_traces/045_Fund_and_implement_recommendations_of_the_ConnectSF_Transit_.json,trace_initiative_policies_valid.csv,parent_statement,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,,False,False,,,,,,
046,San_Francisco_California_United_States::9a95cdbf6d48a839efe72e2d,San_Francisco_California_United_States::9a95cdbf6d48a839efe72e2d,sub,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,Improve transit reliability by bringing infrastructure into a state of good repair and fund State of Good Repair with at least $300 million annually (TLU.1-2).,Mitigation,,policy_traces/046_Improve_transit_reliability_by_bringing_infrastructure_into_.json,trace_initiative_policies_valid.csv,parent_statement,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,,False,False,,,,,,
047,San_Francisco_California_United_States::a88a38a2c9f8cd9864f6d64b,San_Francisco_California_United_States::a88a38a2c9f8cd9864f6d64b,sub,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,"Greatly improve rider comfort, safety, and experience on transit across demographics and ability, including data collection/reporting, sensitivity training of fare inspectors, and expanding the Muni Transit Assistance Program (TLU.1-3).",Mitigation,,policy_traces/047_Greatly_improve_rider_comfort_safety_and_experience_on_trans.json,trace_initiative_policies_valid.csv,parent_statement,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,,False,False,,,,,,
048,San_Francisco_California_United_States::cd7553ff4b0e9a27f1fa2f21,San_Francisco_California_United_States::cd7553ff4b0e9a27f1fa2f21,sub,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,Implement Phase One of SFMTA's Racial Equity Action Plan and develop Phase Two in 2021 and implement Phase Two in 2022 (TLU.1-4).,Mitigation,,policy_traces/048_Implement_Phase_One_of_SFMTAs_Racial_Equity_Action_Plan_and_.json,trace_initiative_policies_valid.csv,parent_statement,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,,False,False,,,,,,
049,San_Francisco_California_United_States::f092eaa9f830e3c3a5b1a29e,San_Francisco_California_United_States::f092eaa9f830e3c3a5b1a29e,sub,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,"By 2025, implement 50 miles of Muni Forward transit priority improvements including 30 miles of new transit-only lanes (TLU.1-6).",Mitigation,,policy_traces/049_By_2025_implement_50_miles_of_Muni_Forward_transit_priority_.json,trace_initiative_policies_valid.csv,parent_statement,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,,False,False,,,,,,
050,San_Francisco_California_United_States::c23e1ac607c9ae5122e6cee8,San_Francisco_California_United_States::c23e1ac607c9ae5122e6cee8,sub,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,"By 2022, study the role of Muni fare programs on equity, climate, and mobility goals and adopt recommendations (TLU.1-7).",Mitigation,,policy_traces/050_By_2022_study_the_role_of_Muni_fare_programs_on_equity_clima.json,trace_initiative_policies_valid.csv,parent_statement,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,,False,False,,,,,,
052,San_Francisco_California_United_States::6d98a989d2ecd9933c286cd9,San_Francisco_California_United_States::6d98a989d2ecd9933c286cd9,sub,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.","Expand active-mobility corridors and connect Slow Streets, car-free park roads, and protected bikeways to neighborhoods (TLU.2-1).",Mitigation,,policy_traces/052_Expand_active_mobility_corridors_and_connect_Slow_Streets_ca.json,trace_initiative_policies_valid.csv,parent_statement,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",,,False,False,,,,,,
053,San_Francisco_California_United_States::ee4b4ea3c9f95f4f02f3ed99,San_Francisco_California_United_States::ee4b4ea3c9f95f4f02f3ed99,sub,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.","Expand community programs to make biking more accessible, including subsidies for electric bikes for low-income residents (TLU.2-2).",Mitigation,,policy_traces/053_Expand_community_programs_to_make_biking_more_accessible_inc.json,trace_initiative_policies_valid.csv,parent_statement,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",,,False,False,,,,,,
054,San_Francisco_California_United_States::1b831e329de342add36e4692,San_Francisco_California_United_States::1b831e329de342add36e4692,sub,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.","By 2022, establish a modal planning framework prioritizing transit and active modes to guide right-of-way design and use decisions (TLU.2-3).",Mitigation,,policy_traces/054_By_2022_establish_a_modal_planning_framework_prioritizing_tr.json,trace_initiative_policies_valid.csv,parent_statement,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",,,False,False,,,,,,
055,San_Francisco_California_United_States::e3b99eeeea26bc20c14e5707,San_Francisco_California_United_States::e3b99eeeea26bc20c14e5707,sub,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",Expand the protected bikeway network by at least 20 miles by 2025 (TLU.2-4).,Mitigation,,policy_traces/055_Expand_the_protected_bikeway_network_by_at_least_20_miles_by.json,trace_initiative_policies_valid.csv,parent_statement,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",,,False,False,,,,,,
056,San_Francisco_California_United_States::9c8736183f5a7d179282a0fb,San_Francisco_California_United_States::9c8736183f5a7d179282a0fb,sub,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",Update San Francisco's Bike Plan by 2023 with robust community input (TLU.2-6).,Mitigation,,policy_traces/056_Update_San_Franciscos_Bike_Plan_by_2023_with_robust_communit.json,trace_initiative_policies_valid.csv,parent_statement,"TLU.2: Create a complete and connected active transportation network that shifts trips from automobiles to walking, biking, and other active transportation modes.",,,False,False,,,,,,
058,San_Francisco_California_United_States::47aeba58b3337da2017863c7,San_Francisco_California_United_States::47aeba58b3337da2017863c7,sub,TLU.3: Develop pricing and financing of mobility that reflect carbon cost/efficiency and correct inequities of past investments.,"By 2022, develop recommendations for equitable pricing programs (discounts/exemptions), reduce vehicle traffic, and increase transit service downtown; by 2026, study and implement appropriate pricing policies (TLU.3-1).",Mitigation,,policy_traces/058_By_2022_develop_recommendations_for_equitable_pricing_progra.json,trace_initiative_policies_valid.csv,parent_statement,TLU.3: Develop pricing and financing of mobility that reflect carbon cost/efficiency and correct inequities of past investments.,,,False,False,,,,,,
059,San_Francisco_California_United_States::cd71c5d5d9e4701264307066,San_Francisco_California_United_States::cd71c5d5d9e4701264307066,sub,TLU.3: Develop pricing and financing of mobility that reflect carbon cost/efficiency and correct inequities of past investments.,"By 2022, identify local pricing mechanisms (e.g., vehicle license fee) and establish priorities to advocate for regional/state/federal legislation (e.g., increased gas tax, road user charges) to increase fees to drive (TLU.3-2).",Mitigation,,policy_traces/059_By_2022_identify_local_pricing_mechanisms_eg_vehicle_license.json,trace_initiative_policies_valid.csv,parent_statement,TLU.3: Develop pricing and financing of mobility that reflect carbon cost/efficiency and correct inequities of past investments.,,,False,False,,,,,,
