policy_id,row_key,source_bundle_key,role,parent_statement,parent_row_type,policy_statement,primary_category,secondary_categories,typology_code,trace_path,atom_id,parent_row_id,is_atomized_row,is_decomposed,source_bundle_policy_statement,validation_inherited_from_bundle,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
011,Brussles_Belgium::2e79ff17edc3b6d958b65862,Brussles_Belgium::2e79ff17edc3b6d958b65862,sub,"An exemplary energy policy and building management (2030 strategic objectives) for energy efficiency, renewable/local energy, and sustainable construction/renovation.",structural header,Facilitate collective self-consumption projects in privately rented housing to combat energy poverty.,Mitigation,,,policy_traces/011_Facilitate_collective_self_consumption_projects_in_privately.json,,,False,False,,,,,,,,
012,Brussles_Belgium::758ec92daad9fea49b7c3eb5,Brussles_Belgium::758ec92daad9fea49b7c3eb5,sub,"An exemplary energy policy and building management (2030 strategic objectives) for energy efficiency, renewable/local energy, and sustainable construction/renovation.",structural header,"Systematically use an environmental impact analysis tool (e.g., TOTEM) for construction/renovation projects by the City, Régie, CPAS and SISPs by 2030.",Mitigation,,,policy_traces/012_Systematically_use_an_environmental_impact_analysis_tool_eg_.json,,,False,False,,,,,,,,
013,Brussles_Belgium::308f2973bc7ed8f85a68fcad,Brussles_Belgium::308f2973bc7ed8f85a68fcad,sub,"An exemplary energy policy and building management (2030 strategic objectives) for energy efficiency, renewable/local energy, and sustainable construction/renovation.",structural header,Adopt measures to reduce construction site environmental impacts and routinely analyse environmental impact of two variants for construction/renovation projects across the region.,Mitigation,,,policy_traces/013_Adopt_measures_to_reduce_construction_site_environmental_imp.json,,,False,False,,,,,,,,
014,Brussles_Belgium::d67671c960662d963eee0e9b,Brussles_Belgium::d67671c960662d963eee0e9b,sub,"An exemplary energy policy and building management (2030 strategic objectives) for energy efficiency, renewable/local energy, and sustainable construction/renovation.",structural header,Develop a cross-cutting checklist of sustainability criteria (including circular economy) to be integrated into upstream design of each renovation/construction project.,Mitigation,,,policy_traces/014_Develop_a_cross_cutting_checklist_of_sustainability_criteria.json,,,False,False,,,,,,,,
015,Brussles_Belgium::224beddcde8db9aac47ee932,Brussles_Belgium::224beddcde8db9aac47ee932,sub,"An exemplary energy policy and building management (2030 strategic objectives) for energy efficiency, renewable/local energy, and sustainable construction/renovation.",structural header,"Incorporate water management and biodiversity protection systems (e.g., green roofs, cisterns, permeability, nesting boxes, urban agriculture) from the design stage where conditions allow.",Adaptation,,,policy_traces/015_Incorporate_water_management_and_biodiversity_protection_sys.json,,,False,False,,,,,,,,
017,Brussles_Belgium::ad15d7882a13cb02d17701c5,Brussles_Belgium::ad15d7882a13cb02d17701c5,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,Incorporate the 10-Minute City ambition into urban planning and development to improve quality of life by 2030.,Mitigation,,,policy_traces/017_Incorporate_the_10_Minute_City_ambition_into_urban_planning_.json,,,False,False,,,,,,,,
018,Brussles_Belgium::0cb1fab0a56b5dd0b60bd412,Brussles_Belgium::0cb1fab0a56b5dd0b60bd412,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,"Routinely apply the STOP principle prioritising walking, cycling/active micro-mobility, public transport, then shared private transport and private cars.",Mitigation,,,policy_traces/018_Routinely_apply_the_STOP_principle_prioritising_walking_cycl.json,,,False,False,,,,,,,,
019,Brussles_Belgium::bb80d9d926a8cc5265a2c75e,Brussles_Belgium::bb80d9d926a8cc5265a2c75e,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,"Increase by 50% the public space dedicated to public transport, active transport, living/meeting spaces and green spaces by 2030.",Mitigation,,,policy_traces/019_Increase_by_50_the_public_space_dedicated_to_public_transpor.json,,,False,False,,,,,,,,
020,Brussles_Belgium::5e0e5681f8c23ef6cc486fac,Brussles_Belgium::5e0e5681f8c23ef6cc486fac,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,Achieve modal share targets by 2030: cycling ~15% of journeys; walking 30%; public transport 30%; private motor vehicle trips down to 25%.,Mitigation,,,policy_traces/020_Achieve_modal_share_targets_by_2030_cycling_15_of_journeys_w.json,,,False,False,,,,,,,,
021,Brussles_Belgium::fe6c52f287c20b4e10536f06,Brussles_Belgium::fe6c52f287c20b4e10536f06,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,Reduce traffic from conventional thermal combustion vehicles by 50% in favour of electric and hybrid vehicles by 2030.,Mitigation,,,policy_traces/021_Reduce_traffic_from_conventional_thermal_combustion_vehicles.json,,,False,False,,,,,,,,
022,Brussles_Belgium::290fb3c1d8ac69fb59fa6f76,Brussles_Belgium::290fb3c1d8ac69fb59fa6f76,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,"Reduce heavy goods vehicle presence in residential areas and around schools/crèches/sports halls and increase environmentally-friendly, pooled last-mile logistics.",Mitigation,,,policy_traces/022_Reduce_heavy_goods_vehicle_presence_in_residential_areas_and.json,,,False,False,,,,,,,,
023,Brussles_Belgium::ebebf53da7b039755fca9745,Brussles_Belgium::ebebf53da7b039755fca9745,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,Increase the number of sustainable logistics hubs and encourage operators to offer sustainable logistics solutions (pilot schemes).,Mitigation,,,policy_traces/023_Increase_the_number_of_sustainable_logistics_hubs_and_encour.json,,,False,False,,,,,,,,
024,Brussles_Belgium::43d4e53009a68ca8f10c2adb,Brussles_Belgium::43d4e53009a68ca8f10c2adb,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,"By 2030, ensure over 90% of public authority home-to-work journeys use low-carbon modes (vs. 80% in 2019).",Mitigation,,,policy_traces/024_By_2030_ensure_over_90_of_public_authority_home_to_work_jour.json,,,False,False,,,,,,,,
025,Brussles_Belgium::9131fa75340c31a03e293ed5,Brussles_Belgium::9131fa75340c31a03e293ed5,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,"By 2030, establish a shared and co-managed vehicle fleet across City Council, CPAS and para-communal non-profits, and reduce/optimize fleet use (20% fleet reduction vs 2018; share 70% of non-utility vehicles internally; 100% low-carbon engines where alternatives exist).",Mitigation,,,policy_traces/025_By_2030_establish_a_shared_and_co_managed_vehicle_fleet_acro.json,,,False,False,,,,,,,,
026,Brussles_Belgium::45564e99b70131ce1329db75,Brussles_Belgium::45564e99b70131ce1329db75,sub,"Public space and transport strategy (2030 strategic objectives) to support low-carbon, active and shared mobility, sustainable freight, and exemplary employer mobility.",structural header,"Adopt a business travel policy prioritising rail over air for trips under 8 hours, and prefer environmentally-friendly modes for journeys under 5 km where feasible.",Mitigation,,,policy_traces/026_Adopt_a_business_travel_policy_prioritising_rail_over_air_fo.json,,,False,False,,,,,,,,
028,Brussles_Belgium::f40d552c10d4d6ab19929a9a,Brussles_Belgium::f40d552c10d4d6ab19929a9a,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Achieve an overall 20% reduction in waste produced annually per inhabitant and by professionals (aligned with regional targets) by 2030.,Resource Efficiency,,,policy_traces/028_Achieve_an_overall_20_reduction_in_waste_produced_annually_p.json,,,False,False,,,keep,0.86,True,,,False
029,Brussles_Belgium::a493457afd78cdb0331307c4,Brussles_Belgium::a493457afd78cdb0331307c4,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Reduce waste sent to incinerator (white bags) by 30% by 2030.,Mitigation,,,policy_traces/029_Reduce_waste_sent_to_incinerator_white_bags_by_30_by_2030.json,,,False,False,,,,,,,,
030,Brussles_Belgium::243b14ee5545e2ffd0ec8a76,Brussles_Belgium::243b14ee5545e2ffd0ec8a76,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Reduce waste produced by City Council departments by 30% by 2030.,Mitigation,,,policy_traces/030_Reduce_waste_produced_by_City_Council_departments_by_30_by_2.json,,,False,False,,,,,,,,
031,Brussles_Belgium::d1135bce19f2229bbc0dc7f3,Brussles_Belgium::d1135bce19f2229bbc0dc7f3,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,"From July 2023, stop serving food/drink prepared in single-use catering equipment and serve only mains water for City Council activities and City-organised events (zero-waste strategy).",Resource Efficiency,,,policy_traces/031_From_July_2023_stop_serving_fooddrink_prepared_in_single_use.json,,,False,False,,,keep,0.86,True,,,False
032,Brussles_Belgium::97d2ad50b0ce0f9c5403595d,Brussles_Belgium::97d2ad50b0ce0f9c5403595d,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Label 500 'welcome container' businesses in the city to promote zero-waste solutions in shops.,Resource Efficiency,,,policy_traces/032_Label_500_welcome_container_businesses_in_the_city_to_promot.json,,,False,False,,,keep,0.86,True,,,False
033,Brussles_Belgium::cda1a8a71a80cea1e9da43e6,Brussles_Belgium::cda1a8a71a80cea1e9da43e6,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Promote sustainable businesses via 5 zero-waste routes around the city.,Mitigation,,,policy_traces/033_Promote_sustainable_businesses_via_5_zero_waste_routes_aroun.json,,,False,False,,,,,,,,
034,Brussles_Belgium::a67fc0f202c4b1588a243256,Brussles_Belgium::a67fc0f202c4b1588a243256,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Ensure each new City Council contract is geared towards a Zero Waste policy.,Mitigation,,,policy_traces/034_Ensure_each_new_City_Council_contract_is_geared_towards_a_Ze.json,,,False,False,,,,,,,,
035,Brussles_Belgium::8fa7e753bde2b07381338e78,Brussles_Belgium::8fa7e753bde2b07381338e78,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Set up a waste recovery and reconditioning method at one of the city's markets.,Mitigation,,,policy_traces/035_Set_up_a_waste_recovery_and_reconditioning_method_at_one_of_.json,,,False,False,,,,,,,,
036,Brussles_Belgium::d1e0b581030e90fe8abea945,Brussles_Belgium::d1e0b581030e90fe8abea945,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Ensure 70% of bulky-collection waste is recycled/upgraded/recovered directly by social economy actors and 90% of bulky-collection waste is sorted.,Mitigation,,,policy_traces/036_Ensure_70_of_bulky_collection_waste_is_recycledupgradedrecov.json,,,False,False,,,,,,,,
037,Brussles_Belgium::3d44d402055b75295108b56a,Brussles_Belgium::3d44d402055b75295108b56a,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,Improve sorting so that 60% of household waste is ready for reuse/recycling; 70% of non-household (non-construction) waste suitable; 95% of construction waste ready for reuse/recycling.,Mitigation,,,policy_traces/037_Improve_sorting_so_that_60_of_household_waste_is_ready_for_r.json,,,False,False,,,,,,,,
038,Brussles_Belgium::e218b3a44a946be1daa8a1fe,Brussles_Belgium::e218b3a44a946be1daa8a1fe,sub,"Zero waste and circular resource management strategy (2030 strategic objectives) covering waste reduction, reuse, recycling/sorting, and biowaste composting.",structural header,"Recover 100% of biowaste produced by the city and set up individual and collective composting facilities wherever possible, including community composting accessible to all residents under the 10-Minute City initiative.",Mitigation,,,policy_traces/038_Recover_100_of_biowaste_produced_by_the_city_and_set_up_indi.json,,,False,False,,,,,,,,
040,Brussles_Belgium::d51562e287d6f7be1c99f78e,Brussles_Belgium::d51562e287d6f7be1c99f78e,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Reduce mains water consumption by 40% for building use and outdoor maintenance by identifying/treating leaks in all buildings and equipping public buildings (where possible) with water storage capacity matching needs; also deploy municipal rainwater storage covering 20 days’ use and equip renovated public buildings similarly (if conditions allow).,Resource Efficiency,,,policy_traces/040_Reduce_mains_water_consumption_by_40_for_building_use_and_ou.json,,,False,False,,,,,,,,
041,Brussles_Belgium::4f8054f8995bbf196b686be3,Brussles_Belgium::4f8054f8995bbf196b686be3,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Increase access to drinking water by making public drinking fountains easily accessible in dense areas and near every sports ground and children’s play area.,Adaptation,,,policy_traces/041_Increase_access_to_drinking_water_by_making_public_drinking_.json,,,False,False,,,,,,,,
042,Brussles_Belgium::d00ecfe00cf95048ec7bf7a1,Brussles_Belgium::d00ecfe00cf95048ec7bf7a1,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Ensure 100% of roadworks in priority intervention zones and upstream of flood-prone areas incorporate Integrated Stormwater Management (ISWM).,Adaptation,,,policy_traces/042_Ensure_100_of_roadworks_in_priority_intervention_zones_and_u.json,,,False,False,,,,,,,,
043,Brussles_Belgium::b2ea2ab26dea6ab993a70d95,Brussles_Belgium::b2ea2ab26dea6ab993a70d95,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,"Permeabilise or disconnect from sewers at least 250,000 m² of impermeable surfaces in the Molenbeek catchment priority intervention zone.",Adaptation,,,policy_traces/043_Permeabilise_or_disconnect_from_sewers_at_least_250000_m²_of.json,,,False,False,,,,,,,,
044,Brussles_Belgium::c6d78689f62370e24437cd45,Brussles_Belgium::c6d78689f62370e24437cd45,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Ensure 100% of City Council projects in priority flood control zones incorporate integrated rainwater management measures.,Adaptation,,,policy_traces/044_Ensure_100_of_City_Council_projects_in_priority_flood_contro.json,,,False,False,,,,,,,,
045,Brussles_Belgium::c9174b524214ff09fee9a762,Brussles_Belgium::c9174b524214ff09fee9a762,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Encourage local stakeholders to implement ISWM in priority intervention zones with a target of at least 50 voluntary ISWM projects supported via awareness campaign and grants.,Adaptation,,,policy_traces/045_Encourage_local_stakeholders_to_implement_ISWM_in_priority_i.json,,,False,False,,,,,,,,
046,Brussles_Belgium::0ba3cc028f7e505e8eaa3c91,Brussles_Belgium::0ba3cc028f7e505e8eaa3c91,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Implement the blue network to create permeable/infiltrating water surfaces linked to the green network; ensure cool/recreational water access within 10 minutes in every neighbourhood; and provide an accessible natural open-air bathing area in the City of Brussels region.,Adaptation,,,policy_traces/046_Implement_the_blue_network_to_create_permeableinfiltrating_w.json,,,False,False,,,,,,,,
047,Brussles_Belgium::82b72e7acad6463b757203c7,Brussles_Belgium::82b72e7acad6463b757203c7,sub,"Towards satisfactory water management (2030 strategic objectives) covering water consumption reduction, flood risk reduction, blue network cooling/access to water, and water quality protection.",structural header,Maintain good water quality in ponds and semi-natural water areas via constant monitoring and a defined/applied intervention procedure; and work with other authorities to reduce sewage discharges into the canal and the Seine river.,Adaptation,,,policy_traces/047_Maintain_good_water_quality_in_ponds_and_semi_natural_water_.json,,,False,False,,,keep,0.74,True,,,False
049,Brussles_Belgium::cf1e4c99e7c4fba5c8fa607f,Brussles_Belgium::cf1e4c99e7c4fba5c8fa607f,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Set aside 10 new hectares for agro-ecological open-ground professional farming on city land/property and set up 4 pilot projects in city green spaces.,Nature-Based Solutions,,,policy_traces/049_Set_aside_10_new_hectares_for_agro_ecological_open_ground_pr.json,,,False,False,,,,,,,,
050,Brussles_Belgium::6755351bbd8cc689f0b3c121,Brussles_Belgium::6755351bbd8cc689f0b3c121,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Propose doubling the number of professionals in urban agriculture and explore developing qualifying training in horticulture/market gardening.,Adaptation,,,policy_traces/050_Propose_doubling_the_number_of_professionals_in_urban_agricu.json,,,False,False,,,,,,,,
051,Brussles_Belgium::d0353c5aea3269dea13e8d7a,Brussles_Belgium::d0353c5aea3269dea13e8d7a,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Eliminate the use of synthetic pesticides in the city.,Nature-Based Solutions,,,policy_traces/051_Eliminate_the_use_of_synthetic_pesticides_in_the_city.json,,,False,False,,,,,,,,
052,Brussles_Belgium::6660a9666b152c879725abb0,Brussles_Belgium::6660a9666b152c879725abb0,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,"If procurement rules allow, source at least 50% of fruits and vegetables purchased by the City of Brussels from local production channels aligned with EU Farm to Fork objectives.",Mitigation,,,policy_traces/052_If_procurement_rules_allow_source_at_least_50_of_fruits_and_.json,,,False,False,,,,,,,,
053,Brussles_Belgium::da0336564c6737737848d545,Brussles_Belgium::da0336564c6737737848d545,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Double the number of local producers and artisans at the city's markets and prioritise permits for local producers/artisans.,Mitigation,,,policy_traces/053_Double_the_number_of_local_producers_and_artisans_at_the_cit.json,,,False,False,,,,,,,,
054,Brussles_Belgium::26f34ce1bd7806866b3b6c65,Brussles_Belgium::26f34ce1bd7806866b3b6c65,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Propose regional targets: 50 Good Food shops and 100 Good Food label restaurants.,Mitigation,,,policy_traces/054_Propose_regional_targets_50_Good_Food_shops_and_100_Good_Foo.json,,,False,False,,,,,,,,
055,Brussles_Belgium::e47101e7782d6626568dcae9,Brussles_Belgium::e47101e7782d6626568dcae9,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Propose launching at least 5 neighbourhood kitchens in the city.,Mitigation,,,policy_traces/055_Propose_launching_at_least_5_neighbourhood_kitchens_in_the_c.json,,,False,False,,,,,,,,
056,Brussles_Belgium::745b78ff6442016cadd81a26,Brussles_Belgium::745b78ff6442016cadd81a26,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Set up at least one logistics hub within the city for pooling deliveries and/or waste management and support logistics tools for pooling sustainable food operators in shopping districts.,Mitigation,,,policy_traces/056_Set_up_at_least_one_logistics_hub_within_the_city_for_poolin.json,,,False,False,,,,,,,,
057,Brussles_Belgium::703a6d567de82dfe169598db,Brussles_Belgium::703a6d567de82dfe169598db,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Promote flexitarian diets with a target that 50% of Brussels residents eat meat 4 days a week or less (vs. 36% in 2020).,Mitigation,,,policy_traces/057_Promote_flexitarian_diets_with_a_target_that_50_of_Brussels_.json,,,False,False,,,,,,,,
058,Brussles_Belgium::8aff78dc52929ea871412155,Brussles_Belgium::8aff78dc52929ea871412155,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,"Ensure food served in city facilities meets Good Food criteria: meals served by Cuisines Bruxelloises are 100% organic; meat reduced to 60% (as stated), without increasing red meat; vegetarian menus 3 days out of 5.",Mitigation,,,policy_traces/058_Ensure_food_served_in_city_facilities_meets_Good_Food_criter.json,,,False,False,,,,,,,,
059,Brussles_Belgium::44b258f619ccf43a3585c3c0,Brussles_Belgium::44b258f619ccf43a3585c3c0,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Host three zero-waste markets by 2030 and run awareness campaigns to encourage bulk and organic products in markets.,Resource Efficiency,,,policy_traces/059_Host_three_zero_waste_markets_by_2030_and_run_awareness_camp.json,,,False,False,,,keep,0.84,True,,,False
060,Brussles_Belgium::4e63fa5fce87c0a47c0c6a4f,Brussles_Belgium::4e63fa5fce87c0a47c0c6a4f,sub,"Towards more sustainable food systems (2030 strategic objectives) covering agro-ecological production, Good Food availability, procurement/meal standards, and food waste reduction.",structural header,Reduce food waste by 50% by 2030 within city infrastructure and call on the region to reduce food waste by 50% by 2030; recover at least 100 tons/year of surplus/unsold food.,Mitigation,,,policy_traces/060_Reduce_food_waste_by_50_by_2030_within_city_infrastructure_a.json,,,False,False,,,,,,,,
062,Brussles_Belgium::7c45254ad9cabd1e2f8838c3,Brussles_Belgium::7c45254ad9cabd1e2f8838c3,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,Label 100% of the city's green spaces as “Réseau Nature” by 2030 under differentiated management criteria including absence of synthetic pesticides and prioritising indigenous plants.,Nature-Based Solutions,,,policy_traces/062_Label_100_of_the_citys_green_spaces_as_Réseau_Nature_by_2030.json,,,False,False,,,,,,,,
063,Brussles_Belgium::0aac893544fab1804f711c22,Brussles_Belgium::0aac893544fab1804f711c22,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,"Map and develop the city's green network by 2030 to complement the regional network (new green spaces/greening incl. trees, shrubs, climbing plants, green roofs) and identify priority migration corridors leading to biodiversity measures.",Nature-Based Solutions,,,policy_traces/063_Map_and_develop_the_citys_green_network_by_2030_to_complemen.json,,,False,False,,,,,,,,
