policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"Identify procurements with significant greenhouse gas and circular-economy impacts and develop emission calculations, life-cycle models, and climate impact assessment for them, including environmental impact assessment of procurements.","108. Procurements that are significant in terms of greenhouse gas emissions and circular economy will be identified, and emission calculations, life cycle models and climate impact assessment will be developed for these procurements. The impact of procurements will be assessed in terms of the environment.",individual,,## Key actions related to procurements,Public procurement,Specific intervention to develop accounting/assessment tools and apply them to identified high-impact procurements.,29,individual,individual,,"This statement describes an intention to identify high-impact procurements and develop analytical tools (emissions calculations, life-cycle models, climate impact assessments). It is largely process/tool-development oriented and does not specify a deadline, a quantified outcome (e.g., % of procurement covered, emissions reduced, number of categories assessed), or a binding requirement. Therefore it is not auditable as an outcomes-based individual policy under the strict rule.",No,No,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text says procurements ""will be identified"" and tools ""will be developed"" but provides no measurable outcome (no % coverage, no number of procurements, no emissions reduction). Timeline: No — no year/deadline is provided. Binding mechanism: No — no ordinance/mandate/code requirement is referenced; it is a plan-like commitment. Spatial specificity: No — no jurisdictional scope like citywide/agency-specific/certain districts is stated. Weak language: Yes — the commitment is primarily process-based (""identified"", ""developed"", ""assessed"") without hard targets. Strong language: No — no required performance level with numbers is stated. STRICT VALID RULE: fails because has_timeline='No' and has_quantifiable_target='No' (gold standard not met), so it is NON-SOUND.",False
Increase collaboration with companies through trials and cooperation pilots and seek funding for implementing innovative procurements to reduce emissions.,"109. Collaboration with companies will be increased through various trials and cooperation pilots, and funding will be sought for the implementation of innovative procurements to reduce emissions.",individual,,## Key actions related to procurements,Public procurement,"Commits to pilots and funding-seeking to enable innovative, emissions-reducing procurement.",30,individual,individual,,"The statement describes intentions to increase collaboration via trials/pilots and to seek funding for innovative procurements, but it does not specify any measurable emissions outcome, procurement volume/coverage, or a deadline. The language is aspirational (“will be increased,” “will be sought”) and lacks a binding mandate or enforceable requirement, so it is not auditable as an individual policy under the strict rule.",No,No,No,No,Yes,No,NON-SOUND,0.3,"Quantifiable target: No—text gives no measurable outcome (no % emissions reduction, no number of procurements/pilots), only intent: ""funding will be sought"" and ""innovative procurements to reduce emissions."" Timeline: No—no year/deadline stated. Binding mechanism: No—no ordinance/mandate/requirement; it states ""will be increased"" and ""will be sought"" without enforcement. Spatial specificity: No—no location/jurisdiction scope is stated beyond generic collaboration. Weak language: Yes—phrases indicate non-committal actions: ""will be increased"" (via ""trials and cooperation pilots"") and ""funding will be sought."" Strong language: No—no mandatory verbs tied to hard numbers. Therefore fails strict valid rule (missing both timeline and quantifiable target) and is NON-SOUND.",False
Create strategic goals and a roadmap for sustainable and innovative procurements in the Helsinki Group and update the City’s procurement strategy.,"110. Strategic goals are to be created for sustainable and innovative procurements in the Helsinki Group. A road map for innovative and sustainable procurements will be created, and the City's procurement strategy will be updated.",individual,,## Key actions related to procurements,Public procurement,Explicit commitment to create goals/roadmap and update a formal strategy document.,31,individual,individual,,"The statement commits to creating strategic goals, producing a roadmap, and updating the City’s procurement strategy. These are process/document deliverables rather than measurable climate outcomes. The text provides no quantified target (e.g., % of procurements meeting a standard) and no explicit timeline/year. Language is largely “will be created/updated” without enforceable mandate details or scope beyond referencing the “Helsinki Group” and the “City.”",No,No,No,Yes,Yes,No,NON-SOUND,0.35,"Quantifiable target: No—verbatim text states ""Strategic goals are to be created"" and ""A road map ... will be created"" and ""procurement strategy will be updated"" but provides no measurable outcome (%/number/volume) for procurement changes. Timeline: No—no year/deadline is provided. Binding mechanism: No—there is no indication of an ordinance/mandate/required standard; it only describes documents to be created/updated. Spatial specificity: Yes—applies to ""the Helsinki Group"" and ""the City's procurement strategy,"" specifying the responsible jurisdiction/organization. Weak language: Yes—focuses on planning artifacts (""to be created"", ""will be created"", ""will be updated"") without outcome targets. Strong language: No—no enforceable verbs paired with hard numbers are present. Under the strict rule, missing both a timeline and quantifiable target makes it NON-SOUND.",False
"Increase regional collaboration among municipalities and other public entities on sustainable procurements, including joint training, reports, market surveys, and defining minimum climate-criteria requirements for tendering.","111. Collaboration with the municipalities, joint municipal authorities and other public entities in the region will be increased on sustainable procurements. For example: joint training events, reports, market surveys and the definition of minimum requirements for climate criteria used in tendering.",individual,,## Key actions related to procurements,Public procurement,"Specific collaborative actions are listed (training, reports, surveys, minimum requirements) indicating a concrete policy measure.",32,individual,individual,,"The statement commits to increasing collaboration on sustainable procurement and lists example activities (training, reports, market surveys, defining minimum climate-criteria requirements). However, the verbatim text does not specify any measurable outcome (e.g., number of trainings, % of tenders covered, emissions reductions) nor any deadline/year by which actions must occur. The language is largely aspirational/programmatic (“will be increased”, “for example”) and does not clearly establish a binding mandate or enforceable procurement rule change. Under the strict individual-policy rule, it is therefore NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.35,"Quantifiable target: No measurable outcome is stated—only example activities: ""joint training events, reports, market surveys and the definition of minimum requirements"" with no numbers/coverage metrics. Timeline: No explicit deadline/year appears; the text only says collaboration ""will be increased"". Binding mechanism: No enforceable instrument (e.g., ordinance/mandate/code) is specified; it describes collaboration rather than a compulsory procurement requirement. Spatial specificity: Yes, scope is defined as ""in the region"" and references ""municipalities... and other public entities in the region"". Weak language: Yes—phrasing is non-specific and illustrative: ""will be increased"" and ""For example"". Strong language: No—no 'require/mandate/achieve' language paired with hard targets. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No', and weak language is present without a binding mechanism.",False
"Develop procurement planning and reporting by adopting procurement calendars and uniform City-level reporting procedures; increase guidance on life-cycle costs, combining procurements, and shared use; and monitor as part of environmental programmes and reporting.","112. The planning and reporting of procurements will be developed, for example by adopting procurement calendars and uniform City-level reporting procedures. Instructions for considering the overall economy of procurements (such as life cycle costs), combining procurements and increasing shared use of procurements will be increased. Monitoring will be conducted as a part of the environmental programmes and reporting.",individual,,## Key actions related to procurements,Public procurement,"Commits to concrete administrative instruments (calendars, uniform reporting, instructions) plus monitoring integration.",33,individual,individual,,"The verbatim text describes intent to improve procurement planning/reporting and provide more guidance, but it lacks any explicit deadline, quantified outcome, or enforceable mandate. The language is largely developmental (“will be developed”, “will be increased”, “monitoring will be conducted”) without measurable targets, so it does not meet the strict “gold standard” requirements for an individual policy.",No,No,No,Yes,Yes,No,NON-SOUND,0.35,"Quantifiable target: No. The text includes administrative actions but no measurable outcome (no %, counts, or performance threshold). Evidence: “planning and reporting of procurements will be developed…”, “Instructions… will be increased.”
Timeline: No. There is no year/deadline; only general future tense (“will be”).
Binding mechanism: No. No ordinance/requirement/mandate is stated; it reads as programmatic intent.
Spatial specificity: Yes. Applies at the city level. Evidence: “uniform City-level reporting procedures.”
Weak language: Yes. Developmental/non-committal phrasing without hard targets: “will be developed, for example…”, “will be increased”, “Monitoring will be conducted…”.
Strong language: No. No ‘require/mandate/achieve X by Y’ type phrasing with hard numbers.
STRICT VALID RULE: Fails because has_timeline='No' and has_quantifiable_target='No'.",False
Develop and tighten environmental and climate-impact-reducing criteria (including circular economy) for City procurements related to foodstuffs and food service.,113. The criteria that reduce the environmental and climate-related impact and take circular economy into account will be developed and tightened in the City's procurements related to foodstuffs and food service.,individual,,## Key actions related to procurements,Public procurement,Clear commitment to tighten procurement criteria in a defined procurement category (food and food service).,34,individual,individual,,"The statement commits to developing and tightening environmental/climate and circular-economy criteria in the City’s procurement of foodstuffs and food service. However, the verbatim text provides no measurable outcome target (e.g., % reduction, share of low-carbon meals) and no timeline/deadline. It also reads as an internal process change (“will be developed and tightened”) without an explicit binding mechanism (ordinance/mandate) described. Under the strict rule for individual policies, it is therefore NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—text only says criteria ""will be developed and tightened"" and provides no measurable outcome (no %, volumes, emissions, or compliance rate). Timeline: No—no year/deadline is stated. Binding mechanism: No—no ordinance/requirement/enforcement is specified; it is framed as an administrative intent. Spatial specificity: Yes—applies to ""the City's procurements"" and specifically those ""related to foodstuffs and food service."" Weak language: Yes—""will be developed and tightened"" indicates process improvement without hard, auditable targets. Strong language: No—no mandates with numbers or explicit achievement thresholds are present. STRICT VALID RULE fails because both has_timeline and has_quantifiable_target are 'No'. Confidence capped at 0.4 accordingly.",False
"Ensure the City’s property strategy takes sharing economy and circular economy into account, including allowing use of rarely used/poor-condition facilities by users who commit to maintaining them.","120. The City will see to that its property strategy will take sharing economy and circular economy into account (for example, by allowing the use of rarely used and poor-condition facilities by users that commit to maintaining the facilities).",individual,,## Key actions related to sharing economy and circular economy,Cross-cutting / Circular economy,"Policy commitment to incorporate sharing/circular economy considerations into an official strategy, with an explicit implementation example.",35,individual,individual,,"The statement is a general commitment to “take [the sharing and circular economy] into account” in the City’s property strategy, illustrated with an example (“allowing the use…”). However, it lacks any quantifiable outcome (e.g., number of facilities, % of properties, participation targets) and lacks a deadline/year. The language is largely aspirational/administrative (“will see to that… take … into account”) rather than a binding, enforceable mandate. Under the strict individual-policy rule, it is therefore NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text provides no measurable outcome; it only says the property strategy will 'take sharing economy and circular economy into account' and gives a non-quantified example 'allowing the use of rarely used and poor-condition facilities'. Timeline: No — no year or deadline is stated. Binding mechanism: No — there is no ordinance/mandate/code requirement described; it is a strategy-intent statement ('The City will see to that its property strategy will take... into account'). Spatial specificity: Yes — applies to 'The City' and its 'property strategy', indicating municipal scope. Weak language: Yes — phrasing like 'take ... into account' (and the example framed as 'for example') signals non-committal implementation detail. Strong language: No — no hard requirements with numbers or enforceable directives are present. STRICT VALID RULE fails because both has_timeline and has_quantifiable_target are 'No', and weak language is present without a binding mechanism.",False
"Advance cooperation among the City, companies, residents and others on circular economy, sharing economy and environmental responsibility through projects and pilots.","121. Cooperation with various parties (the City, companies, residents, etc.) will be advanced in terms of circular economy, sharing economy and environmental responsibility, for example through projects and pilots.",individual,,## Key actions related to sharing economy and circular economy,Cross-cutting / Circular economy,Specific intervention: organizing/advancing cooperation via projects and pilots.,36,individual,individual,,"The statement describes an intention to “advance cooperation” via “projects and pilots,” but it lacks any measurable outcome (no quantities, KPIs, or deliverables), any explicit deadline, and any binding mechanism. The language is aspirational (“will be advanced,” “for example”) and therefore is not auditable as an individual policy commitment under the strict rule.",No,No,No,Yes,Yes,No,NON-SOUND,0.35,"Quantifiable target: No—text only says cooperation ""will be advanced"" and gives examples ""through projects and pilots"" with no numeric outcome/KPI. Timeline: No—no year, deadline, or time-bound milestone is stated. Binding mechanism: No—no ordinance/mandate/requirement; it is a general intent statement. Spatial specificity: Yes—applies to ""the City"" and cooperation among ""the City, companies, residents"" indicating the municipal context. Weak language: Yes—phrases like ""will be advanced"" and ""for example through projects and pilots"" indicate non-committal, non-auditable action. Strong language: No—no enforceable verbs tied to hard numbers. STRICT VALID RULE fails because it lacks both timeline and quantifiable target, and relies on weak language without a binding mechanism.",False
Ensure that participatory (engaging) budgeting is conducted from the perspective of sharing economy and circular economy.,122. The City will ensure that engaging budgeting will be conducted from the perspective of sharing economy and circular economy,individual,,## Key actions related to sharing economy and circular economy,Cross-cutting / Circular economy,Concrete governance commitment: applying a sharing/circular economy lens to participatory budgeting.,37,individual,individual,,"The statement is a general governance intention (“will ensure”) about how participatory budgeting will be approached (using a sharing/circular economy perspective). It does not specify any measurable outcome (e.g., % of budget allocated, number of projects funded, waste reduced) nor any deadline/year. It also lacks an enforceable mechanism (e.g., ordinance, required criteria in budget rules) and does not define a specific geography beyond the implied “The City.” Therefore it fails the strict “individual policy” validity rule (no quantifiable target and no timeline) and is best classified as NON-SOUND.",No,No,No,No,No,No,NON-SOUND,0.4,"Quantifiable target: No. The text says, ""will ensure that engaging budgeting will be conducted from the perspective of sharing economy and circular economy"" but provides no measurable outcome (no %, counts, or impact metric). Timeline: No. There is no year/deadline (e.g., 'by 2030'). Binding mechanism: No. The text does not reference an ordinance, mandate, code, or enforceable requirement—only a general commitment ('will ensure'). Spatial specificity: No. It references only 'The City' and does not specify the scope as 'citywide', districts, or targeted areas. Language strength/weakness: It uses 'will ensure' (commitment) but without hard numbers; it does not include typical weak verbs ('encourage', 'explore') nor strong-numbered requirements ('require X by Y'). Under the strict rule for individual policies, absence of both timeline and quantifiable target makes it NON-SOUND; confidence is capped accordingly.",False
"Devise an action plan for Smart & Clean growth, with a first phase in 2018 defining baseline and monitoring, method selection and resourcing, and synchronisation with international pioneer-city indicators.","123. An action plan for Smart & Clean growth will be devised, the first phase of which will define the following:

- The starting point (jobs in S&C, companies, investments) and monitoring
- The method selection, actions, time span, resources and steering of the plan
- Synchronisation with the indicators of international pioneer cities to facilitate sufficient comparisons Helsinki's strengths and focuses (in cooperation with businesses)

Time span:

First phase in 2018.",individual,,Key actions related to Smart & Clean growth,Cross-cutting / Green economy,Explicit commitment to produce a new action plan with defined contents and a specified first-phase timeline.,38,individual,individual,,"The text commits to *devising an action plan* and specifies that the *first phase* occurs in 2018 to define baselines, monitoring, methods, actions, time span, resources, and alignment with international indicators. However, it does not specify any measurable outcome target (e.g., emissions reduction, number of jobs created, amount of investment achieved) and the “2018” timeline applies to planning/baselining rather than delivery of a climate/economic outcome. The language is largely procedural (“will be devised,” “will define”), with no binding mechanism indicated.",No,Yes,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text lists planning elements (""starting point... and monitoring"", ""method selection, actions, time span, resources"") but provides no measurable outcome (no % change, counts to be achieved, MW, etc.). Timeline: Yes for the planning phase only—explicitly ""Time span: First phase in 2018."" Binding mechanism: No—no ordinance/mandate/requirement is cited; it says ""will be devised"" and ""will define"". Spatial specificity: Yes—the scope is implicitly Helsinki (""Helsinki's strengths and focuses""). Weak language: Yes—primarily process language about devising/defining/synchronisation without hard targets. Strong language: No—no enforceable verbs with numeric outcomes. STRICT VALID RULE fails because has_quantifiable_target='No' (and the commitment is largely a planning exercise). Confidence capped at 0.4 due to missing quantifiable target.",False
"Use procurements and other steering measures to support creation of markets for new products and services that help residents, companies, and communities reduce their own emissions.","124. With procurements and available steering measures and other means, the City will support the creation of a market for new products and services that residents, companies and communities can use to reduce their own emissions.",individual,,Key actions related to Smart & Clean growth,Cross-cutting / Green economy,Specific intervention using procurement and steering to shape markets for emissions-reducing solutions.,39,individual,individual,,"The statement describes an intended approach (“support the creation of a market”) via procurement and other steering measures, but it does not specify any measurable emissions outcome, procurement volume/share, market uptake metric, or a deadline. The language is supportive rather than binding, so it is not auditable as written and fails the strict requirements for an individual policy.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text says the City will “support the creation of a market for new products and services” but gives no measurable outcome (no % reductions, units, procurement share, etc.). Timeline: No — no year/deadline is stated. Binding mechanism: No — wording is programmatic/aspirational (“will support”) without an enforceable mandate, ordinance, or requirement. Spatial specificity: Yes — applies to “the City” and benefits “residents, companies and communities,” indicating a city-level scope. Weak language: Yes — “support the creation of a market” is promotional/supportive and not a hard requirement. Strong language: No — no mandatory verbs tied to numeric thresholds. Because it lacks both a timeline and a quantifiable target, it fails the GOLD STANDARD and is NON-SOUND under the strict individual-policy rule.",False
Provide residents with opportunities to influence and participate in development of new Smart & Clean solutions in an economically sustainable manner.,125. The residents are given opportunities to influence and participate in the development of new Smart & Clean solutions in an economically sustainable manner.,individual,,Key actions related to Smart & Clean growth,Cross-cutting / Green economy,Commitment to a participation mechanism (opportunities for residents) tied to solution development.,40,individual,individual,,"The statement describes a general intention to give residents opportunities to influence and participate, but it lacks any measurable outcome (e.g., number of engagements, % participation, specific program delivered) and includes no timeline or deadline. It also reads as aspirational (“given opportunities”) without indicating a binding mechanism (ordinance/mandate/required process). Under the strict individual-policy rule, it is therefore NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.2,"Quantifiable target: No—verbatim text provides no measurable outcome, only a general commitment: ""given opportunities to influence and participate"". Timeline: No—no year, date, or deadline is stated. Binding mechanism: No—no enforceable instrument (e.g., ordinance/mandate/requirement) is referenced; it is framed descriptively: ""are given opportunities"". Spatial specificity: No—the text does not specify where it applies beyond generic ""residents"" (no city/area/communities named). Weak language: Yes—commitment is non-specific and not auditable (""opportunities to influence and participate""), with no hard deliverable. Strong language: No—no mandatory verbs tied to numbers or compliance requirements. STRICT VALID RULE fails because it lacks both timeline and quantifiable target, and uses weak/aspirational framing without a binding mechanism.",False
Create operational models and criteria that enable the City to achieve economic policy objectives simultaneously with emissions reduction actions.,126. The City organisation will create operation models and criteria that enable the City to achieve its economic policy objectives simultaneously with the emissions reduction actions.,individual,,Key actions related to Smart & Clean growth,Cross-cutting / Governance,Concrete commitment to develop models and criteria integrating economic and climate objectives.,41,individual,individual,,"The statement is an internal governance/process commitment (“create operational models and criteria”) without any measurable emissions/economic outcome target or deadline. It lacks spatial specificity beyond the implicit “City organisation,” and does not indicate a binding mechanism. The language is more procedural than enforceable, so it does not meet the strict requirement for an individual policy to be actionable and measurable.",No,No,No,No,No,No,NON-SOUND,0.4,"Quantifiable target: No — the text says ""create operation models and criteria"" but provides no measurable outcome (no % reductions, counts, or performance thresholds).
Timeline: No — there is no deadline/year; only a general future action is stated.
Binding mechanism: No — no ordinance/mandate/code requirement is referenced; it is framed as an organisational intention (""will create"").
Spatial specificity: No — beyond ""The City organisation"" it does not specify an application area such as citywide, specific districts, or target groups.
Language strength: Strong language detected: No — while ""will create"" indicates intent, it is not paired with hard numbers or enforceable requirements.
Weak language detected: No — it does not use 'encourage/explore/aim', but it remains procedural.
STRICT VALID RULE check: Fails Gold Standard because has_timeline='No' and has_quantifiable_target='No'; therefore NON-SOUND.",False
"Provide companies domestic market references and opportunities to develop solutions in Helsinki, and promote the Helsinki region’s international pioneer reputation to support company international growth and regional appeal.","127. Companies will receive domestic market references, which will help with export. Domestic and international companies will be given opportunities to develop new solutions and operation models in Helsinki. The reputation of the Helsinki region as an international pioneer will be promoted, which will support the international growth of companies, as well as the appeal of the region.",individual,,Key actions related to Smart & Clean growth,Cross-cutting / Green economy,Specific economic-development measures linked to climate/circular economy solutions and export references.,42,individual,individual,,"The statement describes supportive economic-development actions (providing references, offering opportunities, promoting reputation) but it does not specify any measurable outcome (e.g., number of companies supported, solutions piloted, export growth) nor any deadline. The language is promotional/aspirational (“will be given opportunities”, “will be promoted”) and does not indicate a binding mechanism. Under the strict individual-policy rule, it is NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text promises support but gives no measurable outcomes (e.g., no counts/percentages), only that ""Companies will receive domestic market references"" and ""will be given opportunities"".
Timeline: No — no year/deadline is stated.
Binding mechanism: No — no ordinance/mandate/requirement is described; actions are programmatic/promotional (""will be promoted"").
Spatial specificity: Yes — explicitly applies ""in Helsinki"" / ""Helsinki region"".
Weak language: Yes — promotional/support framing without hard targets: ""given opportunities"", ""will be promoted"", ""will support"".
Strong language: No — no enforceable requirement with numeric deliverables.
STRICT VALID RULE: Fails because it lacks both a timeline and a quantifiable target, and relies on weak/promotional language without a binding mechanism.",False
"Systematically develop Smart & Clean joint development platforms and increase their effectiveness, considering urban development, company reference opportunities, international business potential, investments, and the City’s brand.","128. The City will systematically develop its Smart & Clean joint development platforms and increase their effectiveness in the development of climate and circular economy solutions. The functionality of the platforms will take into account urban development, the companies' reference opportunities, the international business potential of the platforms, investments and the City's brand.",individual,,Key actions related to Smart & Clean growth,Cross-cutting / Green economy,Concrete commitment to develop platforms as an enabling instrument for climate and circular economy solutions.,43,individual,individual,,"The statement commits to “systematically develop” and “increase effectiveness” of joint development platforms, but it does not define any measurable outcome (e.g., number of platforms, projects delivered, emissions reduced) nor any explicit deadline/year. It also reads as a strategic intention without a binding mechanism (no ordinance/requirement). Therefore it fails the strict validity rule for an individual policy.",No,No,No,No,Yes,No,NON-SOUND,0.35,"Quantifiable target: No—text says it will ""systematically develop"" platforms and ""increase their effectiveness"" but gives no measurable output/outcome (no counts, %, MW, tCO2e, etc.). Timeline: No—no explicit year or deadline is stated. Binding mechanism: No—no enforceable instrument (e.g., mandate, ordinance, requirement) is mentioned; it is framed as a city intention (""The City will...""). Spatial specificity: No—does not specify where it applies beyond general city activity; no district/citywide designation is provided. Weak language: Yes—phrases like ""systematically develop"" and ""increase their effectiveness"" indicate intent without hard targets. Strong language: No—no mandatory verbs paired with hard numbers. Under the strict rule, lacking both timeline and quantifiable target makes it NON-SOUND.",False
"Require Helsinki Group subsidiary communities and joint municipal authorities to integrate emissions reduction policies into their control systems, with a minimum objective of carbon-neutrality by 2035.","129. The organisations, subsidiary communities and joint municipal authorities of the Helsinki Group will be required to integrate the emissions reduction policies into their respective control systems. The minimum objective is to reach carbon-neutrality by 2035.",individual,,Key actions related to Smart & Clean growth,Cross-cutting / Governance,"Binding requirement directed at Helsinki Group entities, including a minimum quantified objective (carbon-neutrality by 2035).",44,individual,individual,,"The verbatim text states a requirement (“will be required”) for Helsinki Group organisations/subsidiaries/joint municipal authorities to integrate emissions reduction policies into their control systems, and sets a clear outcome target with a deadline (“reach carbon-neutrality by 2035”). This is an auditable commitment with both a timeline and a measurable outcome (carbon-neutrality), expressed in strong, mandatory language and applied to a defined set of entities (spatial/applicability specificity).",Yes,Yes,Yes,Yes,No,Yes,VALID,0.86,"Quantifiable target: The text specifies an outcome: ""reach carbon-neutrality"" (a defined mitigation endpoint). Timeline: Explicit deadline is stated: ""by 2035."" Binding mechanism: Mandatory language indicates an enforceable requirement within the Helsinki Group governance context: ""will be required to integrate."" Spatial/applicability specificity: Applies to a defined scope of entities: ""The organisations, subsidiary communities and joint municipal authorities of the Helsinki Group."" Weak language: No hedging terms (e.g., encourage/aim/explore) are used; it is framed as a requirement with a minimum objective. Strong language: ""will be required"" plus the hard endpoint ""carbon-neutrality by 2035"" indicates strong commitment.",True
Take impacts on carbon storage into account in designing urban forests and green zones and add procedures to compensate for carbon storage lost during construction.,130. The impact on carbon storage will be taken into account when designing urban forests and nature and public green zones. Planning and green zone design will be complemented with procedures to compensate for the carbon storage lost during construction.,individual,,## Key actions related to carbon sinks,AFOLU (Land use & forestry),Specific land-use planning commitment including introducing compensation procedures for construction-related carbon storage loss.,45,individual,individual,,"The statement commits to considering carbon storage in urban forest/green zone design and to adding compensation procedures for carbon storage lost during construction. However, it does not specify any quantifiable outcome (e.g., hectares, tCO₂e, % no-net-loss) or any explicit deadline/year for implementation. The language is largely procedural (“will be taken into account”, “will be complemented”) without clear enforceable mechanism indicated.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No measurable outcome is stated—only process language: ""will be taken into account"" and ""will be complemented with procedures""; no figures (tCO2e, ha, %), and budget-only data is not present. Timeline: No explicit deadline/year appears in the text. Binding mechanism: No indication of an enforceable instrument (law/ordinance/mandate/code requirement); it describes planning intentions. Spatial specificity: Yes, it specifies application context: ""urban forests and nature and public green zones."" Weak language: Yes—phrases like ""will be taken into account"" and ""will be complemented"" indicate intent/procedure rather than a hard, auditable outcome. Strong language: No hard-number requirement verbs are present. Under the strict rule for individual policies, lacking both timeline and quantifiable target fails the gold standard, so the policy is NON-SOUND.",False
Implement the forest network in the Helsinki city plan by reforesting open spots and adding tree stands that do not reduce solar power potential.,131. The forest network in the Helsinki city plan (including conservation areas and forests in the green network) will be implemented by reforesting open spots and complementing the city structure with tree stands that do not cast shadow on the solar power potential.,individual,,## Key actions related to carbon sinks,AFOLU (Land use & forestry),"Concrete implementation actions (reforesting, complementing with tree stands) tied to an existing city plan network.",46,individual,individual,,"The statement describes a concrete action (implementing Helsinki’s forest network via reforesting open spots and adding tree stands while avoiding shading solar potential). However, it lacks any explicit deadline/year and provides no measurable outcome (e.g., hectares replanted, number of trees, % canopy increase). It also reads as a plan intention (“will be implemented”) without specifying an enforceable mechanism (ordinance/mandate). Under the strict individual-policy rule, missing both a timeline and a quantifiable target makes it NON-SOUND and caps confidence.",No,No,No,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No — the text says ""implemented by reforesting open spots"" and ""complementing the city structure with tree stands"" but gives no measurable amount (no hectares, tree counts, canopy %, etc.). Timeline: No — no date/deadline/year is provided; only ""will be implemented"". Binding mechanism: No — there is no explicit enforceable instrument (e.g., ordinance, code requirement, mandated standard); it references ""the Helsinki city plan"" but does not state a legal requirement. Spatial specificity: Yes — scope is explicitly ""in the Helsinki city plan"" / Helsinki. Weak language: No — it uses ""will be implemented"" rather than ""encourage"" or ""explore"". Strong language: No — although action-oriented, it lacks hard numbers/targets tied to a requirement. STRICT VALID RULE fails because both has_timeline and has_quantifiable_target are 'No'.",False
"Maintain City-owned forests and wooded areas (including outside city borders) as vegetative, covered, and diverse through sustainable forestry and multiple tree species.","132. Forests and wooded areas owned by the City (including City-owned areas outside the City borders) will be kept vegetative, covered and diverse with various tree species and sustainable forestry.",individual,,## Key actions related to carbon sinks,AFOLU (Land use & forestry),Specific forest management commitment describing desired ecological conditions and management approach.,47,individual,individual,,"The statement is a clear management intent for City-owned forests, with spatial applicability (City-owned forests, including outside borders). However, it lacks any measurable outcome (e.g., acres maintained, canopy %, biodiversity metrics) and lacks an explicit timeline or deadline. It also reads as a general policy aspiration (“will be kept…”) without a specified enforceable mechanism, ordinance, or monitoring requirement. Under the strict rule for individual policies, it is NON-SOUND because it does not meet the gold standard of having both a quantifiable target and a timeline.",No,No,No,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No. The text sets qualitative conditions—“will be kept vegetative, covered and diverse with various tree species and sustainable forestry”—but provides no measurable metric (no acres, %, species count, or performance threshold).
Timeline: No. There is no explicit date/year/deadline; “will be kept” implies ongoing stewardship but is not a timeline.
Binding mechanism: No. The excerpt does not reference an ordinance, code, mandate, enforcement, or compliance mechanism; it is a declarative intent.
Spatial specificity: Yes. Applies to “Forests and wooded areas owned by the City (including City-owned areas outside the City borders).”
Weak language: No. It does not use ‘encourage/promote/aim/explore’; it uses “will be kept,” which is more assertive but still not auditable without metrics.
Strong language: No. Although “will be kept” is directive, the criterion requires strong verbs paired with hard numbers; none are present.
Overall: Fails STRICT VALID RULE because has_timeline='No' and has_quantifiable_target='No'.",False
"Increase the number of fruit trees, decorative trees, useful plants and shrubs that provide climate-friendly local food on plots through awareness-raising and other communication.","133. The number of fruit trees, decorative trees, useful plants and shrubs that offer climatefriendly local food will be increased on plots through raising of awareness and other forms of communication.",individual,,## Key actions related to carbon sinks,AFOLU (Land use & forestry),Actionable commitment (increase plantings) with an implementation mechanism (communication/awareness).,48,individual,individual,,"The statement commits only to “increase” trees/plants via awareness and communication, but provides no measurable outcome (e.g., number of trees/plants, area, % increase) and no deadline. It is also primarily a soft, promotional instrument (awareness-raising) without any binding mandate. Under the strict rule for individual policies, it fails the gold-standard requirements (timeline + quantifiable target), so it is NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text says only ""will be increased"" and contains no numeric/measurable outcome (no counts, area, %). Timeline: No. There is no explicit year/deadline (no ""by 2030"", etc.). Binding mechanism: No. Implementation is via ""raising of awareness and other forms of communication,"" which is not an enforceable requirement/mandate. Spatial specificity: Yes. The policy applies ""on plots"" (a defined application context, though broad). Weak language: Yes. ""raising of awareness and other forms of communication"" indicates a promotional/encouragement approach rather than an auditable deliverable. Strong language: No. No mandatory verbs with hard numbers appear. Therefore, the strict valid rule fails (no timeline and no quantifiable target), so the policy is NON-SOUND. Confidence capped at 0.4 due to missing timeline/quantifiable target.",False
