policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"Action 3.12: Improve use of science, data, mātauranga Māori and local knowledge in emergency management by applying NEMA's 2021 Science Strategy framework.","## Action 3.12: Improve how science, data and knowledge are used to inform emergency management

The National Emergency Management Agency 's 2021 Science Strategy will be used to create a framework for scientific engagement, promotion and influence for risk reduction, readiness, response and recovery.",individual,,"Action 3.12: Improve how science, data and knowledge are used to inform emergency management",Disaster Risk Management,Specific planned framework to guide emergency management decisions.,11,individual,individual,,"The statement commits to using NEMA’s 2021 Science Strategy to “create a framework” for scientific engagement in emergency management. This is a process-oriented action (develop/use a framework) without an explicit deadline, measurable outcome target, or binding mechanism. Language includes “will be used to create,” “promotion and influence,” which is not an auditable quantified deliverable.",No,No,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—text describes creating a framework but gives no measurable outcome (no % reduction, #plans updated, #staff trained, etc.). Evidence: ""will be used to create a framework for scientific engagement"".
Timeline: No—no year/deadline is provided. Evidence: no dates appear.
Binding mechanism: No—no mandate/requirement/ordinance or enforceable obligation is stated; it is an intended use of a strategy. Evidence: ""will be used"".
Spatial specificity: No—does not specify a jurisdictional scope (e.g., national, local, specific regions) within the action text.
Weak language: Yes—focuses on ""engagement, promotion and influence"" and framework creation rather than a measurable deliverable.
Strong language: No—no hard requirements paired with numeric targets.
STRICT VALID RULE check: Fails gold standard because has_timeline='No' and has_quantifiable_target='No', therefore NON-SOUND.",False
"Action 4.1: Reform the resource management system by repealing and replacing the Resource Management Act 1991 with new Acts, expected to be passed in 2023, to better enable climate adaptation and manage natural hazard risks including retreat.","## Action 4.1: Reform the resource management system

In early 2021, the Government announced its intention to repeal the Resource Management Act 1991 and replace it with a Natural and Built Environments Act, a Spatial Planning Act and a Climate Adaptation Act.

In 2023, the Natural and Built Environments Act and the Spatial Planning Act are expected to be passed.",individual,,Action 4.1: Reform the resource management system,Built Environment & Planning,Major legislative reform programme with specified replacement Acts and an expected passage date.,12,individual,individual,,"This action describes a legislative reform (repeal and replacement of the Resource Management Act 1991) and includes an expected passage year (2023) for two replacement Acts. It is a concrete governance deliverable (passing legislation), but it does not specify a quantifiable climate outcome (e.g., emissions reduced, homes relocated, % risk reduction). Because the strict rule for individual policies requires both an explicit timeline and a quantifiable target, it is NON-SOUND despite having a timeline and a binding legislative mechanism implied.",No,Yes,Yes,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text contains no measurable outcome (no %, units, MW, reductions). It only states institutional changes: ""repeal the Resource Management Act 1991 and replace it with..."" Timeline: Yes — explicit year is provided: ""In 2023... are expected to be passed."" Binding mechanism: Yes — passing Acts is a legal mechanism (""replace it with a ... Act""; ""expected to be passed""). Spatial specificity: No — no defined jurisdictional scope such as 'nationwide', 'local councils', or named regions is stated in the excerpt. Weak language: Yes — ""intention"" and ""expected to be passed"" indicate non-committal phrasing. Strong language: No — no mandate/require language paired with hard numbers. Under the STRICT VALID RULE, failure on the gold standard (has_timeline Yes AND has_quantifiable_target Yes) makes it NON-SOUND; confidence capped at 0.4 because has_quantifiable_target='No'.",False
"Action 4.2: Set national direction on natural hazard risk management and climate adaptation through the National Planning Framework, including hazard risk assessment methodologies; release a draft NPF for consultation after the Natural and Built Environments Act is passed.","## Action 4.2: Set national direction on natural hazard risk management and climate adaptation through the National Planning Framework

The first iteration of the National Planning Framework will contain hazard risk assessment methodologies and direction.

The draft National Planning Framework will be released for consultation shortly after the Natural and Built Environments Act is passed.",individual,,Action 4.2: Set national direction on natural hazard risk management and climate adaptation through the National Planning Framework,Built Environment & Planning,Clear commitment to a national framework and consultation timing tied to legislation.,13,individual,individual,,"This action is primarily a process commitment: develop the first iteration of the National Planning Framework (NPF) to include hazard risk assessment methodologies and “direction,” and release a draft for consultation after a law is passed. The text provides no measurable outcome target (e.g., number of plans updated, % coverage, adoption metrics) and no explicit deadline/year—“shortly after” is not an auditable timeline. While it references an Act, it does not state a binding mandate with enforceable requirements for regulated entities in this action statement. Therefore it fails the strict gold-standard validity rule (needs both a quantifiable target and an explicit timeline).",No,No,No,No,Yes,No,NON-SOUND,0.35,"Quantifiable target: No. The text states the NPF 'will contain hazard risk assessment methodologies and direction' but provides no measurable outcome (no numbers, percentages, coverage, or adoption metrics).
Timeline: No. The only timing is 'released for consultation shortly after the Natural and Built Environments Act is passed,' which is relative and does not include an explicit deadline or year.
Binding mechanism: No. Although it references the 'Natural and Built Environments Act,' the action does not specify an enforceable requirement (e.g., mandate/require compliance) tied to this NPF content.
Spatial specificity: No. It does not specify where it applies (e.g., nationwide/citywide/regions); it only references a national framework without an explicit geographic scope statement.
Weak language: Yes. The commitment is largely procedural ('will be released for consultation') and lacks hard targets.
Strong language: No. No mandate/require language paired with hard numbers is present.
Strict valid rule: Fails because has_timeline='No' and has_quantifiable_target='No'.",False
Action 4.3: Establish an initiative for resilient public housing by developing and using a decision-making framework by 2024 to determine adaptation actions for new and existing public housing assets.,"## Action 4.3: Establish an initiative for resilient public housing

A framework for public housing assets will be developed to determine the actions to adapt new and existing assets.

By 2024, a decision-making framework will be in use to determine adaptation actions for both new and existing assets.",individual,,Action 4.3: Establish an initiative for resilient public housing,Housing,Named initiative with a concrete tool (framework) and deadline for use (by 2024).,14,individual,individual,,"The text commits to producing and using a “decision-making framework” for public housing adaptation “by 2024.” This is a time-bound deliverable, but it does not include any measurable outcome (e.g., number of units retrofitted, % risk reduction, or specific adaptations implemented). Because the strict rule for individual policies requires both a timeline and a quantifiable target, this statement is NON-SOUND despite having a deadline.",No,Yes,No,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No. The verbatim text describes creating/using a tool but gives no measurable outcome: ""A framework for public housing assets will be developed"" and ""a decision-making framework will be in use""; it does not specify units adapted, % coverage, or any numeric performance metric.
Timeline: Yes. Explicit deadline: ""By 2024, a decision-making framework will be in use"".
Binding mechanism: No. The text does not indicate an ordinance/mandate/regulatory requirement—only a planned action.
Spatial specificity: Yes. Applies to a defined asset class/location context: ""public housing assets"" (scope is specific rather than generic).
Weak language: No. Uses definitive ""will"" rather than ""encourage/explore"".
Strong language: No. While ""will"" is firm, there are no hard numbers/mandates; the commitment is to a framework, not quantified implementation.
Strict valid rule check: Fails GOLD STANDARD because has_timeline='Yes' but has_quantifiable_target='No' → validation_result must be NON-SOUND. Confidence capped at 0.4 due to missing quantifiable target.",False
"Action 4.4: Update housing and urban development funding programmes (including Māori housing) to consider climate hazard costs, and begin reviewing/amending programmes by 2024.","## Action 4.4: Embed adaptation in funding models for housing and urban development, including Māori housing

Existing funding programmes for urban development and housing, including Māori housing, will be updated to consider the costs of existing and future climate hazards.

By 2024, the Ministry of Housing and Urban Development (HUD) will have begun reviewing funding programmes it administers and amending them to appropriately consider climate-related risk.",individual,,"Action 4.4: Embed adaptation in funding models for housing and urban development, including Māori housing",Housing,Specific intervention to change funding programme criteria with a timeline.,15,individual,individual,,"The statement includes a concrete administrative action (reviewing and amending HUD-administered funding programmes to incorporate climate hazard/risk costs) and an explicit timeline (“By 2024 … will have begun”). However, it lacks any measurable outcome/target (e.g., number/percentage of programmes updated, specific risk-cost methodology adopted, coverage levels, or compliance metrics). Language is partly strong (“will be updated”, “will have begun reviewing… and amending”), but without quantifiable deliverables it is not auditable to the gold-standard required, so it is NON-SOUND under the strict rule.",No,Yes,No,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text commits to updating/reviewing/amending programmes but provides no measurable outcome (no counts/% of programmes, no thresholds). Evidence: “Existing funding programmes… will be updated to consider the costs…” and “will have begun reviewing… and amending them…”. Timeline: Yes. Evidence: “By 2024, the Ministry… will have begun reviewing…”. Binding mechanism: No. The text does not cite an enforceable mandate/ordinance/regulation; it is a plan/commitment by HUD. Spatial specificity: Yes. Applies to “funding programmes for urban development and housing, including Māori housing” administered by HUD (scope defined to those programmes). Language: Strong language detected due to “will be updated” and “will have begun reviewing… and amending”; weak language not detected (no ‘encourage/aim/explore’). Strict valid rule fails because gold standard requires both timeline and quantifiable target; quantifiable target is missing, so overall NON-SOUND. Confidence capped at 0.4 because has_quantifiable_target='No'.",False
Action 4.5: Create new water services entities via legislation by 2024 to improve water services and embed climate resilience objectives; make entities operational from 1 July 2024.,"## Action 4.5: Reform institutional arrangements for water services

The Government will create new water entities that will work with councils and communities to improve health and wellbeing outcomes for our communities and protect our environment for generations to come.

By 2024, legislation to establish water services entities will be enacted (to enable them to become operational from 1 July 2024).",individual,,Action 4.5: Reform institutional arrangements for water services,Water,Legislative/institutional reform with explicit timing and operational start date.,16,individual,individual,,"The verbatim text contains a concrete, auditable deliverable (enacting legislation to establish water services entities) with explicit deadlines (“By 2024” and “from 1 July 2024”). However, it does not include any quantifiable performance/outcome target for water services or climate resilience (e.g., service levels, risk reduction, coverage, emissions, or resilience metrics). Because the strict rule for an individual policy requires both a timeline and a quantifiable target, this is NON-SOUND despite strong/binding legislative language.",No,Yes,Yes,No,Yes,Yes,NON-SOUND,0.4,"Quantifiable target: No — the text states the entities will ""improve health and wellbeing outcomes"" and ""protect our environment"" but provides no measurable outcome (no %/numeric service, resilience, or environmental metric). Timeline: Yes — ""By 2024, legislation to establish water services entities will be enacted"" and ""to become operational from 1 July 2024."" Binding mechanism: Yes — ""legislation to establish... will be enacted"" indicates enforceable statutory action. Spatial specificity: No — no named geography/jurisdiction is specified beyond generic ""councils and communities."" Weak language: Yes — outcome framing is aspirational (""improve..."" ""protect..."") without hard metrics. Strong language: Yes — firm commitments ""will create"" and ""will be enacted"" with dated milestones. Strict rule check: fails because has_quantifiable_target='No' (gold standard requires both timeline and quantifiable target), so overall NON-SOUND.",False
"Action 4.6: Integrate climate risk and adaptation into Treasury investment guidance for infrastructure, completing advice and associated decisions by 2024.","## Action 4.6: Integrate adaptation into Treasury decisions on infrastructure

The Treasury... will integrate consideration of climate risks and future adaptation into this guidance.

By 2024, advice on the best way forward, and any associated budget bid or Cabinet decisions, will be complete and future implementation measures defined.",individual,,Action 4.6: Integrate adaptation into Treasury decisions on infrastructure,Infrastructure,Specific commitment to change central government investment guidance with a deadline.,17,individual,individual,,"The statement commits to integrating climate risk/adaptation considerations into Treasury infrastructure investment guidance and sets a deadline (“By 2024”) for completing advice/decisions. However, it does not specify any measurable outcome (e.g., % of projects covered, number of guidance documents updated, required standards) and leans toward process (“advice… will be complete”, “implementation measures defined”) rather than an auditable delivery target. Under the strict rule for individual policies, the lack of a quantifiable target makes it NON-SOUND.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No measurable outcome is stated; the text says Treasury 'will integrate consideration of climate risks and future adaptation into this guidance' but provides no numeric or otherwise auditable metric (e.g., coverage %, number of decisions/projects). Timeline: Yes—explicit deadline: 'By 2024, advice on the best way forward... will be complete'. Binding mechanism: No—there is no indication of enforceable legal authority (e.g., mandate/ordinance/regulation); it is a stated intent within guidance. Spatial specificity: No—no defined geography or jurisdictional scope is stated beyond generic 'infrastructure' guidance. Weak language: Yes—process-oriented phrasing such as 'advice... will be complete' and 'future implementation measures defined' indicates planning rather than a measurable deliverable. Strong language: No—although 'will integrate' is a commitment, it is not paired with hard numbers or enforceable requirements. STRICT VALID RULE fails because has_quantifiable_target='No' (and gold standard requires both timeline and quantifiable target). Therefore NON-SOUND. Confidence capped at 0.4 due to missing quantifiable target.",False
Action 4.7: Integrate adaptation into Waka Kotahi's investment decision-making and the National Land Transport Programme by 2024.,"## Action 4.7: Integrate adaptation into Waka Kotahi decision-making

Waka Kotahi will incorporate adaptation in the Investment Decision Making Framework...

By 2024, Waka Kotahi will integrate adaptation into planning, investment and decision-making for the National Land Transport Programme.",individual,,Action 4.7: Integrate adaptation into Waka Kotahi decision-making,Transport,Clear integration commitment with a specified implementation deadline (by 2024).,18,individual,individual,,"The statement commits to integrating adaptation into Waka Kotahi’s planning/investment decision-making for the National Land Transport Programme, with an explicit deadline (“By 2024”). However, it does not specify any quantifiable, auditable outcome (e.g., % of projects screened, number of assets adapted, funding share, or performance thresholds). It’s an implementation/process change rather than a measurable target, and the language (“will integrate/incorporate”) is strong but not clearly binding in a legal/mandatory sense (no ordinance/requirement cited). Under the strict rule, absence of a quantifiable target makes it NON-SOUND and caps confidence.",No,Yes,No,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text commits to a process change but provides no measurable outcome (no %, number, or threshold). Evidence: ""will incorporate adaptation in the Investment Decision Making Framework"" and ""will integrate adaptation into planning, investment and decision-making"".
Timeline: Yes. Evidence: ""By 2024, Waka Kotahi will integrate adaptation..."".
Binding mechanism: No. The excerpt uses ""will"" but does not indicate an enforceable mandate, statutory requirement, or code/ordinance change.
Spatial specificity: Yes. Applies to a defined scope/program: ""Waka Kotahi"" and ""the National Land Transport Programme"".
Weak language: No. Does not rely on ""encourage/aim/explore"".
Strong language: Yes. Uses commitment verbs: ""will incorporate"" / ""will integrate"".
STRICT VALID RULE: Fails because gold standard requires has_timeline='Yes' AND has_quantifiable_target='Yes'; quantifiable target is missing, so result is NON-SOUND. Confidence capped at 0.4 due to missing quantifiable target.",False
"Action 5.1: Develop and introduce a Climate Adaptation Bill establishing a managed retreat framework, expected to be introduced by end of 2023.","Action 5.1: Pass legislation to support managed retreat

The Government will develop legislation to address the complex technical, legal and financial issues associated with managed retreat...

By the end of 2023, the Government is expecting to introduce the Climate Adaptation Bill, setting out the managed retreat framework.",individual,,Action 5.1: Pass legislation to support managed retreat,Built Environment & Planning,Legislative commitment with a stated bill and introduction deadline.,19,individual,individual,,"The statement commits to developing and introducing specific legislation (a Climate Adaptation Bill) that would establish a managed retreat framework, with an explicit deadline (“by the end of 2023”). However, it does not contain a quantifiable outcome target (e.g., number of properties relocated, % risk reduction, funding tied to outcomes). Under the strict rule for individual policies, missing a quantifiable target makes it NON-SOUND despite the clear timeline and relatively strong legislative intent.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text describes developing/introducing legislation and a framework but provides no measurable outcome (no numbers, %s, units, or adoption metrics). Evidence: ""develop legislation"" and ""setting out the managed retreat framework."" Timeline: Yes — explicit deadline: ""By the end of 2023, the Government is expecting to introduce the Climate Adaptation Bill"". Binding mechanism: No — while it references future legislation, it is not yet enacted (""expecting to introduce""), so no enforceable requirement is in effect within the text. Spatial specificity: No — no location or jurisdictional boundary stated beyond general ""The Government"". Weak language: Yes — ""expecting to introduce"" indicates intent rather than a firm requirement. Strong language: No — no hard-numbered requirements or mandatory quantified deliverables are present. Strict rule check: fails gold standard because has_quantifiable_target='No', therefore NON-SOUND.",False
"Action 5.4: Develop options to support access and affordability of home flood insurance, with government advice and decisions on next steps by end of 2022.","## Action 5.4: Develop options for home flood insurance

This work includes exploring options to support access and affordability of flood insurance. The Government intends to develop options that ensure home flood insurance continues to play an appropriate role in supporting community resilience.

By the end of 2022, the Government will have received advice on flood insurance options and agreed to next steps.",individual,,Action 5.4: Develop options for home flood insurance,Finance,Defined policy development commitment with a clear deadline for advice and next steps.,20,individual,individual,,"The statement commits to a process deliverable (“received advice” and “agreed to next steps”) by a specific deadline (end of 2022). However, it does not specify any measurable outcome for flood insurance access/affordability (e.g., coverage rates, premium reductions, number of households assisted) and uses exploratory/intent language (“exploring options”, “intends”). Therefore it fails the gold-standard requirement (timeline + quantifiable target) and is not an auditable, outcome-based policy action.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text describes process work ('exploring options to support access and affordability of flood insurance') but contains no measurable outcome (no % change, number of households, premium cap, etc.). Timeline: Yes. It specifies 'By the end of 2022, the Government will have received advice... and agreed to next steps.' Binding mechanism: No. There is no ordinance/mandate/regulatory requirement; it is a planning/decision intent. Spatial specificity: No. It does not specify a jurisdiction or target area beyond generic 'home flood insurance'. Weak language: Yes. Phrases include 'exploring options' and 'intends to develop options,' indicating non-committal action without hard targets. Strong language: No. While 'will have received advice' is firm about receiving advice, it is not paired with hard, measurable outcome targets. STRICT VALID RULE fails because has_quantifiable_target='No' (and the commitment is largely process-based).",False
"Action 5.7: Reduce and manage climate hazard impacts on homes and buildings through research, property-level guidance, an assessment framework, and investigation of incentives; generate sufficient data by August 2024 to inform assessment framework development and regulatory updates.","## Action 5.7: Reduce and manage the impacts of climate hazards on homes and buildings

This action includes five components... develop an assessment framework... investigate incentives...

By August 2024, enough data will be available to inform the development of an assessment framework in years 3-4 (2024-26) and regulatory updates.",individual,,Action 5.7: Reduce and manage the impacts of climate hazards on homes and buildings,Housing,"Concrete multi-component programme explicitly intended to inform regulatory change, with a stated near-term data milestone.",21,individual,individual,,"The statement is largely a planning/research action (data generation, framework development, investigating incentives) rather than an auditable implementation commitment on buildings. It does include an explicit timeline (“By August 2024” and “years 3–4 (2024–26)”), but it lacks a measurable outcome target (no number of homes assessed/retrofitted, no % risk reduction, etc.). Under the strict rule for individual policies, missing a quantifiable target makes it NON-SOUND.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No — the text mentions process outputs only ('develop an assessment framework', 'investigate incentives') and a qualitative milestone ('enough data will be available') but provides no measurable outcome (e.g., # of homes assessed/retrofitted, % reduction, etc.). Timeline: Yes — explicit dates/years are provided: 'By August 2024' and 'years 3-4 (2024-26)'. Binding mechanism: No — no ordinance/mandate/requirement language is stated; it is framed as development/investigation. Spatial specificity: No — applies generally to 'homes and buildings' with no defined geography/jurisdiction in the excerpt. Weak language: Yes — phrases like 'develop', 'investigate', and 'inform the development' indicate exploratory/planning intent without a hard outcome. Strong language: No — no 'require/mandate/achieve' paired with numeric targets. STRICT VALID RULE fails because it lacks the gold standard: has_quantifiable_target='No' (even though has_timeline='Yes').",False
"Action 5.9: Prioritise nature-based solutions in planning and regulations for climate adaptation and carbon removals, with a framework developed by 2024 and implementation underway.","## Action 5.9: Prioritise nature-based solutions

To address the climate and biodiversity crises together, the Government will prioritise nature-based solutions in planning and regulations, where possible, for both carbon removals and climate change adaptation.

By 2024, a framework will be developed, and prioritising of nature-based solutions in regulations and planning will be underway and future implementation measures confirmed.",individual,,Action 5.9: Prioritise nature-based solutions,Nature,Specific government commitment with an implementation framework and deadline.,22,individual,individual,,"The text contains an auditable process deliverable (“By 2024, a framework will be developed”) but does not specify any measurable climate outcome (e.g., hectares restored, tonnes CO₂ removed, % of plans updated). It also uses conditional/vague language (“where possible”, “underway”, “future implementation measures confirmed”) and does not clearly establish a binding legal mechanism. Therefore it fails the strict gold-standard requirement (quantifiable target + timeline) and is NON-SOUND as an individual policy.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—there is no measurable outcome like hectares restored, tCO2 removed, % coverage, or number of plans/regulations changed; the text only commits to prioritisation and a framework (""prioritise nature-based solutions""; ""a framework will be developed""). Timeline: Yes—explicit deadline ""By 2024, a framework will be developed"". Binding mechanism: No—although it mentions ""planning and regulations"", it does not state a mandate, enacted regulation, ordinance, or enforceable requirement; it says the Government ""will prioritise"" and that action will be ""underway"". Spatial specificity: No—no jurisdictional scope like national/citywide/region is stated in the excerpt. Weak language: Yes—conditional/vague terms appear: ""where possible"", ""underway"", and ""future implementation measures confirmed"" without hard targets. Strong language: No—no mandatory verbs tied to hard numbers. Strict rule check: fails gold standard because has_quantifiable_target='No'; also weak language is present without a binding mechanism, so it cannot be VALID.",False
Action 6.1: Implement DOC's Climate Change Adaptation Action Plan (CCAAP) and establish a reporting framework by 2024 to report DOC adaptation progress.,"## Action 6.1: Implement the Department of Conservation Climate Change Adaptation Action Plan

The plan aims to assess ecosystem and species vulnerability to climate impacts, and the adaptation actions to enhance their resilience.

By 2024, a reporting framework on the implementation of the CCAAP will be in place. DOC adaptation work progress will be reported against the framework.",individual,,Action 6.1: Implement the Department of Conservation Climate Change Adaptation Action Plan,Nature,Implementation and monitoring/reporting commitment with a specific deadline.,23,individual,individual,,"This action contains a clear timeline (“By 2024”) to create a reporting framework, but it does not specify any quantifiable adaptation outcome (e.g., number of ecosystems assessed, hectares restored, % of species covered). It is primarily a process/monitoring commitment (reporting framework + reporting progress) rather than an auditable, measurable adaptation deliverable. Therefore it fails the strict “gold standard” requirement (quantifiable target + timeline) and is NON-SOUND.",No,Yes,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text states, ""By 2024, a reporting framework on the implementation of the CCAAP will be in place"" and that progress ""will be reported against the framework,"" but provides no measurable outcome metric (no numbers, percentages, coverage, or units) for adaptation actions.
Timeline: Yes. Explicit deadline: ""By 2024"".
Binding mechanism: No. The excerpt does not reference a legal/mandatory instrument (e.g., regulation, ordinance, statutory requirement); it describes an internal plan/reporting setup.
Spatial specificity: No. While it refers to DOC work, it does not specify a geographic scope such as specific regions, protected areas, or nationwide/citywide applicability.
Weak language: Yes. ""aims to assess"" indicates aspirational intent without hard targets; the main commitment is a framework/reporting process.
Strong language: No. Although ""will be in place"" is definitive, it is not paired with hard, quantifiable outcome targets.
Strict valid rule: Fails because has_quantifiable_target='No' (gold standard not met). As an individual policy statement, confidence is capped at 0.4 when timeline or quantifiable target is missing.",False
"Action 6.3: Implement Te Mana o te Taiao – Aotearoa New Zealand Biodiversity Strategy 2020, establishing collaborative structures by 2024 and launching the second implementation plan.","## Action 6.3: Implement Te Mana o te Taiao - Aotearoa New Zealand Biodiversity Strategy 2020

Te Mana o te Taiao... guides all those who work with, or have an impact on, biodiversity...

By 2024, the collaborative structures and channels into the biodiversity sector will be established and the second implementation plan will be launched.",individual,,Action 6.3: Implement Te Mana o te Taiao - Aotearoa New Zealand Biodiversity Strategy 2020,Nature,Named strategy implementation with concrete milestones and timeline.,24,individual,individual,,"The statement includes a clear deadline (“By 2024”) and concrete deliverables (“collaborative structures and channels… will be established” and “the second implementation plan will be launched”). However, it lacks a quantifiable outcome metric (e.g., number of structures, participation targets, biodiversity outcomes), and it reads as an implementation intention rather than an enforceable mandate. Under the strict rule for individual policies, missing a quantifiable target makes it NON-SOUND.",No,Yes,No,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No — deliverables are described but not measured numerically; evidence: ""the collaborative structures and channels... will be established"" and ""the second implementation plan will be launched"" (no counts, %s, or outcome metrics). Timeline: Yes — explicit deadline; evidence: ""By 2024"". Binding mechanism: No — text does not indicate a legal requirement/mandate/ordinance; it frames the strategy as guidance; evidence: ""guides all those who work with... biodiversity"". Spatial specificity: No — no defined geography or jurisdictional scope is stated beyond referencing New Zealand in the strategy title, but the action itself does not specify where it applies; evidence: no phrases like ""nationally"", ""region"", ""within X area"". Weak language: No — does not use encourage/explore/aim; it uses definitive future tense (""will be established"", ""will be launched""). Strong language: Yes — definitive commitments (""will be established"", ""will be launched""), but without hard numbers. Result: NON-SOUND because STRICT VALID RULE requires both has_timeline='Yes' AND has_quantifiable_target='Yes'; quantifiable target is missing.",False
"Action 6.4: Bring the National Policy Statement on Indigenous Biodiversity (NPS-IB) into force by 2024 and begin implementation to protect, maintain, and restore indigenous biodiversity.","## Action 6.4: Implement the proposed National Policy Statement on Indigenous Biodiversity

The objective of the NPS-IB is to protect, maintain and restore indigenous biodiversity.

By 2024, the NPS-IB will be in force and implementation will have begun.",individual,,Action 6.4: Implement the proposed National Policy Statement on Indigenous Biodiversity,Nature,Regulatory instrument with a stated in-force date and implementation start.,25,individual,individual,,"The statement contains a clear regulatory deliverable (“NPS-IB will be in force”) with an explicit deadline (“By 2024”). However, it does not include a measurable outcome target (e.g., hectares protected/restored, % biodiversity improvement). Therefore it fails the gold-standard requirement (timeline + quantifiable target) for an individual policy, making it NON-SOUND under the strict rule despite being a binding instrument.",No,Yes,Yes,No,No,No,NON-SOUND,0.4,"Quantifiable target: No—text states an objective to 'protect, maintain and restore indigenous biodiversity' but gives no measurable outcome (no hectares, %, counts). Timeline: Yes—'By 2024, the NPS-IB will be in force and implementation will have begun.' Binding mechanism: Yes—bringing a 'National Policy Statement' 'into force' indicates an enforceable regulatory instrument. Spatial specificity: No—no explicit jurisdictional scope is stated in the excerpt (e.g., nationwide, specific regions). Language strength/weakness: Strong language not detected because, while 'will be in force' is firm, it is not paired with hard numeric targets; weak language not detected because it does not use 'encourage/promote/aim'. STRICT VALID RULE fails because has_quantifiable_target='No' (gold standard not met), so result is NON-SOUND. Confidence capped at 0.4 due to missing quantifiable target.",False
"Action 6.6: Implement the Water Availability and Security programme to help food and fibre businesses and rural communities adapt to variable water availability, including forming a permanent MPI team by 2024.","## Action 6.6: Implement the Water Availability and Security programme

The Water Availability and Security programme will help food and fibre businesses and rural communities adapt to increasingly variable natural water availability...

By 2024, the Ministry for Primary Industries (MPI) will form a permanent team to address water availability and security in the food and fibre sectors and rural communities.",individual,,Action 6.6: Implement the Water Availability and Security programme,Water,Defined programme with organisational resourcing milestone (permanent team by 2024).,26,individual,individual,,"The statement commits to implementing a named programme and includes a specific, auditable deliverable: forming a permanent MPI team by 2024. However, while there is a timeline, the text does not specify any measurable climate/water outcomes (e.g., quantities of water secured, number of businesses supported, resilience metrics). As an individual policy, it fails the “gold standard” requirement of having both a timeline and a quantifiable outcome target, so it is NON-SOUND under the strict rule.",No,Yes,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text describes an intent to 'help ... adapt' but provides no measurable outcome (no numbers on water secured, participation, coverage, or resilience improvements). The only measurable item is organizational (forming a team), not an outcome metric. Timeline: Yes. It specifies 'By 2024, ... will form a permanent team'. Binding mechanism: No. No ordinance/mandate/regulation or enforceable compliance mechanism is stated; it is a programme/action statement. Spatial specificity: Yes. It applies to 'food and fibre sectors and rural communities' (defined beneficiary scope). Weak language: Yes. Uses non-quantified assistance language: 'will help ... adapt'. Strong language: No. While 'will form a permanent team' is a concrete action, there are no hard-number outcome targets tied to the adaptation objective. STRICT VALID RULE fails because has_quantifiable_target='No' (and gold standard requires both timeline and quantifiable outcome).",False
"Action 6.7: Implement the National Policy Statement on Freshwater Management 2020, with regional councils notifying plans implementing it by 2024.","## Action 6.7: Implement the National Policy Statement on Freshwater Management 2020

The National Policy Statement on Freshwater Management 2020 (NPS-FM 2020)... requires councils to give effect to Te Mana o te Wai...

By 2024, regional councils will notify plans implementing the NPS-FM 2020.",individual,,Action 6.7: Implement the National Policy Statement on Freshwater Management 2020,Water,Regulatory implementation commitment with a clear deadline for regional plan notification.,27,individual,individual,,"The statement commits to a concrete administrative deliverable (“regional councils will notify plans implementing the NPS-FM 2020”) with a clear deadline (“By 2024”). However, it does not include a measurable outcome target (e.g., pollutant reductions, ecological metrics, % of waterways meeting standards). Because the strict rule for individual policies requires both a timeline and a quantifiable target, it is NON-SOUND under this framework despite having a deadline and referencing a requirement.",No,Yes,Yes,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No — the text commits to an administrative step but provides no measurable environmental outcome (it says: “By 2024, regional councils will notify plans implementing the NPS-FM 2020.”). Timeline: Yes — explicit deadline: “By 2024…”. Binding mechanism: Yes — the text indicates enforceable obligation: “requires councils to give effect to Te Mana o te Wai…”. Spatial specificity: Yes — identifies the implementing entities/jurisdiction: “regional councils”. Weak language: No — uses firm commitment “will notify”. Strong language: No — while there is a requirement, there are no hard numbers tied to an outcome target; the only number is the year deadline.",False
