policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"The City will align economic and urban development efforts with the regional strategy to diversify the economy through target-industry promotion, university partnerships, and a new workforce-focused NSHE institution request.","Alignment  of  Economic  and  Urban  Development's  efforts with  the  region's  Comprehensive  Economic  Development Strategy to diversify the economy will make Las Vegas more competitive in the 21st Century by:

- Promoting and attracting occupations in target industries, including gaming and tourism, technology, health care, global finance, clean energy, logistics, and light manufacturing
- Developing  new  partnerships  with  UNLV  and  CSN, expand campuses, and develop workforce training in identified areas
- Requesting  development  of  a  new  2-4  year  NSHE institution  tailored  toward  workforce  development  in target sectors",individual,,ECONOMIC & WORKFORCE DEVELOPMENT,Cross-sectoral,This is a concrete economic development policy with named target industries and institutional partnership measures.,10,individual,individual,,"The statement describes economic development intentions and actions, but it does not meet the strict standard for a VALID individual climate policy. The verbatim text lists activities such as “promoting and attracting” industries, “developing new partnerships,” “expand campuses,” and “requesting development” of a new institution. These are directional and process-oriented rather than auditable deliverables. There is no explicit deadline or year, and no measurable outcome such as number of jobs, facilities, trainees, emissions reductions, or capacity additions. The language is mostly weak/promotional rather than binding. Therefore, this should be classified as NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.22,"Auditable commitment: The text describes intended activities, not a concrete measurable deliverable. It says the city will act by “Promoting and attracting occupations in target industries,” “Developing new partnerships with UNLV and CSN,” and “Requesting development of a new 2-4 year NSHE institution.” These are process and coordination actions rather than clearly auditable completed outcomes. Quantifiable target: No. The text names sectors and mentions a “new 2-4 year NSHE institution,” but does not provide a measurable outcome target such as a number of jobs created, trainees enrolled, campuses expanded by a certain amount, or emissions/energy results. The phrase “2-4 year” describes institution type, not a policy outcome metric. Timeline: No. There is no explicit deadline or year such as “by 2030.” Binding mechanism: No. The text does not cite an ordinance, mandate, requirement, code revision, or enforceable authority; it speaks of alignment, development, and requesting. Spatial specificity: Yes. The policy applies to “Las Vegas” and references alignment with the region's strategy, providing a location context. Weak language: Yes. Phrases such as “Promoting,” “Developing new partnerships,” and “Requesting development” indicate soft, nonbinding action. Strong language: No. There are no hard-number commitments paired with enforceable verbs like require, mandate, install, or achieve. Under the strict valid rule, the policy fails the gold standard because has_timeline = 'No' and has_quantifiable_target = 'No', so it is NON-SOUND.",False
The City will coordinate redevelopment with land use goals and refine criteria to attract appropriate development.,Redevelopment  efforts  must  be  closely  coordinated  with land use goals and the 2050 General Plan's implementation. Refining  criteria  to  attract  appropriate  development  will assist in this effort.,individual,,REDEVELOPMENT,Buildings,This is a direct redevelopment policy commitment tied to land-use implementation and refinement of development criteria.,11,individual,individual,,"The statement is not a sound individual climate policy under the strict rule. While the verbatim text uses somewhat directive language (""must be closely coordinated""), it does not specify a measurable outcome, numeric target, or explicit deadline by which a deliverable will be achieved. The phrase ""Refining criteria to attract appropriate development will assist in this effort"" describes an administrative/process action rather than an auditable climate outcome. There is also no clear binding mechanism such as an ordinance, mandate adoption, or code change identified. Because the policy lacks both a quantifiable target and a timeline, it fails the gold-standard requirement and must be assessed as NON-SOUND with confidence capped at 0.4.",No,No,No,No,No,No,NON-SOUND,0.27,"1) Quantifiable target: No. The text states, 'Redevelopment efforts must be closely coordinated with land use goals' and 'Refining criteria to attract appropriate development will assist in this effort.' There is no measurable outcome such as a percentage reduction, number of buildings, area redeveloped, or other auditable metric. 2) Timeline: No. The mention of the '2050 General Plan' references a plan name, but the excerpt does not state that this action will occur 'by 2050' or give any explicit deadline/year for completion. 3) Binding mechanism: No. Although 'must be closely coordinated' is directive, the text does not identify an enforceable ordinance, code revision, mandate adoption, or other binding legal instrument. 4) Spatial specificity: No. The policy references land use goals generally, but does not specify a location such as citywide, a district, corridor, or neighborhood. 5) Weak language: No. The text does not use verbs like 'encourage,' 'promote,' or 'explore.' 6) Strong language: No. While 'must' appears, the schema requires strong language with hard numbers; there are no hard numbers tied to an outcome. 7) Strict valid rule: Fails because there is no auditable measurable deliverable, has_timeline = 'No', and has_quantifiable_target = 'No'. Therefore the policy is NON-SOUND.",False
The City will align its capital improvement and budget-making process with City Council priorities and Master Plan outcomes.,"The City must balance business friendliness with government  efficiencies,  property  tax  cap  reforms,  and reduced  dependence  on  C-TAX  sources  with enabled revenue options. To aid in the plan's implementation, it is recommended to align the CIP and budget making process with City Council priorities and Master Plan outcomes.",individual,,PUBLIC FINANCE,Cross-sectoral,This is a concrete public finance implementation policy directing alignment of CIP and budgeting with Council priorities and Master Plan outcomes.,12,individual,individual,,"The statement is not a sound individual climate policy under the strict rule. The verbatim text says it is “recommended to align the CIP and budget making process with City Council priorities and Master Plan outcomes,” which is process-oriented rather than an auditable climate deliverable. It does not include a measurable outcome, deadline, or specific geographic application beyond the implied city context. The wording is weak because it uses “recommended” rather than binding terms such as “require” or “mandate.” Therefore it should be classified as NON-SOUND.",No,No,No,No,Yes,No,NON-SOUND,0.19,"Auditability: The text describes a process recommendation, not a concrete deliverable: ""it is recommended to align the CIP and budget making process with City Council priorities and Master Plan outcomes."" This is an administrative alignment action rather than a measurable climate outcome. Quantifiable target: No exact measurable outcome appears in the text; there is no percentage, number of projects, emissions reduction amount, or other auditable metric. Timeline: No explicit year, deadline, or completion date is provided. Binding mechanism: The phrase ""it is recommended"" is advisory, not enforceable; there is no ordinance, mandate, requirement, or code change stated. Spatial specificity: The text does not explicitly say where the policy applies using terms like ""citywide,"" neighborhood names, or district coverage. Although ""The City"" is mentioned, the policy does not specify a distinct area of application. Weak language: Yes, because the operative language is ""recommended to align,"" which signals encouragement rather than obligation. Strong language: No, because there are no hard-action verbs paired with measurable targets. Under the strict valid rule, the policy fails the gold standard because has_timeline = 'No' and has_quantifiable_target = 'No', and it also lacks binding force. Therefore validation_result is NON-SOUND.",False
"The City will diversify housing types through TOD, infill, zoning reform, affordable housing integration, and financial tools for developers, homeowners, and investors.","Because  there  is  such  a  high  proportion  of  single-family residential and apartment-type multi-family units, the City must improve the diversity of housing types with TOD, infill, and diverse housing options identified for each area of the city:

- Through  removal  of  zoning  barriers  and  incentivizing and integrating affordable housing
- By increasing affordable housing options and removing barriers to affordability
- By providing financial tools and strategies for developers, homeowners, and investors",individual,,HOUSING,Buildings,"This is a housing policy with specific implementation mechanisms: zoning barrier removal, affordability incentives, and financial tools.",13,individual,individual,,"The policy statement describes a housing-related intention and lists implementation approaches, but the verbatim text does not provide an explicit measurable outcome or a deadline. It says the City ""must improve the diversity of housing types"" and identifies mechanisms such as ""removal of zoning barriers,"" ""integrating affordable housing,"" and ""providing financial tools and strategies."" However, it does not specify how many housing units, what percentage of affordability increase, what zoning changes, or by when these actions will occur. Because the strict validity rule requires both a quantifiable target and a timeline for an individual policy, this policy is NON-SOUND despite containing somewhat directive language.",No,No,No,Yes,No,No,NON-SOUND,0.26,"Auditable commitment: The text states the City 'must improve the diversity of housing types' and lists actions such as 'removal of zoning barriers,' 'integrating affordable housing,' and 'providing financial tools and strategies.' These are implementation directions, but the deliverable is not auditable because no measurable output or outcome is given. Quantifiable target: No. There are no hard numbers, percentages, unit counts, or measurable outcomes in the text. Phrases like 'increasing affordable housing options' and 'improve the diversity of housing types' are not quantified. Timeline: No. The text contains no explicit year, deadline, or schedule such as 'by 2030.' Binding mechanism: No. Although the text uses 'must improve,' it does not establish an enforceable ordinance, mandate, or code change; 'removal of zoning barriers' is mentioned as a strategy but no adopted legal requirement is stated. Spatial specificity: Yes. The text says 'for each area of the city,' which identifies where the policy applies. Language strength: Strong language detected = No because there are no hard numbers paired with directive verbs. Weak language detected = No because the text does not primarily use soft verbs like 'encourage,' 'explore,' or 'aim'; however, absence of weak language is not sufficient under the strict rule. Strict valid rule: Fails because has_quantifiable_target = 'No' and has_timeline = 'No'. Therefore validation_result = 'NON-SOUND'.",False
"The City will continue and strengthen coordinated homelessness prevention and diversion measures to cut unsheltered homelessness by 50 percent and reach functional zero homelessness by 2050, including a Housing First approach.","The plan anticipates to continue and enhance coordinated provision  of  early  and  direct  prevention  and  diversion measures  with  regional  stakeholders  to  reduce  the  total unsheltered homeless population by 50%, with functional zero homelessness in 2050.

- Continue  to  play  an  intervention  role  with  the  City's Courtyard and MORE team
- Employ a 'Housing First' approach
- Reduce the number of individuals in poverty",individual,,HOMELESSNESS,Cross-sectoral,This is a quantified homelessness reduction commitment with a clear target and named intervention approach.,14,individual,individual,,"The statement contains a measurable outcome and an explicit year, which are strong signs of an actionable policy commitment. The verbatim text states it will “reduce the total unsheltered homeless population by 50%, with functional zero homelessness in 2050,” which satisfies both a quantifiable target and a timeline. It also identifies implementation elements such as continuing intervention roles with the City's Courtyard and MORE team and employing a “Housing First” approach.

However, the language is somewhat weak because it uses “anticipates to continue and enhance,” which signals planning intent rather than a clearly binding mandate. There is no explicit ordinance, requirement, or enforceable mechanism in the text. Spatial specificity is also limited; while it references “the City’s” teams, it does not clearly say the policy applies citywide or to a specifically bounded geography. Under the strict rule, the policy can still be considered VALID because it has both a quantifiable target and timeline, and the weak language does not automatically invalidate it if the overall commitment remains auditable. Confidence is moderated due to the absence of a binding mechanism and limited spatial specificity.",Yes,Yes,No,No,Yes,Yes,VALID,0.82,"Quantifiable target: Yes. The text commits to ""reduce the total unsheltered homeless population by 50%"" and to achieve ""functional zero homelessness in 2050,"" both of which are measurable outcomes rather than budget inputs. Timeline: Yes. The phrase ""in 2050"" provides an explicit year. Binding mechanism: No. The text says the plan ""anticipates to continue and enhance"" measures and lists actions such as ""Continue to play an intervention role"" and ""Employ a 'Housing First' approach,"" but it does not cite an ordinance, legal mandate, code revision, or other enforceable authority. Spatial specificity: No. The text references ""the City's Courtyard and MORE team,"" but does not clearly specify a geographic scope such as citywide, within named neighborhoods, or another bounded area of application. Weak language detected: Yes. The phrase ""The plan anticipates to continue and enhance"" is indicative of softer, non-binding intent language. Strong language detected: Yes. The document includes hard numerical commitments: ""reduce the total unsheltered homeless population by 50%, with functional zero homelessness in 2050."" Validation result: VALID. The policy contains an auditable commitment with a measurable outcome and explicit deadline, satisfying the gold-standard requirement. Although weak language is present and no binding mechanism is stated, the text still presents a concrete outcome target and end date sufficient for strict individual-policy validity.",True
The City will implement a layered Complete Street network and coordinate completion of major transportation projects with state and regional partners.,"A  comprehensive  transportation  analysis  links  a  wide range of improvements to move people and freight.  The plan recommends a new layered Complete Street network to improve the City's overall modal split and jobs-housing balance.  In  addition  to  complete  streets  and  bicycle  and trail  improvements  identified  in  the  Mobility  Master  Plan, this plan also recommends coordination and completion of major projects with state and regional partners, including:

- the Downtown Access Project and future I-15 improvements
- Sheep Mountain Pkwy and I-11
- Summerlin Parkway improvements
- System-to-System interchanges",individual,,COMPLETE STREETS,Transport,This is a transportation policy committing to a new Complete Street network and named regional project coordination.,15,individual,individual,,"The policy statement describes transportation improvements, but the grounded text is framed as a recommendation within a plan rather than a binding, measurable commitment. The verbatim text says “The plan recommends a new layered Complete Street network” and “this plan also recommends coordination and completion of major projects,” which indicates advisory language. There is no explicit deadline or year, no measurable outcome such as miles of streets completed, emissions reduced, or modal share target, and no enforceable mechanism like an ordinance or mandate. Although named projects provide some geographic/programmatic specificity, the lack of timeline and quantifiable target means it fails the strict validity rule for an individual policy.",No,No,No,Yes,Yes,No,NON-SOUND,0.24,"Auditability: The text references transport improvements, but it is not a firm deliverable. It states, ""The plan recommends a new layered Complete Street network"" and ""this plan also recommends coordination and completion of major projects,"" which is advisory rather than a clearly enforceable commitment. Quantifiable target: No. There is no measurable outcome in the text such as a percentage, mileage, number of projects completed by a date, or emissions reduction. Named projects are listed, but no numeric target is attached. Timeline: No. The text contains no explicit deadline or year such as ""by 2030."" Binding mechanism: No. There is no ordinance, mandate, requirement, code change, or other enforceable authority cited; the operative language is ""recommends."" Spatial specificity: Yes. The policy applies to the City and identifies where activity would occur through named facilities/projects, including ""the City's overall modal split"" and projects such as ""the Downtown Access Project,"" ""future I-15 improvements,"" ""Sheep Mountain Pkwy and I-11,"" ""Summerlin Parkway improvements,"" and ""System-to-System interchanges."" Weak language: Yes. The repeated use of ""recommends"" signals non-binding intent without hard targets. Strong language: No. There are no hard-number commitments paired with verbs like require, install, or achieve. Result: Under the strict rule for individual policies, this is NON-SOUND because it lacks both a quantifiable target and a timeline, and it is expressed in weak advisory language without a binding mechanism.",False
The City and RTC will develop and implement the On Board Mobility Plan to enable high-capacity transit on key TOD corridors.,"Tied  closely  to  the  2050  General  Plan  for  future  land use,  the  City  and  RTC  must  develop  and  implement  the recommendations  from  RTC's  On  Board  Mobility  Plan that  will  enable  high  capacity  transit  to  be  built  on  key TOD corridors, including Maryland Pkwy, Charleston Blvd, Decatur Blvd, Sahara Ave, and Las Vegas Blvd.",individual,,TRANSIT,Transport,"This is a specific transit implementation commitment linked to another plan and named corridors, which makes it a clear policy.",16,individual,individual,,"The statement describes an implementation-oriented transit commitment and includes strong directive language (“must develop and implement”) plus clear spatial specificity through named TOD corridors. However, under the strict validation rule for individual policies, it lacks two essential measurable elements in the verbatim text: there is no explicit timeline/year and no quantifiable outcome target such as miles of transit, number of corridors completed, ridership increase, or emissions reduction. Because the commitment is to develop and implement recommendations from another plan, the deliverable is somewhat actionable, but the absence of a deadline and measurable target makes it non-auditable to the required gold standard. Therefore, it should be classified as NON-SOUND with capped confidence.",No,No,No,Yes,No,Yes,NON-SOUND,0.38,"Auditability: The text contains an action-oriented commitment: 'the City and RTC must develop and implement the recommendations from RTC's On Board Mobility Plan.' This is more concrete than a study alone, but the actual deliverable is still implementation of unspecified 'recommendations,' not a clearly measurable output. Timeline: No explicit deadline or year is given for the policy action itself. The phrase '2050 General Plan' appears only as contextual linkage ('Tied closely to the 2050 General Plan') and does not state that transit will be delivered by 2050, so has_timeline = 'No'. Quantifiable target: The text does not provide a measurable outcome such as number of miles, stations, buses, corridors completed, or percentage change. 'High capacity transit' and named corridors are descriptive, not quantified, so has_quantifiable_target = 'No'. Binding mechanism: Although 'must develop and implement' is strong directive language, the excerpt does not identify an enforceable ordinance, mandate, code revision, or other formal legal mechanism, so has_binding_mechanism = 'No'. Spatial specificity: Yes, because it specifies 'key TOD corridors, including Maryland Pkwy, Charleston Blvd, Decatur Blvd, Sahara Ave, and Las Vegas Blvd.' Language strength: Strong language is present because of 'must develop and implement.' Weak language is not present; there are no verbs like 'encourage,' 'explore,' or 'aim.' Strict valid rule: It fails the gold standard because has_timeline = 'No' and has_quantifiable_target = 'No'. Therefore validation_result = 'NON-SOUND'. Confidence is capped below 0.4 because individual policies missing either timeline or quantifiable target must be capped at 0.4.",False
"The City will implement the Smarter Vegas plan, a citywide fiber network, and transportation electrification to support connected and autonomous vehicle options.","As technology  improves  over  time,  the City  must  be prepared to embrace the Internet of Things, which greatly enhances and supports economic development strategies. Implementing  the  Smarter  Vegas  plan,  a  citywide  fiber network,  and  transportation  electrification  will  enable  a range of new options, including connected and autonomous vehicles.",individual,,SMART SYSTEMS,Transport,"This is a clear smart systems policy with named programs and infrastructure investments: Smarter Vegas, citywide fiber, and transportation electrification.",17,individual,individual,,"The statement describes a general intended action—implementing the Smarter Vegas plan, a citywide fiber network, and transportation electrification—but it does not provide the elements required for a strictly valid individual policy. The verbatim text includes some concrete-sounding actions (""Implementing... will enable""), and it specifies spatial scope through ""citywide fiber network."" However, it lacks an explicit timeline or deadline, and it does not include a measurable outcome target such as number of chargers, EVs, miles electrified, or emissions reduced. The language is more visionary/enabling than enforceable, and there is no ordinance, mandate, code change, or other binding mechanism. Under the strict rule, absence of both timeline and quantifiable target makes this NON-SOUND.",No,No,No,Yes,No,No,NON-SOUND,0.26,"Auditability: The text names intended actions: 'Implementing the Smarter Vegas plan, a citywide fiber network, and transportation electrification will enable a range of new options.' This suggests a deliverable direction, but not a clearly auditable committed output for this policy alone. Quantifiable target: No. There is no measurable outcome in the text—no percentage, number of vehicles, chargers, miles, emissions reduction, or other hard metric. 'Citywide fiber network' describes scope, not a quantified target. Timeline: No. The text says 'As technology improves over time' but gives no explicit year, deadline, or schedule such as 'by 2030.' Binding mechanism: No. The text does not mention an ordinance, requirement, mandate, regulation, or code adoption. Spatial specificity: Yes. It specifies 'a citywide fiber network,' indicating where the action applies. Weak language: No. The text does not use soft verbs like 'encourage,' 'explore,' or 'aim'; instead it says 'must be prepared to embrace' and 'Implementing... will enable.' Strong language: No. Although 'Implementing' is action-oriented, there are no hard numbers attached, so it does not meet the standard for strong language with quantified commitment. Strict valid rule: fails because has_timeline = 'No' and has_quantifiable_target = 'No'. Therefore validation_result = 'NON-SOUND'.",False
"The City will reduce water consumption to 90 gallons per person per day through code changes, pricing, incentives, and education aligned with regional water planning.","In the face of a changing climate, this plan is closely linked to  Southern  Nevada  Water  Authority's  Water  Resources Plan  and  aligns  a  target  to  reduce  water  consumption  to 90 gallons per person per day. This can be done by making corresponding code changes, pricing, incentives, and education efforts   to meet regional water resources and conservation goals.",individual,,WATER,Water,"This is a quantified water conservation target tied to implementation mechanisms such as code changes, pricing, incentives, and education.",18,individual,individual,,"The statement contains a clear measurable outcome: “reduce water consumption to 90 gallons per person per day,” which supports a quantifiable target. It also references implementation approaches, including “code changes, pricing, incentives, and education efforts,” suggesting some pathway to action. However, the verbatim text does not provide an explicit deadline or year for achieving the target. Under the strict validation rule for individual policies, both a quantifiable target and a timeline are required for a policy to be considered VALID. The language is also somewhat soft because it says “This can be done by…” rather than establishing a firm mandatory requirement, and while “code changes” implies possible binding action, the text does not clearly state that such changes have been adopted or mandated. Therefore, despite having a measurable target, the absence of a timeline makes this policy NON-SOUND.",Yes,No,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: Yes. The text states a measurable outcome: “reduce water consumption to 90 gallons per person per day.” Timeline: No. There is no explicit deadline or target year such as 'by 2030.' Binding mechanism: No. Although the text mentions “making corresponding code changes, pricing, incentives, and education efforts,” it does not say these are enacted, required, or mandated. Spatial specificity: No. The text aligns with the Southern Nevada Water Authority plan, but does not explicitly state where the policy applies using terms like citywide or neighborhood-specific coverage. Weak language: Yes. The phrase “This can be done by” indicates a suggested pathway rather than a firm commitment. Strong language: No. There are no forceful verbs tied to a hard implementation mandate. Because the policy lacks an explicit timeline, it fails the gold-standard requirement. Since individual policies must have both a quantifiable target and a timeline to be VALID, the result is NON-SOUND.",False
The City will increase renewable energy use in municipal operations and the wider community while reducing energy consumption in line with the state renewable portfolio standard.,The City has been known for its efforts in renewable energy and energy efficiency. This plan will enable both municipal operations and the community to increase its overall share of  renewable  energy  in  line  with  the  state's  renewable portfolio standard while reducing energy consumption.,individual,,ENERGY,Energy,This is a concrete energy policy commitment to increase renewable energy share and reduce energy consumption in line with state standards.,19,individual,individual,,"The statement describes a general intention to increase renewable energy use and reduce energy consumption, but it does not provide a specific measurable outcome, deadline, or binding enforcement mechanism in the quoted text. The phrase “in line with the state's renewable portfolio standard” references an external standard, but the verbatim text does not state a numeric target, compliance year, or mandatory action attributable to the City itself. Because the policy lacks both a quantifiable target and explicit timeline, it fails the strict validity rule for an individual policy and should be treated as NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.26,"1) Auditable commitment: The text says the plan will ""enable both municipal operations and the community to increase its overall share of renewable energy ... while reducing energy consumption."" This is an aspirational direction, not a clearly auditable deliverable with a specified amount to be achieved. 2) Quantifiable target: No explicit measurable outcome is stated. There is no percentage, MW, kWh reduction, number of buildings, or other numeric performance target in the verbatim text. The reference to being ""in line with the state's renewable portfolio standard"" does not quote the actual target and therefore does not provide a measurable target within the text itself. 3) Timeline: No explicit year or deadline such as ""by 2030"" is present. Therefore has_timeline = 'No'. 4) Binding mechanism: There is no indication of an ordinance, mandate, required code change, or other enforceable authority. The wording ""This plan will enable"" is programmatic rather than binding. 5) Spatial specificity: Yes. The policy identifies where it applies: ""municipal operations and the community,"" which gives a defined scope of application within the city context. 6) Language strength: Weak language is present because ""will enable"" signals facilitation rather than a firm enforceable requirement, and there is no hard target attached. Strong language is not detected because there are no mandatory verbs coupled with hard numbers. 7) Strict valid rule: The policy fails the gold standard because has_quantifiable_target = 'No' and has_timeline = 'No'. Therefore validation_result = 'NON-SOUND'.",False
The City will work with its franchisee and pursue new waste management opportunities to improve recycling rates and reduce municipal solid waste.,"Through close work with the City's franchisee and exploring new waste management opportunities, the City can continue  to  improve  both  its  municipal  and  community recycling rates and reduce municipal solid waste.",individual,,WASTE,Waste,This is a waste-management commitment with specific intended outcomes on recycling and municipal solid waste reduction.,20,individual,individual,,"The statement describes an aspirational waste-management intention, but it does not meet the strict standard for a valid individual policy. The verbatim text uses weak, non-binding language such as ""close work with,"" ""exploring new waste management opportunities,"" and ""can continue to improve,"" which signals intent rather than an enforceable action. It does mention outcomes—improving recycling rates and reducing municipal solid waste—but provides no quantifiable target, baseline, or explicit deadline. There is also no binding mechanism like an ordinance, mandate, or code requirement. While the scope is implicitly citywide through references to ""the City"" and ""community,"" the absence of measurable targets and timeline makes it non-sound under the strict rule.",No,No,No,Yes,Yes,No,NON-SOUND,0.22,"Auditability: The text does not state a concrete deliverable; instead it says, 'Through close work with the City's franchisee and exploring new waste management opportunities, the City can continue to improve...' This is process-oriented rather than a clearly auditable commitment. Quantifiable target: No. Although outcomes are named—'improve both its municipal and community recycling rates and reduce municipal solid waste'—there is no measurable amount such as a percentage, tonnage, or numeric target. Timeline: No. The text contains no explicit year or deadline such as 'by 2030.' Binding mechanism: No. There is no ordinance, mandate, requirement, or regulatory authority indicated; 'close work' and 'exploring' are collaborative and voluntary terms. Spatial specificity: Yes. The policy applies to 'the City' and references 'municipal and community' recycling rates, indicating a city/community scope. Weak language: Yes. The phrases 'exploring new waste management opportunities' and 'can continue to improve' are weak and aspirational. Strong language: No. There are no hard-action verbs paired with numeric commitments. Because the policy lacks both a quantifiable target and a timeline, and uses weak non-binding language, it fails the STRICT VALID RULE and is NON-SOUND.",False
The City will work to achieve municipal and community carbon neutrality by reducing stationary and mobile emissions.,"Because of the City's leadership in sustainability, the City will boldly work to attain municipal and community carbon neutrality  through  reductions  from  stationary  and  mobile sources of emissions.",individual,,GREENHOUSE GAS EMISSIONS,Energy,This is a clear greenhouse gas policy commitment with a specific end-state objective: municipal and community carbon neutrality.,21,individual,individual,,"The statement expresses a broad aspiration to reach “municipal and community carbon neutrality,” but it does not provide the elements required for a strict valid individual policy. The verbatim text uses weak commitment language—“will boldly work to attain”—rather than a binding mechanism such as an ordinance, mandate, or enforceable requirement. It also lacks an explicit deadline or year, and it does not include a quantifiable measurable outcome in auditable terms beyond the general concept of carbon neutrality. While the policy does identify scope (“municipal and community” emissions; “stationary and mobile sources”), it remains too vague to qualify as a sound, actionable, and measurable individual policy under the strict rule.",No,No,No,Yes,Yes,No,NON-SOUND,0.28,"Quantifiable target: No. The text says the City will 'attain municipal and community carbon neutrality,' but it does not provide a measurable numeric outcome such as a percent reduction, emissions level, or quantity to be achieved. Timeline: No. There is no explicit deadline or year in the text. Binding mechanism: No. The phrase 'will boldly work to attain' is aspirational and does not indicate an enforceable ordinance, mandate, or code requirement. Spatial specificity: Yes. The policy applies to 'municipal and community' emissions and references 'stationary and mobile sources of emissions,' giving scope of application. Weak language: Yes. The phrase 'will boldly work to attain' signals effort toward a goal rather than a concrete enforceable action. Strong language: No. There is no mandatory verb paired with hard numbers. Under the strict valid rule, the policy fails the gold standard because has_timeline='No' and has_quantifiable_target='No'. Therefore it is NON-SOUND.",False
"The City will expand and equitably provide public facilities through utility coordination and dedicating more space for cultural activities, libraries, and the arts.","As  the  City  grows,  so  must  its  commitment  to  ensuring the provision of City services and equitable access to city facilities through:

- Coordination of above and below-ground wet and dry utilities
- Dedication of more space and future growth for cultural activities, libraries, and the arts",individual,,PUBLIC FACILITIES,Cross-sectoral,This is a public facilities commitment with defined actions to coordinate utilities and dedicate more space for cultural facilities.,22,individual,individual,,"The statement describes an intention to improve public facilities access by coordinating utilities and dedicating more space for cultural activities, libraries, and the arts. However, the verbatim text does not provide a quantifiable outcome, explicit deadline, or binding mechanism. The phrasing is directional and aspirational rather than auditable. Under the strict rule for individual policies, it fails the gold-standard requirement because there is neither a measurable target nor a timeline, so it should be classified as NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.23,"1) Auditable commitment: The text mentions actions to ensure provision of services and access through 'Coordination of above and below-ground wet and dry utilities' and 'Dedication of more space and future growth for cultural activities, libraries, and the arts.' These are broad action areas, but no auditable deliverable is specified such as how much space, how many facilities, or by when. 2) Quantifiable target: No. The phrase 'more space' is comparative but not measurable; no percentage, area, count, or other measurable outcome is given. 3) Timeline: No. The text includes no explicit year, deadline, or time-bound milestone. 'As the City grows' and 'future growth' are not explicit timelines. 4) Binding mechanism: No. There is no ordinance, mandate, required standard, code revision, or other enforceable mechanism stated. 5) Spatial specificity: Yes. The policy clearly applies to 'the City' and references 'city facilities,' which identifies the area of application at the city level. 6) Weak language: Yes. The text uses aspirational framing such as 'commitment to ensuring' and general provision 'through' listed actions, without hard targets. 7) Strong language: No. There are no hard-number commitments paired with directive verbs. Because the policy lacks both a quantifiable target and a timeline, it fails the strict valid rule and is NON-SOUND.",False
"The City will improve community health indicators through Health-in-all-policies, expanded hospital and ICU capacity, medical school build-out, and local health and wellness centers.","Due  to  relatively  poor  community  health  metrics  and because of the public's responses with respect to improved health  care,  the  City  must  work  to  improve  community health indicators by:

- Adopting Health-in-all-policies and strengthening partnerships with Southern Nevada Health District
- Increasing hospital and ICU capacity, as well as health care access in medically underserved areas
- Completing the build-out of the UNLV School of Medicine and leverage the Las Vegas Medical District
- Developing local Health and Wellness Centers",individual,,PUBLIC HEALTH AND SOCIAL SERVICES,Cross-sectoral,"This is a health policy package with specific measures including Health-in-all-policies, hospital and ICU expansion, medical school build-out, and wellness centers.",23,individual,individual,,"The policy text describes a set of intended health-related actions, but it does not provide the elements required for a strictly valid individual policy. While it includes action verbs such as “Adopting,” “Increasing,” “Completing,” and “Developing,” it lacks any explicit numeric outcome target, deadline, or year. The statement is also framed broadly as improving community health indicators, which is an outcome aspiration rather than an auditable, measurable commitment. There is no clear binding legal mechanism such as an ordinance, mandate, or code requirement. Because the verbatim text lacks both a quantifiable target and a timeline, it fails the strict valid rule and should be classified as NON-SOUND.",No,No,No,Yes,No,No,NON-SOUND,0.3,"Auditability: The text lists actions such as 'Adopting Health-in-all-policies,' 'Increasing hospital and ICU capacity,' 'Completing the build-out of the UNLV School of Medicine,' and 'Developing local Health and Wellness Centers.' These are more concrete than a pure study, but they do not specify auditable deliverables in measurable terms. Quantifiable target: No. There are no hard numbers, percentages, capacities, counts, or other measurable outcome targets in the verbatim text. Phrases such as 'Increasing hospital and ICU capacity' and 'improve community health indicators' do not specify by how much. Timeline: No. The text contains no explicit deadline or year; 'Due to relatively poor community health metrics' is contextual and not a policy deadline. Binding mechanism: No. Although the sentence says 'the City must work to improve,' there is no indication of an enforceable ordinance, mandate, regulation, or code change. Spatial specificity: Yes. The policy references 'medically underserved areas,' 'UNLV School of Medicine,' and 'the Las Vegas Medical District,' which indicate where actions or benefits apply. Weak language: No. The text does not primarily use verbs like 'encourage,' 'explore,' or 'aim'; instead it uses action-oriented verbs. Strong language: No. While action verbs are present, the schema requires strong language with hard numbers, and no hard numbers appear. Strict valid rule: The policy fails the gold standard because has_timeline = 'No' and has_quantifiable_target = 'No'. Therefore validation_result = 'NON-SOUND'.",False
