policy_id,row_key,source_bundle_key,role,parent_statement,policy_statement,primary_category,typology_code,trace_path,validation_trace_csv,validation_lookup_column,validation_lookup_value,atom_id,parent_row_id,is_atomized_row,is_decomposed,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
012,Chicago_IL_US::73f9a8ad34d2b2b2ad944829,Chicago_IL_US::73f9a8ad34d2b2b2ad944829,sub,Pillar 2: Build circular economies to create jobs and reduce waste.,Introduce community-wide organic waste collection and decomposition by 2025.,Mitigation,,policy_traces/012_Introduce_community_wide_organic_waste_collection_and_decomp.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 2: Build circular economies to create jobs and reduce waste.,,,False,False,,,,,,
013,Chicago_IL_US::681a73f380b4288afd5b1c3f,Chicago_IL_US::681a73f380b4288afd5b1c3f,sub,Pillar 2: Build circular economies to create jobs and reduce waste.,Implement equitable waste source prevention strategies by 2030.,Resource Efficiency,,policy_traces/013_Implement_equitable_waste_source_prevention_strategies_by_20.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 2: Build circular economies to create jobs and reduce waste.,,,False,False,keep,0.86,True,,,False
014,Chicago_IL_US::99d3b4e975f0c30385f25506,Chicago_IL_US::99d3b4e975f0c30385f25506,sub,Pillar 2: Build circular economies to create jobs and reduce waste.,"Divert 90% of commercial, industrial, and institutional waste by 2030.",Mitigation,,policy_traces/014_Divert_90_of_commercial_industrial_and_institutional_waste_b.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 2: Build circular economies to create jobs and reduce waste.,,,False,False,,,,,,
015,Chicago_IL_US::ac62d66a306c7b4a4600f194,Chicago_IL_US::ac62d66a306c7b4a4600f194,sub,Pillar 2: Build circular economies to create jobs and reduce waste.,Divert 75% of construction and demolition waste by 2030.,Mitigation,,policy_traces/015_Divert_75_of_construction_and_demolition_waste_by_2030.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 2: Build circular economies to create jobs and reduce waste.,,,False,False,,,,,,
016,Chicago_IL_US::2bf8489091c59620a8442a6b,Chicago_IL_US::2bf8489091c59620a8442a6b,sub,Pillar 2: Build circular economies to create jobs and reduce waste.,Enable building design for disassembly and reuse by 2035.,Mitigation,,policy_traces/016_Enable_building_design_for_disassembly_and_reuse_by_2035.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 2: Build circular economies to create jobs and reduce waste.,,,False,False,,,,,,
017,Chicago_IL_US::c4f35ca90340c8362a102a37,Chicago_IL_US::c4f35ca90340c8362a102a37,sub,Pillar 2: Build circular economies to create jobs and reduce waste.,Divert 90% of residential waste by 2040.,Mitigation,,policy_traces/017_Divert_90_of_residential_waste_by_2040.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 2: Build circular economies to create jobs and reduce waste.,,,False,False,,,,,,
019,Chicago_IL_US::3c3827bdc442f77aae8f59d0,Chicago_IL_US::3c3827bdc442f77aae8f59d0,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,"Strategy 3.1 Make walking, biking, or transit viable options for all trips (Pillar 3).",Mitigation,,policy_traces/019_Strategy_31_Make_walking_biking_or_transit_viable_options_fo.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
020,Chicago_IL_US::0ffb3b32916878cd90a09af1,Chicago_IL_US::0ffb3b32916878cd90a09af1,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,"Expand high-quality and low-stress on-street bikeways and off-street trails, including adding by end of 2024: 25 miles protected bike lanes, 25 miles neighborhood greenways, and eliminating 15 miles of gaps in the bikeways network.",Mitigation,,policy_traces/020_Expand_high_quality_and_low_stress_on_street_bikeways_and_of.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
021,Chicago_IL_US::7257938f1d4ee23ef442aab3,Chicago_IL_US::7257938f1d4ee23ef442aab3,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Increase Divvy bikes and shared micromobility trips 30% by 2030.,Mitigation,,policy_traces/021_Increase_Divvy_bikes_and_shared_micromobility_trips_30_by_20.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
022,Chicago_IL_US::a1e6d57eeae759f76e7c6320,Chicago_IL_US::a1e6d57eeae759f76e7c6320,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,"Enable Chicagoans to walk, bike, take transit, or use shared micromobility for 45% of all trips by 2040.",Mitigation,,policy_traces/022_Enable_Chicagoans_to_walk_bike_take_transit_or_use_shared_mi.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
023,Chicago_IL_US::04914e5b22f0c01186bcab9f,Chicago_IL_US::04914e5b22f0c01186bcab9f,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Strategy 3.2 Increase transit performance and encourage equitable transit-oriented development (Pillar 3).,Mitigation,,policy_traces/023_Strategy_32_Increase_transit_performance_and_encourage_equit.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
024,Chicago_IL_US::befaec14c53868ba5e9fdf6c,Chicago_IL_US::befaec14c53868ba5e9fdf6c,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,"Update land use policies to encourage sustainable development, accessibility, and street safety by 2023.",Mitigation,,policy_traces/024_Update_land_use_policies_to_encourage_sustainable_developmen.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
025,Chicago_IL_US::cac75e06250744a76b2d7239,Chicago_IL_US::cac75e06250744a76b2d7239,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Expand use of commuter benefits by 2024.,Mitigation,,policy_traces/025_Expand_use_of_commuter_benefits_by_2024.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
026,Chicago_IL_US::8ab09bcffdad1ce0f3b7d41a,Chicago_IL_US::8ab09bcffdad1ce0f3b7d41a,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Require transportation demand management plans for new development by 2025.,Mitigation,,policy_traces/026_Require_transportation_demand_management_plans_for_new_devel.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
027,Chicago_IL_US::a4f330ba1794202760d93a0c,Chicago_IL_US::a4f330ba1794202760d93a0c,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Update citywide car and bike parking requirements by 2025.,Mitigation,,policy_traces/027_Update_citywide_car_and_bike_parking_requirements_by_2025.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,keep,0.86,True,,,False
028,Chicago_IL_US::8b91bbcef7145a593da63ee3,Chicago_IL_US::8b91bbcef7145a593da63ee3,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Increase CTA ridership 20% by 2030 (relative to 2019 pre-pandemic baseline).,Mitigation,,policy_traces/028_Increase_CTA_ridership_20_by_2030_relative_to_2019_pre_pande.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
029,Chicago_IL_US::a07ebe6e3d7c2a53753044e6,Chicago_IL_US::a07ebe6e3d7c2a53753044e6,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Strategy 3.3 Enable zero-emission transit and fleets (Pillar 3).,Mitigation,,policy_traces/029_Strategy_33_Enable_zero_emission_transit_and_fleets_Pillar_3.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
030,Chicago_IL_US::b8bc3d43a9781400584d3707,Chicago_IL_US::b8bc3d43a9781400584d3707,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,"Enable electric freight loading docks at commercial and industrial buildings, addressing new buildings by 2025 and existing buildings by 2030.",Mitigation,,policy_traces/030_Enable_electric_freight_loading_docks_at_commercial_and_indu.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
031,Chicago_IL_US::cfac50baf10e4249a965736e,Chicago_IL_US::cfac50baf10e4249a965736e,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Support equitable electrification of ride-hail and taxi fleets by 2030.,Mitigation,,policy_traces/031_Support_equitable_electrification_of_ride_hail_and_taxi_flee.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
032,Chicago_IL_US::5ae3bb90625608f76143c14b,Chicago_IL_US::5ae3bb90625608f76143c14b,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Enable 100% electrification of delivery fleets by 2035.,Mitigation,,policy_traces/032_Enable_100_electrification_of_delivery_fleets_by_2035.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
033,Chicago_IL_US::424f81c078ed845f94580fc1,Chicago_IL_US::424f81c078ed845f94580fc1,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Electrify 100% of the City's fleet by 2035.,Mitigation,,policy_traces/033_Electrify_100_of_the_Citys_fleet_by_2035.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
034,Chicago_IL_US::e0b3803f10fcaa6abb2dd36c,Chicago_IL_US::e0b3803f10fcaa6abb2dd36c,sub,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,Achieve zero-emission transit fleets across Chicagoland by 2040.,Mitigation,,policy_traces/034_Achieve_zero_emission_transit_fleets_across_Chicagoland_by_2.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 3: Deliver a robust zero-emission mobility network that connects communities and improves air quality.,,,False,False,,,,,,
036,Chicago_IL_US::63e99c25ddcf1090ff5d7a62,Chicago_IL_US::63e99c25ddcf1090ff5d7a62,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Strategy 4.1 Achieve 100% clean renewable energy (Pillar 4).,Mitigation,,policy_traces/036_Strategy_41_Achieve_100_clean_renewable_energy_Pillar_4.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
037,Chicago_IL_US::849cbaad1b99d8760dfc0f3e,Chicago_IL_US::849cbaad1b99d8760dfc0f3e,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,"Aggregate 5,000 megawatts of clean renewable energy within a 250-mile radius of Chicago by 2030.",Mitigation,,policy_traces/037_Aggregate_5000_megawatts_of_clean_renewable_energy_within_a_.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
038,Chicago_IL_US::7cd5a931a1b7b7fc00f6cd82,Chicago_IL_US::7cd5a931a1b7b7fc00f6cd82,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Install 30 megawatts of clean renewable energy projects on City property by 2030.,Mitigation,,policy_traces/038_Install_30_megawatts_of_clean_renewable_energy_projects_on_C.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
039,Chicago_IL_US::c8475d22b91b34bad0864a8c,Chicago_IL_US::c8475d22b91b34bad0864a8c,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Achieve 100% clean renewable energy community-wide by 2035.,Mitigation,,policy_traces/039_Achieve_100_clean_renewable_energy_community_wide_by_2035.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
040,Chicago_IL_US::0d369111a605d9c1d45bb9c7,Chicago_IL_US::0d369111a605d9c1d45bb9c7,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Strategy 4.2 Enable building and personal vehicle electrification (Pillar 4).,Mitigation,,policy_traces/040_Strategy_42_Enable_building_and_personal_vehicle_electrifica.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
041,Chicago_IL_US::d90b4d80eb06013846af9b1f,Chicago_IL_US::d90b4d80eb06013846af9b1f,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Enact policies that support electrified renovations and new construction by 2023.,Mitigation,,policy_traces/041_Enact_policies_that_support_electrified_renovations_and_new_.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
042,Chicago_IL_US::fa2b975ba5349c49a2d32961,Chicago_IL_US::fa2b975ba5349c49a2d32961,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Electrify 30% of total existing residential buildings by 2035.,Mitigation,,policy_traces/042_Electrify_30_of_total_existing_residential_buildings_by_2035.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
043,Chicago_IL_US::af1f196f3461ff1b5d57e7a4,Chicago_IL_US::af1f196f3461ff1b5d57e7a4,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Electrify 90% of total existing City-owned buildings by 2035.,Mitigation,,policy_traces/043_Electrify_90_of_total_existing_City_owned_buildings_by_2035.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
044,Chicago_IL_US::31296edc145a26ef1aab19ef,Chicago_IL_US::31296edc145a26ef1aab19ef,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,"Enable 2,500 new public passenger electric vehicle charging stations by 2035, prioritizing low- and middle-income communities.",Mitigation,,policy_traces/044_Enable_2500_new_public_passenger_electric_vehicle_charging_s.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,keep,0.93,True,,,False
045,Chicago_IL_US::0e5b886afc335edde1d74a54,Chicago_IL_US::0e5b886afc335edde1d74a54,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Strategy 4.3 Align building codes and standards with climate best practices (Pillar 4).,Mitigation,,policy_traces/045_Strategy_43_Align_building_codes_and_standards_with_climate_.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
046,Chicago_IL_US::c709810d464eb75400aa38e9,Chicago_IL_US::c709810d464eb75400aa38e9,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,"Strengthen policies that support installation of green roofs and walls, tree planting, and other vegetative cover by 2023.",Adaptation,,policy_traces/046_Strengthen_policies_that_support_installation_of_green_roofs.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
047,Chicago_IL_US::0eeb6bf7ae5522444b8d8f2b,Chicago_IL_US::0eeb6bf7ae5522444b8d8f2b,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Enable net-zero-carbon construction by 2040.,Mitigation,,policy_traces/047_Enable_net_zero_carbon_construction_by_2040.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
048,Chicago_IL_US::e31c426000e3cf58993c37b7,Chicago_IL_US::e31c426000e3cf58993c37b7,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Strategy 4.4 Decommission fossil power (Pillar 4).,Mitigation,,policy_traces/048_Strategy_44_Decommission_fossil_power_Pillar_4.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
049,Chicago_IL_US::afba82736b312b1e8ceab7f9,Chicago_IL_US::afba82736b312b1e8ceab7f9,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Develop a fossil-fuel plants transition strategy (peaker plant transition strategy) by 2024.,Mitigation,,policy_traces/049_Develop_a_fossil_fuel_plants_transition_strategy_peaker_plan.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
050,Chicago_IL_US::82e3f556beef520732054b46,Chicago_IL_US::82e3f556beef520732054b46,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Strategy 4.5 Enable interconnection and storage (Pillar 4).,Mitigation,,policy_traces/050_Strategy_45_Enable_interconnection_and_storage_Pillar_4.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
051,Chicago_IL_US::ee73919d536bd9ed09796ec3,Chicago_IL_US::ee73919d536bd9ed09796ec3,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,Ensure 150 megawatts of energy storage by 2025.,Mitigation,,policy_traces/051_Ensure_150_megawatts_of_energy_storage_by_2025.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
052,Chicago_IL_US::d3ade6601b4ae2a32b4f6f3f,Chicago_IL_US::d3ade6601b4ae2a32b4f6f3f,sub,Pillar 4: Drive equitable development of Chicago's clean-energy future.,"Encourage 1,000 megawatts of new energy demand reduction by 2030, and 3,000 megawatts by 2040.",Mitigation,,policy_traces/052_Encourage_1000_megawatts_of_new_energy_demand_reduction_by_2.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 4: Drive equitable development of Chicago's clean-energy future.,,,False,False,,,,,,
054,Chicago_IL_US::c6d0f52aa9debc818e57b5ed,Chicago_IL_US::c6d0f52aa9debc818e57b5ed,sub,Pillar 5: Strengthen communities and protect health.,Strategy 5.1 Collect relevant data (Pillar 5).,Adaptation,,policy_traces/054_Strategy_51_Collect_relevant_data_Pillar_5.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
055,Chicago_IL_US::51c45881ba4eaa90ae1ebd99,Chicago_IL_US::51c45881ba4eaa90ae1ebd99,sub,Pillar 5: Strengthen communities and protect health.,Report energy burden by community area by 2023.,Mitigation,,policy_traces/055_Report_energy_burden_by_community_area_by_2023.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,keep,0.74,True,,,False
056,Chicago_IL_US::252aecc5e098f0533bd8a0e0,Chicago_IL_US::252aecc5e098f0533bd8a0e0,sub,Pillar 5: Strengthen communities and protect health.,Develop a water and soil quality measurement and mitigation strategy by 2023.,Adaptation,,policy_traces/056_Develop_a_water_and_soil_quality_measurement_and_mitigation_.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
057,Chicago_IL_US::977c06ca00dcfa8ba2c20e39,Chicago_IL_US::977c06ca00dcfa8ba2c20e39,sub,Pillar 5: Strengthen communities and protect health.,Establish a robust outdoor air quality monitoring network by 2025.,Adaptation,,policy_traces/057_Establish_a_robust_outdoor_air_quality_monitoring_network_by.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
058,Chicago_IL_US::66519c2f90d8f99393368a44,Chicago_IL_US::66519c2f90d8f99393368a44,sub,Pillar 5: Strengthen communities and protect health.,Strategy 5.2 Enable data-driven decision-making (Pillar 5).,Adaptation,,policy_traces/058_Strategy_52_Enable_data_driven_decision_making_Pillar_5.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
059,Chicago_IL_US::f9c317152b86f1319fe0ce63,Chicago_IL_US::f9c317152b86f1319fe0ce63,sub,Pillar 5: Strengthen communities and protect health.,Publish clean energy just transition metrics by 2022.,Mitigation,,policy_traces/059_Publish_clean_energy_just_transition_metrics_by_2022.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
060,Chicago_IL_US::a31532bd385fcb09428383d4,Chicago_IL_US::a31532bd385fcb09428383d4,sub,Pillar 5: Strengthen communities and protect health.,Integrate community resilience and climate justice criteria into department-level strategic planning and annual budget setting by 2023.,Adaptation,,policy_traces/060_Integrate_community_resilience_and_climate_justice_criteria_.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
061,Chicago_IL_US::deee7e5b1792c48897c91098,Chicago_IL_US::deee7e5b1792c48897c91098,sub,Pillar 5: Strengthen communities and protect health.,"Develop a Heat Vulnerability Index and integrate it into planning and development, community safety, and public health planning processes beginning in 2023.",Adaptation,,policy_traces/061_Develop_a_Heat_Vulnerability_Index_and_integrate_it_into_pla.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
062,Chicago_IL_US::9234002952893a741573d477,Chicago_IL_US::9234002952893a741573d477,sub,Pillar 5: Strengthen communities and protect health.,"Publish citywide and community-level quality-of-life metrics on equity and sustainability by 2023, publicly reported every year.",Adaptation,,policy_traces/062_Publish_citywide_and_community_level_quality_of_life_metrics.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
063,Chicago_IL_US::c870c430c542fb6a9431b863,Chicago_IL_US::c870c430c542fb6a9431b863,sub,Pillar 5: Strengthen communities and protect health.,Assess and optimize community-level emergency management strategies related to climate preparedness by 2024.,Adaptation,,policy_traces/063_Assess_and_optimize_community_level_emergency_management_str.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
064,Chicago_IL_US::6305564f15ab1f8f6e70c1a9,Chicago_IL_US::6305564f15ab1f8f6e70c1a9,sub,Pillar 5: Strengthen communities and protect health.,Strategy 5.3 Enable community resiliency (Pillar 5).,Adaptation,,policy_traces/064_Strategy_53_Enable_community_resiliency_Pillar_5.json,trace_initiative_policies_valid.csv,parent_statement,Pillar 5: Strengthen communities and protect health.,,,False,False,,,,,,
